step,time,strain_xx,stress_xx
175,0.035,0.03,75.9185
176,0.0352,0.03,75.8415
177,0.0354,0.03,75.7654
178,0.0356,0.03,75.6902
179,0.0358,0.03,75.6159
180,0.036,0.03,75.5425
181,0.0362,0.03,75.4701
182,0.0364,0.03,75.3984
183,0.0366,0.03,75.3277
184,0.0368,0.03,75.2577
185,0.037,0.03,75.1886
186,0.0372,0.03,75.1203
187,0.0374,0.03,75.0527
188,0.0376,0.03,74.986
189,0.0378,0.03,74.92
190,0.038,0.03,74.8547
191,0.0382,0.03,74.7902
192,0.0384,0.03,74.7264
193,0.0386,0.03,74.6634
194,0.0388,0.03,74.601
195,0.039,0.03,74.5393
196,0.0392,0.03,74.4783
197,0.0394,0.03,74.418
198,0.0396,0.03,74.3583
199,0.0398,0.03,74.2992
200,0.04,0.03,74.2408
201,0.0402,0.03,74.1831
202,0.0404,0.03,74.1259
203,0.0406,0.03,74.0694
204,0.0408,0.03,74.0134
205,0.041,0.03,73.958
206,0.0412,0.03,73.9032
207,0.0414,0.03,73.849
208,0.0416,0.03,73.7953
209,0.0418,0.03,73.7422
210,0.042,0.03,73.6896
211,0.0422,0.03,73.6376
212,0.0424,0.03,73.586
213,0.0426,0.03,73.535
214,0.0428,0.03,73.4845
215,0.043,0.03,73.4346
216,0.0432,0.03,73.3851
217,0.0434,0.03,73.3361
218,0.0436,0.03,73.2875
219,0.0438,0.03,73.2395
220,0.044,0.03,73.1919
221,0.0442,0.03,73.1448
222,0.0444,0.03,73.0981
223,0.0446,0.03,73.0519
224,0.0448,0.03,73.0061
225,0.045,0.03,72.9607
226,0.0452,0.03,72.9158
227,0.0454,0.03,72.8713
228,0.0456,0.03,72.8272
229,0.0458,0.03,72.7835
230,0.046,0.03,72.7403
231,0.0462,0.03,72.6974
232,0.0464,0.03,72.6549
233,0.0466,0.03,72.6128
234,0.0468,0.03,72.5711
235,0.047,0.03,72.5298
236,0.0472,0.03,72.4888
237,0.0474,0.03,72.4482
238,0.0476,0.03,72.408
239,0.0478,0.03,72.3681
240,0.048,0.03,72.3286
241,0.0482,0.03,72.2895
242,0.0484,0.03,72.2506
243,0.0486,0.03,72.2122
244,0.0488,0.03,72.174
245,0.049,0.03,72.1362
246,0.0492,0.03,72.0987
247,0.0494,0.03,72.0615
248,0.0496,0.03,72.0247
249,0.0498,0.03,71.9881
250,0.05,0.03,71.9519
251,0.0502,0.03,71.916
252,0.0504,0.03,71.8804
253,0.0506,0.03,71.8451
254,0.0508,0.03,71.81
255,0.051,0.03,71.7753
256,0.0512,0.03,71.7409
257,0.0514,0.03,71.7067
258,0.0516,0.03,71.6728
259,0.0518,0.03,71.6392
260,0.052,0.03,71.6059
261,0.0522,0.03,71.5728
262,0.0524,0.03,71.54
263,0.0526,0.03,71.5075
264,0.0528,0.03,71.4752
265,0.053,0.03,71.4432
266,0.0532,0.03,71.4115
267,0.0534,0.03,71.38
268,0.0536,0.03,71.3487
269,0.0538,0.03,71.3177
270,0.054,0.03,71.287
271,0.0542,0.03,71.2564
272,0.0544,0.03,71.2261
273,0.0546,0.03,71.1961
274,0.0548,0.03,71.1663
275,0.055,0.03,71.1367
276,0.0552,0.03,71.1073
277,0.0554,0.03,71.0782
278,0.0556,0.03,71.0493
279,0.0558,0.03,71.0206
280,0.056,0.03,70.9921
281,0.0562,0.03,70.9638
282,0.0564,0.03,70.9358
283,0.0566,0.03,70.9079
284,0.0568,0.03,70.8803
285,0.057,0.03,70.8528
286,0.0572,0.03,70.8256
287,0.0574,0.03,70.7986
288,0.0576,0.03,70.7717
289,0.0578,0.03,70.7451
290,0.058,0.03,70.7187
291,0.0582,0.03,70.6924
292,0.0584,0.03,70.6664
293,0.0586,0.03,70.6405
294,0.0588,0.03,70.6148
295,0.059,0.03,70.5893
296,0.0592,0.03,70.564
297,0.0594,0.03,70.5388
298,0.0596,0.03,70.5139
299,0.0598,0.03,70.4891
300,0.06,0.03,70.4645
301,0.0602,0.03,70.44
302,0.0604,0.03,70.4158
303,0.0606,0.03,70.3917
304,0.0608,0.03,70.3677
305,0.061,0.03,70.344
306,0.0612,0.03,70.3204
307,0.0614,0.03,70.2969
308,0.0616,0.03,70.2736
309,0.0618,0.03,70.2505
310,0.062,0.03,70.2275
311,0.0622,0.03,70.2047
312,0.0624,0.03,70.1821
313,0.0626,0.03,70.1596
314,0.0628,0.03,70.1372
315,0.063,0.03,70.115
316,0.0632,0.03,70.093
317,0.0634,0.03,70.0711
318,0.0636,0.03,70.0493
319,0.0638,0.03,70.0277
320,0.064,0.03,70.0062
321,0.0642,0.03,69.9849
322,0.0644,0.03,69.9637
323,0.0646,0.03,69.9426
324,0.0648,0.03,69.9217
325,0.065,0.03,69.9009
326,0.0652,0.03,69.8803
327,0.0654,0.03,69.8598
328,0.0656,0.03,69.8394
329,0.0658,0.03,69.8192
330,0.066,0.03,69.799
331,0.0662,0.03,69.779
332,0.0664,0.03,69.7592
333,0.0666,0.03,69.7394
334,0.0668,0.03,69.7198
335,0.067,0.03,69.7003
336,0.0672,0.03,69.681
337,0.0674,0.03,69.6617
338,0.0676,0.03,69.6426
339,0.0678,0.03,69.6236
340,0.068,0.03,69.6047
341,0.0682,0.03,69.5859
342,0.0684,0.03,69.5672
343,0.0686,0.03,69.5487
344,0.0688,0.03,69.5303
345,0.069,0.03,69.5119
346,0.0692,0.03,69.4937
347,0.0694,0.03,69.4756
348,0.0696,0.03,69.4577
349,0.0698,0.03,69.4398
350,0.07,0.03,69.422
351,0.0702,0.03,69.4043
352,0.0704,0.03,69.3868
353,0.0706,0.03,69.3693
354,0.0708,0.03,69.352
355,0.071,0.03,69.3347
356,0.0712,0.03,69.3176
357,0.0714,0.03,69.3006
358,0.0716,0.03,69.2836
359,0.0718,0.03,69.2668
360,0.072,0.03,69.25
361,0.0722,0.03,69.2334
362,0.0724,0.03,69.2168
363,0.0726,0.03,69.2004
364,0.0728,0.03,69.184
365,0.073,0.03,69.1678
366,0.0732,0.03,69.1516
367,0.0734,0.03,69.1355
368,0.0736,0.03,69.1195
369,0.0738,0.03,69.1036
370,0.074,0.03,69.0878
371,0.0742,0.03,69.0721
372,0.0744,0.03,69.0565
373,0.0746,0.03,69.041
374,0.0748,0.03,69.0255
375,0.075,0.03,69.0102
376,0.0752,0.03,68.9949
377,0.0754,0.03,68.9797
378,0.0756,0.03,68.9646
379,0.0758,0.03,68.9496
380,0.076,0.03,68.9347
381,0.0762,0.03,68.9198
382,0.0764,0.03,68.905
383,0.0766,0.03,68.8903
384,0.0768,0.03,68.8757
385,0.077,0.03,68.8612
386,0.0772,0.03,68.8468
387,0.0774,0.03,68.8324
388,0.0776,0.03,68.8181
389,0.0778,0.03,68.8039
390,0.078,0.03,68.7898
391,0.0782,0.03,68.7757
392,0.0784,0.03,68.7617
393,0.0786,0.03,68.7478
394,0.0788,0.03,68.734
395,0.079,0.03,68.7202
396,0.0792,0.03,68.7065
397,0.0794,0.03,68.6929
398,0.0796,0.03,68.6794
399,0.0798,0.03,68.6659
400,0.08,0.03,68.6525
401,0.0802,0.03,68.6392
402,0.0804,0.03,68.6259
403,0.0806,0.03,68.6127
404,0.0808,0.03,68.5996
405,0.081,0.03,68.5866
406,0.0812,0.03,68.5736
407,0.0814,0.03,68.5607
408,0.0816,0.03,68.5478
409,0.0818,0.03,68.535
410,0.082,0.03,68.5223
411,0.0822,0.03,68.5097
412,0.0824,0.03,68.4971
413,0.0826,0.03,68.4845
414,0.0828,0.03,68.4721
415,0.083,0.03,68.4597
416,0.0832,0.03,68.4474
417,0.0834,0.03,68.4351
418,0.0836,0.03,68.4229
419,0.0838,0.03,68.4107
420,0.084,0.03,68.3987
421,0.0842,0.03,68.3866
422,0.0844,0.03,68.3747
423,0.0846,0.03,68.3628
424,0.0848,0.03,68.3509
425,0.085,0.03,68.3392
426,0.0852,0.03,68.3274
427,0.0854,0.03,68.3158
428,0.0856,0.03,68.3042
429,0.0858,0.03,68.2926
430,0.086,0.03,68.2811
431,0.0862,0.03,68.2697
432,0.0864,0.03,68.2583
433,0.0866,0.03,68.247
434,0.0868,0.03,68.2357
435,0.087,0.03,68.2245
436,0.0872,0.03,68.2133
437,0.0874,0.03,68.2022
438,0.0876,0.03,68.1912
439,0.0878,0.03,68.1802
440,0.088,0.03,68.1692
441,0.0882,0.03,68.1583
442,0.0884,0.03,68.1475
443,0.0886,0.03,68.1367
444,0.0888,0.03,68.1259
445,0.089,0.03,68.1153
446,0.0892,0.03,68.1046
447,0.0894,0.03,68.094
448,0.0896,0.03,68.0835
449,0.0898,0.03,68.073
450,0.09,0.03,68.0626
451,0.0902,0.03,68.0522
452,0.0904,0.03,68.0418
453,0.0906,0.03,68.0316
454,0.0908,0.03,68.0213
455,0.091,0.03,68.0111
456,0.0912,0.03,68.001
457,0.0914,0.03,67.9909
458,0.0916,0.03,67.9808
459,0.0918,0.03,67.9708
460,0.092,0.03,67.9609
461,0.0922,0.03,67.9509
462,0.0924,0.03,67.9411
463,0.0926,0.03,67.9312
464,0.0928,0.03,67.9215
465,0.093,0.03,67.9117
466,0.0932,0.03,67.902
467,0.0934,0.03,67.8924
468,0.0936,0.03,67.8828
469,0.0938,0.03,67.8732
470,0.094,0.03,67.8637
471,0.0942,0.03,67.8543
472,0.0944,0.03,67.8448
473,0.0946,0.03,67.8354
474,0.0948,0.03,67.8261
475,0.095,0.03,67.8168
476,0.0952,0.03,67.8075
477,0.0954,0.03,67.7983
478,0.0956,0.03,67.7891
479,0.0958,0.03,67.78
480,0.096,0.03,67.7709
481,0.0962,0.03,67.7619
482,0.0964,0.03,67.7528
483,0.0966,0.03,67.7439
484,0.0968,0.03,67.7349
485,0.097,0.03,67.726
486,0.0972,0.03,67.7172
487,0.0974,0.03,67.7084
488,0.0976,0.03,67.6996
489,0.0978,0.03,67.6908
490,0.098,0.03,67.6821
491,0.0982,0.03,67.6735
492,0.0984,0.03,67.6648
493,0.0986,0.03,67.6562
494,0.0988,0.03,67.6477
495,0.099,0.03,67.6392
496,0.0992,0.03,67.6307
497,0.0994,0.03,67.6222
498,0.0996,0.03,67.6138
499,0.0998,0.03,67.6055
500,0.1,0.03,67.5971
