step,time,strain_xx,stress_xx
85,0.017,0.0085,33.9861
86,0.0172,0.0086,34.3669
87,0.0174,0.0087,34.7471
88,0.0176,0.0088,35.1264
89,0.0178,0.0089,35.5051
90,0.018,0.009,35.883
91,0.0182,0.0091,36.2601
92,0.0184,0.0092,36.6365
93,0.0186,0.0093,37.0121
94,0.0188,0.0094,37.387
95,0.019,0.0095,37.7611
96,0.0192,0.0096,38.1344
97,0.0194,0.0097,38.507
98,0.0196,0.0098,38.8788
99,0.0198,0.0099,39.2498
100,0.02,0.01,39.62
101,0.0202,0.0101,39.9894
102,0.0204,0.0102,40.358
103,0.0206,0.0103,40.7258
104,0.0208,0.0104,41.0929
105,0.021,0.0105,41.4591
106,0.0212,0.0106,41.8245
107,0.0214,0.0107,42.1891
108,0.0216,0.0108,42.553
109,0.0218,0.0109,42.916
110,0.022,0.011,43.2781
111,0.0222,0.0111,43.6395
112,0.0224,0.0112,44.0001
113,0.0226,0.0113,44.3598
114,0.0228,0.0114,44.7188
115,0.023,0.0115,45.0769
116,0.0232,0.0116,45.4342
117,0.0234,0.0117,45.7906
118,0.0236,0.0118,46.1463
119,0.0238,0.0119,46.5011
120,0.024,0.012,46.8551
121,0.0242,0.0121,47.2083
122,0.0244,0.0122,47.5607
123,0.0246,0.0123,47.9123
124,0.0248,0.0124,48.263
125,0.025,0.0125,48.6129
126,0.0252,0.0126,48.962
127,0.0254,0.0127,49.3103
128,0.0256,0.0128,49.6578
129,0.0258,0.0129,50.0045
130,0.026,0.013,50.3503
131,0.0262,0.0131,50.6953
132,0.0264,0.0132,51.0396
133,0.0266,0.0133,51.383
134,0.0268,0.0134,51.7256
135,0.027,0.0135,52.0674
136,0.0272,0.0136,52.4084
137,0.0274,0.0137,52.7486
138,0.0276,0.0138,53.088
139,0.0278,0.0139,53.4266
140,0.028,0.014,53.7645
141,0.0282,0.0141,54.1015
142,0.0284,0.0142,54.4377
143,0.0286,0.0143,54.7732
144,0.0288,0.0144,55.1079
145,0.029,0.0145,55.4418
146,0.0292,0.0146,55.7749
147,0.0294,0.0147,56.1072
148,0.0296,0.0148,56.4388
149,0.0298,0.0149,56.7696
150,0.03,0.015,57.0997
151,0.0302,0.0151,57.429
152,0.0304,0.0152,57.7575
153,0.0306,0.0153,58.0853
154,0.0308,0.0154,58.4124
155,0.031,0.0155,58.7386
156,0.0312,0.0156,59.0642
157,0.0314,0.0157,59.389
158,0.0316,0.0158,59.7131
159,0.0318,0.0159,60.0364
160,0.032,0.016,60.3591
161,0.0322,0.0161,60.681
162,0.0324,0.0162,61.0022
163,0.0326,0.0163,61.3226
164,0.0328,0.0164,61.6424
165,0.033,0.0165,61.9615
166,0.0332,0.0166,62.2799
167,0.0334,0.0167,62.5975
168,0.0336,0.0168,62.9145
169,0.0338,0.0169,63.2308
170,0.034,0.017,63.5464
171,0.0342,0.0171,63.8613
172,0.0344,0.0172,64.1756
173,0.0346,0.0173,64.4892
174,0.0348,0.0174,64.8021
175,0.035,0.0175,65.1144
176,0.0352,0.0176,65.426
177,0.0354,0.0177,65.737
178,0.0356,0.0178,66.0473
179,0.0358,0.0179,66.357
180,0.036,0.018,66.6661
181,0.0362,0.0181,66.9745
182,0.0364,0.0182,67.2823
183,0.0366,0.0183,67.5894
184,0.0368,0.0184,67.896
185,0.037,0.0185,68.2019
186,0.0372,0.0186,68.5073
187,0.0374,0.0187,68.812
188,0.0376,0.0188,69.1162
189,0.0378,0.0189,69.4197
190,0.038,0.019,69.7227
191,0.0382,0.0191,70.0251
192,0.0384,0.0192,70.3269
193,0.0386,0.0193,70.6281
194,0.0388,0.0194,70.9288
195,0.039,0.0195,71.2289
196,0.0392,0.0196,71.5284
197,0.0394,0.0197,71.8274
198,0.0396,0.0198,72.1258
199,0.0398,0.0199,72.4237
200,0.04,0.02,72.7211
201,0.0402,0.0201,73.0179
202,0.0404,0.0202,73.3142
203,0.0406,0.0203,73.61
204,0.0408,0.0204,73.9052
205,0.041,0.0205,74.2
206,0.0412,0.0206,74.4942
207,0.0414,0.0207,74.7879
208,0.0416,0.0208,75.0811
209,0.0418,0.0209,75.3739
210,0.042,0.021,75.6661
211,0.0422,0.0211,75.9579
212,0.0424,0.0212,76.2491
213,0.0426,0.0213,76.5399
214,0.0428,0.0214,76.8302
215,0.043,0.0215,77.1201
216,0.0432,0.0216,77.4095
217,0.0434,0.0217,77.6984
218,0.0436,0.0218,77.9869
219,0.0438,0.0219,78.2749
220,0.044,0.022,78.5625
221,0.0442,0.0221,78.8496
222,0.0444,0.0222,79.1363
223,0.0446,0.0223,79.4226
224,0.0448,0.0224,79.7085
225,0.045,0.0225,79.9939
226,0.0452,0.0226,80.2789
227,0.0454,0.0227,80.5635
228,0.0456,0.0228,80.8477
229,0.0458,0.0229,81.1314
230,0.046,0.023,81.4148
231,0.0462,0.0231,81.6978
232,0.0464,0.0232,81.9804
233,0.0466,0.0233,82.2626
234,0.0468,0.0234,82.5444
235,0.047,0.0235,82.8258
236,0.0472,0.0236,83.1068
237,0.0474,0.0237,83.3875
238,0.0476,0.0238,83.6678
239,0.0478,0.0239,83.9478
240,0.048,0.024,84.2274
241,0.0482,0.0241,84.5066
242,0.0484,0.0242,84.7855
243,0.0486,0.0243,85.064
244,0.0488,0.0244,85.3422
245,0.049,0.0245,85.62
246,0.0492,0.0246,85.8975
247,0.0494,0.0247,86.1747
248,0.0496,0.0248,86.4515
249,0.0498,0.0249,86.728
250,0.05,0.025,87.0042
251,0.0502,0.0251,87.2801
252,0.0504,0.0252,87.5556
253,0.0506,0.0253,87.8309
254,0.0508,0.0254,88.1058
255,0.051,0.0255,88.3804
256,0.0512,0.0256,88.6547
257,0.0514,0.0257,88.9288
258,0.0516,0.0258,89.2025
259,0.0518,0.0259,89.4759
260,0.052,0.026,89.7491
261,0.0522,0.0261,90.0219
262,0.0524,0.0262,90.2945
263,0.0526,0.0263,90.5668
264,0.0528,0.0264,90.8389
265,0.053,0.0265,91.1106
266,0.0532,0.0266,91.3821
267,0.0534,0.0267,91.6533
268,0.0536,0.0268,91.9243
269,0.0538,0.0269,92.195
270,0.054,0.027,92.4655
271,0.0542,0.0271,92.7356
272,0.0544,0.0272,93.0056
273,0.0546,0.0273,93.2753
274,0.0548,0.0274,93.5447
275,0.055,0.0275,93.8139
276,0.0552,0.0276,94.0829
277,0.0554,0.0277,94.3517
278,0.0556,0.0278,94.6202
279,0.0558,0.0279,94.8884
280,0.056,0.028,95.1565
281,0.0562,0.0281,95.4243
282,0.0564,0.0282,95.6919
283,0.0566,0.0283,95.9593
284,0.0568,0.0284,96.2264
285,0.057,0.0285,96.4934
286,0.0572,0.0286,96.7601
287,0.0574,0.0287,97.0267
288,0.0576,0.0288,97.293
289,0.0578,0.0289,97.5591
290,0.058,0.029,97.825
291,0.0582,0.0291,98.0907
292,0.0584,0.0292,98.3562
293,0.0586,0.0293,98.6216
294,0.0588,0.0294,98.8867
295,0.059,0.0295,99.1517
296,0.0592,0.0296,99.4164
297,0.0594,0.0297,99.681
298,0.0596,0.0298,99.9454
299,0.0598,0.0299,100.21
300,0.06,0.03,100.474
301,0.0602,0.03,100.269
302,0.0604,0.03,100.127
303,0.0606,0.03,99.991
304,0.0608,0.03,99.8585
305,0.061,0.03,99.728
306,0.0612,0.03,99.5992
307,0.0614,0.03,99.472
308,0.0616,0.03,99.3464
309,0.0618,0.03,99.2223
310,0.062,0.03,99.0998
311,0.0622,0.03,98.9787
312,0.0624,0.03,98.8591
313,0.0626,0.03,98.7409
314,0.0628,0.03,98.6241
315,0.063,0.03,98.5087
316,0.0632,0.03,98.3947
317,0.0634,0.03,98.282
318,0.0636,0.03,98.1706
319,0.0638,0.03,98.0605
320,0.064,0.03,97.9517
321,0.0642,0.03,97.8441
322,0.0644,0.03,97.7377
323,0.0646,0.03,97.6326
324,0.0648,0.03,97.5286
325,0.065,0.03,97.4258
326,0.0652,0.03,97.3241
327,0.0654,0.03,97.2236
328,0.0656,0.03,97.1241
329,0.0658,0.03,97.0258
330,0.066,0.03,96.9285
331,0.0662,0.03,96.8323
332,0.0664,0.03,96.7371
333,0.0666,0.03,96.643
334,0.0668,0.03,96.5498
335,0.067,0.03,96.4576
336,0.0672,0.03,96.3664
337,0.0674,0.03,96.2762
338,0.0676,0.03,96.1869
339,0.0678,0.03,96.0985
340,0.068,0.03,96.0111
341,0.0682,0.03,95.9245
342,0.0684,0.03,95.8388
343,0.0686,0.03,95.754
344,0.0688,0.03,95.6701
345,0.069,0.03,95.587
346,0.0692,0.03,95.5047
347,0.0694,0.03,95.4233
348,0.0696,0.03,95.3427
349,0.0698,0.03,95.2628
350,0.07,0.03,95.1838
351,0.0702,0.03,95.1055
352,0.0704,0.03,95.028
353,0.0706,0.03,94.9513
354,0.0708,0.03,94.8752
355,0.071,0.03,94.8
356,0.0712,0.03,94.7254
357,0.0714,0.03,94.6515
358,0.0716,0.03,94.5784
359,0.0718,0.03,94.5059
360,0.072,0.03,94.4341
361,0.0722,0.03,94.363
362,0.0724,0.03,94.2926
363,0.0726,0.03,94.2228
364,0.0728,0.03,94.1536
365,0.073,0.03,94.0851
366,0.0732,0.03,94.0172
367,0.0734,0.03,93.9499
368,0.0736,0.03,93.8833
369,0.0738,0.03,93.8172
370,0.074,0.03,93.7517
371,0.0742,0.03,93.6868
372,0.0744,0.03,93.6225
373,0.0746,0.03,93.5588
374,0.0748,0.03,93.4956
375,0.075,0.03,93.433
376,0.0752,0.03,93.3709
377,0.0754,0.03,93.3094
378,0.0756,0.03,93.2484
379,0.0758,0.03,93.1879
380,0.076,0.03,93.128
381,0.0762,0.03,93.0685
382,0.0764,0.03,93.0096
383,0.0766,0.03,92.9512
384,0.0768,0.03,92.8932
385,0.077,0.03,92.8358
386,0.0772,0.03,92.7788
387,0.0774,0.03,92.7223
388,0.0776,0.03,92.6663
389,0.0778,0.03,92.6108
390,0.078,0.03,92.5557
391,0.0782,0.03,92.5011
392,0.0784,0.03,92.4469
393,0.0786,0.03,92.3931
394,0.0788,0.03,92.3398
395,0.079,0.03,92.2869
396,0.0792,0.03,92.2345
397,0.0794,0.03,92.1824
398,0.0796,0.03,92.1308
399,0.0798,0.03,92.0796
400,0.08,0.03,92.0288
401,0.0802,0.03,91.9785
402,0.0804,0.03,91.9285
403,0.0806,0.03,91.8789
404,0.0808,0.03,91.8296
405,0.081,0.03,91.7808
406,0.0812,0.03,91.7324
407,0.0814,0.03,91.6843
408,0.0816,0.03,91.6366
409,0.0818,0.03,91.5893
410,0.082,0.03,91.5423
411,0.0822,0.03,91.4957
412,0.0824,0.03,91.4494
413,0.0826,0.03,91.4035
414,0.0828,0.03,91.3579
415,0.083,0.03,91.3127
416,0.0832,0.03,91.2678
417,0.0834,0.03,91.2233
418,0.0836,0.03,91.1791
419,0.0838,0.03,91.1352
420,0.084,0.03,91.0916
421,0.0842,0.03,91.0484
422,0.0844,0.03,91.0055
423,0.0846,0.03,90.9629
424,0.0848,0.03,90.9206
425,0.085,0.03,90.8786
426,0.0852,0.03,90.8369
427,0.0854,0.03,90.7955
428,0.0856,0.03,90.7544
429,0.0858,0.03,90.7136
430,0.086,0.03,90.6731
431,0.0862,0.03,90.6329
432,0.0864,0.03,90.593
433,0.0866,0.03,90.5533
434,0.0868,0.03,90.5139
435,0.087,0.03,90.4748
436,0.0872,0.03,90.436
437,0.0874,0.03,90.3975
438,0.0876,0.03,90.3592
439,0.0878,0.03,90.3212
440,0.088,0.03,90.2834
441,0.0882,0.03,90.246
442,0.0884,0.03,90.2087
443,0.0886,0.03,90.1717
444,0.0888,0.03,90.135
445,0.089,0.03,90.0985
446,0.0892,0.03,90.0623
447,0.0894,0.03,90.0263
448,0.0896,0.03,89.9906
449,0.0898,0.03,89.9551
450,0.09,0.03,89.9198
451,0.0902,0.03,89.8848
452,0.0904,0.03,89.85
453,0.0906,0.03,89.8154
454,0.0908,0.03,89.7811
455,0.091,0.03,89.747
456,0.0912,0.03,89.7131
457,0.0914,0.03,89.6794
458,0.0916,0.03,89.646
459,0.0918,0.03,89.6128
460,0.092,0.03,89.5798
461,0.0922,0.03,89.547
462,0.0924,0.03,89.5144
463,0.0926,0.03,89.482
464,0.0928,0.03,89.4498
465,0.093,0.03,89.4179
466,0.0932,0.03,89.3861
467,0.0934,0.03,89.3546
468,0.0936,0.03,89.3232
469,0.0938,0.03,89.2921
470,0.094,0.03,89.2611
471,0.0942,0.03,89.2303
472,0.0944,0.03,89.1998
473,0.0946,0.03,89.1694
474,0.0948,0.03,89.1392
475,0.095,0.03,89.1092
476,0.0952,0.03,89.0794
477,0.0954,0.03,89.0497
478,0.0956,0.03,89.0203
479,0.0958,0.03,88.991
480,0.096,0.03,88.9619
481,0.0962,0.03,88.933
482,0.0964,0.03,88.9043
483,0.0966,0.03,88.8757
484,0.0968,0.03,88.8473
485,0.097,0.03,88.8191
486,0.0972,0.03,88.7911
487,0.0974,0.03,88.7632
488,0.0976,0.03,88.7355
489,0.0978,0.03,88.7079
490,0.098,0.03,88.6806
491,0.0982,0.03,88.6533
492,0.0984,0.03,88.6263
493,0.0986,0.03,88.5994
494,0.0988,0.03,88.5727
495,0.099,0.03,88.5461
496,0.0992,0.03,88.5196
497,0.0994,0.03,88.4934
498,0.0996,0.03,88.4673
499,0.0998,0.03,88.4413
500,0.1,0.03,88.4155
