step,time,strain_xx,stress_xx
128,0.0256,0.03,88.7424
129,0.0258,0.03,88.6675
130,0.026,0.03,88.5931
131,0.0262,0.03,88.5193
132,0.0264,0.03,88.446
133,0.0266,0.03,88.3731
134,0.0268,0.03,88.3008
135,0.027,0.03,88.229
136,0.0272,0.03,88.1577
137,0.0274,0.03,88.0869
138,0.0276,0.03,88.0166
139,0.0278,0.03,87.9468
140,0.028,0.03,87.8774
141,0.0282,0.03,87.8085
142,0.0284,0.03,87.7401
143,0.0286,0.03,87.6722
144,0.0288,0.03,87.6047
145,0.029,0.03,87.5377
146,0.0292,0.03,87.4711
147,0.0294,0.03,87.405
148,0.0296,0.03,87.3393
149,0.0298,0.03,87.274
150,0.03,0.03,87.2092
151,0.0302,0.03,87.1448
152,0.0304,0.03,87.0809
153,0.0306,0.03,87.0173
154,0.0308,0.03,86.9542
155,0.031,0.03,86.8915
156,0.0312,0.03,86.8292
157,0.0314,0.03,86.7673
158,0.0316,0.03,86.7058
159,0.0318,0.03,86.6447
160,0.032,0.03,86.584
161,0.0322,0.03,86.5237
162,0.0324,0.03,86.4637
163,0.0326,0.03,86.4042
164,0.0328,0.03,86.345
165,0.033,0.03,86.2862
166,0.0332,0.03,86.2278
167,0.0334,0.03,86.1698
168,0.0336,0.03,86.1121
169,0.0338,0.03,86.0548
170,0.034,0.03,85.9978
171,0.0342,0.03,85.9412
172,0.0344,0.03,85.8849
173,0.0346,0.03,85.829
174,0.0348,0.03,85.7735
175,0.035,0.03,85.7182
176,0.0352,0.03,85.6634
177,0.0354,0.03,85.6088
178,0.0356,0.03,85.5546
179,0.0358,0.03,85.5007
180,0.036,0.03,85.4472
181,0.0362,0.03,85.3939
182,0.0364,0.03,85.341
183,0.0366,0.03,85.2884
184,0.0368,0.03,85.2362
185,0.037,0.03,85.1842
186,0.0372,0.03,85.1325
187,0.0374,0.03,85.0812
188,0.0376,0.03,85.0302
189,0.0378,0.03,84.9794
190,0.038,0.03,84.929
191,0.0382,0.03,84.8789
192,0.0384,0.03,84.829
193,0.0386,0.03,84.7795
194,0.0388,0.03,84.7302
195,0.039,0.03,84.6812
196,0.0392,0.03,84.6325
197,0.0394,0.03,84.5841
198,0.0396,0.03,84.536
199,0.0398,0.03,84.4881
200,0.04,0.03,84.4405
201,0.0402,0.03,84.3932
202,0.0404,0.03,84.3462
203,0.0406,0.03,84.2994
204,0.0408,0.03,84.2529
205,0.041,0.03,84.2067
206,0.0412,0.03,84.1607
207,0.0414,0.03,84.115
208,0.0416,0.03,84.0695
209,0.0418,0.03,84.0243
210,0.042,0.03,83.9794
211,0.0422,0.03,83.9347
212,0.0424,0.03,83.8902
213,0.0426,0.03,83.846
214,0.0428,0.03,83.8021
215,0.043,0.03,83.7583
216,0.0432,0.03,83.7149
217,0.0434,0.03,83.6716
218,0.0436,0.03,83.6286
219,0.0438,0.03,83.5859
220,0.044,0.03,83.5433
221,0.0442,0.03,83.501
222,0.0444,0.03,83.459
223,0.0446,0.03,83.4171
224,0.0448,0.03,83.3755
225,0.045,0.03,83.3341
226,0.0452,0.03,83.2929
227,0.0454,0.03,83.252
228,0.0456,0.03,83.2112
229,0.0458,0.03,83.1707
230,0.046,0.03,83.1304
231,0.0462,0.03,83.0903
232,0.0464,0.03,83.0505
233,0.0466,0.03,83.0108
234,0.0468,0.03,82.9713
235,0.047,0.03,82.9321
236,0.0472,0.03,82.8931
237,0.0474,0.03,82.8542
238,0.0476,0.03,82.8156
239,0.0478,0.03,82.7772
240,0.048,0.03,82.7389
241,0.0482,0.03,82.7009
242,0.0484,0.03,82.663
243,0.0486,0.03,82.6254
244,0.0488,0.03,82.5879
245,0.049,0.03,82.5507
246,0.0492,0.03,82.5136
247,0.0494,0.03,82.4767
248,0.0496,0.03,82.4401
249,0.0498,0.03,82.4036
250,0.05,0.03,82.3672
251,0.0502,0.03,82.3311
252,0.0504,0.03,82.2951
253,0.0506,0.03,82.2594
254,0.0508,0.03,82.2238
255,0.051,0.03,82.1884
256,0.0512,0.03,82.1531
257,0.0514,0.03,82.1181
258,0.0516,0.03,82.0832
259,0.0518,0.03,82.0485
260,0.052,0.03,82.0139
261,0.0522,0.03,81.9796
262,0.0524,0.03,81.9454
263,0.0526,0.03,81.9113
264,0.0528,0.03,81.8775
265,0.053,0.03,81.8438
266,0.0532,0.03,81.8102
267,0.0534,0.03,81.7769
268,0.0536,0.03,81.7437
269,0.0538,0.03,81.7106
270,0.054,0.03,81.6777
271,0.0542,0.03,81.645
272,0.0544,0.03,81.6124
273,0.0546,0.03,81.58
274,0.0548,0.03,81.5478
275,0.055,0.03,81.5157
276,0.0552,0.03,81.4837
277,0.0554,0.03,81.4519
278,0.0556,0.03,81.4203
279,0.0558,0.03,81.3888
280,0.056,0.03,81.3574
281,0.0562,0.03,81.3263
282,0.0564,0.03,81.2952
283,0.0566,0.03,81.2643
284,0.0568,0.03,81.2335
285,0.057,0.03,81.2029
286,0.0572,0.03,81.1725
287,0.0574,0.03,81.1421
288,0.0576,0.03,81.112
289,0.0578,0.03,81.0819
290,0.058,0.03,81.052
291,0.0582,0.03,81.0222
292,0.0584,0.03,80.9926
293,0.0586,0.03,80.9631
294,0.0588,0.03,80.9338
295,0.059,0.03,80.9045
296,0.0592,0.03,80.8755
297,0.0594,0.03,80.8465
298,0.0596,0.03,80.8177
299,0.0598,0.03,80.789
300,0.06,0.03,80.7604
301,0.0602,0.03,80.732
302,0.0604,0.03,80.7037
303,0.0606,0.03,80.6755
304,0.0608,0.03,80.6475
305,0.061,0.03,80.6196
306,0.0612,0.03,80.5918
307,0.0614,0.03,80.5641
308,0.0616,0.03,80.5366
309,0.0618,0.03,80.5091
310,0.062,0.03,80.4818
311,0.0622,0.03,80.4547
312,0.0624,0.03,80.4276
313,0.0626,0.03,80.4007
314,0.0628,0.03,80.3739
315,0.063,0.03,80.3472
316,0.0632,0.03,80.3206
317,0.0634,0.03,80.2941
318,0.0636,0.03,80.2678
319,0.0638,0.03,80.2415
320,0.064,0.03,80.2154
321,0.0642,0.03,80.1894
322,0.0644,0.03,80.1635
323,0.0646,0.03,80.1377
324,0.0648,0.03,80.1121
325,0.065,0.03,80.0865
326,0.0652,0.03,80.0611
327,0.0654,0.03,80.0358
328,0.0656,0.03,80.0105
329,0.0658,0.03,79.9854
330,0.066,0.03,79.9604
331,0.0662,0.03,79.9355
332,0.0664,0.03,79.9107
333,0.0666,0.03,79.886
334,0.0668,0.03,79.8614
335,0.067,0.03,79.837
336,0.0672,0.03,79.8126
337,0.0674,0.03,79.7883
338,0.0676,0.03,79.7641
339,0.0678,0.03,79.7401
340,0.068,0.03,79.7161
341,0.0682,0.03,79.6922
342,0.0684,0.03,79.6685
343,0.0686,0.03,79.6448
344,0.0688,0.03,79.6212
345,0.069,0.03,79.5978
346,0.0692,0.03,79.5744
347,0.0694,0.03,79.5511
348,0.0696,0.03,79.528
349,0.0698,0.03,79.5049
350,0.07,0.03,79.4819
351,0.0702,0.03,79.459
352,0.0704,0.03,79.4362
353,0.0706,0.03,79.4135
354,0.0708,0.03,79.3909
355,0.071,0.03,79.3684
356,0.0712,0.03,79.346
357,0.0714,0.03,79.3236
358,0.0716,0.03,79.3014
359,0.0718,0.03,79.2792
360,0.072,0.03,79.2572
361,0.0722,0.03,79.2352
362,0.0724,0.03,79.2133
363,0.0726,0.03,79.1915
364,0.0728,0.03,79.1698
365,0.073,0.03,79.1482
366,0.0732,0.03,79.1267
367,0.0734,0.03,79.1052
368,0.0736,0.03,79.0839
369,0.0738,0.03,79.0626
370,0.074,0.03,79.0414
371,0.0742,0.03,79.0203
372,0.0744,0.03,78.9993
373,0.0746,0.03,78.9784
374,0.0748,0.03,78.9575
375,0.075,0.03,78.9368
376,0.0752,0.03,78.9161
377,0.0754,0.03,78.8955
378,0.0756,0.03,78.8749
379,0.0758,0.03,78.8545
380,0.076,0.03,78.8341
381,0.0762,0.03,78.8139
382,0.0764,0.03,78.7936
383,0.0766,0.03,78.7735
384,0.0768,0.03,78.7535
385,0.077,0.03,78.7335
386,0.0772,0.03,78.7136
387,0.0774,0.03,78.6938
388,0.0776,0.03,78.6741
389,0.0778,0.03,78.6544
390,0.078,0.03,78.6348
391,0.0782,0.03,78.6153
392,0.0784,0.03,78.5959
393,0.0786,0.03,78.5765
394,0.0788,0.03,78.5573
395,0.079,0.03,78.538
396,0.0792,0.03,78.5189
397,0.0794,0.03,78.4998
398,0.0796,0.03,78.4809
399,0.0798,0.03,78.4619
400,0.08,0.03,78.4431
401,0.0802,0.03,78.4243
402,0.0804,0.03,78.4056
403,0.0806,0.03,78.387
404,0.0808,0.03,78.3684
405,0.081,0.03,78.3499
406,0.0812,0.03,78.3315
407,0.0814,0.03,78.3132
408,0.0816,0.03,78.2949
409,0.0818,0.03,78.2767
410,0.082,0.03,78.2585
411,0.0822,0.03,78.2404
412,0.0824,0.03,78.2224
413,0.0826,0.03,78.2045
414,0.0828,0.03,78.1866
415,0.083,0.03,78.1688
416,0.0832,0.03,78.151
417,0.0834,0.03,78.1334
418,0.0836,0.03,78.1158
419,0.0838,0.03,78.0982
420,0.084,0.03,78.0807
421,0.0842,0.03,78.0633
422,0.0844,0.03,78.0459
423,0.0846,0.03,78.0287
424,0.0848,0.03,78.0114
425,0.085,0.03,77.9943
426,0.0852,0.03,77.9772
427,0.0854,0.03,77.9601
428,0.0856,0.03,77.9431
429,0.0858,0.03,77.9262
430,0.086,0.03,77.9094
431,0.0862,0.03,77.8926
432,0.0864,0.03,77.8758
433,0.0866,0.03,77.8592
434,0.0868,0.03,77.8426
435,0.087,0.03,77.826
436,0.0872,0.03,77.8095
437,0.0874,0.03,77.7931
438,0.0876,0.03,77.7767
439,0.0878,0.03,77.7604
440,0.088,0.03,77.7441
441,0.0882,0.03,77.7279
442,0.0884,0.03,77.7118
443,0.0886,0.03,77.6957
444,0.0888,0.03,77.6797
445,0.089,0.03,77.6637
446,0.0892,0.03,77.6478
447,0.0894,0.03,77.632
448,0.0896,0.03,77.6162
449,0.0898,0.03,77.6004
450,0.09,0.03,77.5847
451,0.0902,0.03,77.5691
452,0.0904,0.03,77.5535
453,0.0906,0.03,77.538
454,0.0908,0.03,77.5225
455,0.091,0.03,77.5071
456,0.0912,0.03,77.4917
457,0.0914,0.03,77.4764
458,0.0916,0.03,77.4612
459,0.0918,0.03,77.446
460,0.092,0.03,77.4308
461,0.0922,0.03,77.4157
462,0.0924,0.03,77.4007
463,0.0926,0.03,77.3857
464,0.0928,0.03,77.3708
465,0.093,0.03,77.3559
466,0.0932,0.03,77.341
467,0.0934,0.03,77.3263
468,0.0936,0.03,77.3115
469,0.0938,0.03,77.2968
470,0.094,0.03,77.2822
471,0.0942,0.03,77.2676
472,0.0944,0.03,77.2531
473,0.0946,0.03,77.2386
474,0.0948,0.03,77.2242
475,0.095,0.03,77.2098
476,0.0952,0.03,77.1955
477,0.0954,0.03,77.1812
478,0.0956,0.03,77.1669
479,0.0958,0.03,77.1527
480,0.096,0.03,77.1386
481,0.0962,0.03,77.1245
482,0.0964,0.03,77.1105
483,0.0966,0.03,77.0965
484,0.0968,0.03,77.0825
485,0.097,0.03,77.0686
486,0.0972,0.03,77.0548
487,0.0974,0.03,77.0409
488,0.0976,0.03,77.0272
489,0.0978,0.03,77.0135
490,0.098,0.03,76.9998
491,0.0982,0.03,76.9862
492,0.0984,0.03,76.9726
493,0.0986,0.03,76.959
494,0.0988,0.03,76.9455
495,0.099,0.03,76.9321
496,0.0992,0.03,76.9187
497,0.0994,0.03,76.9053
498,0.0996,0.03,76.892
499,0.0998,0.03,76.8788
500,0.1,0.03,76.8655
