step,time,strain_xx,stress_xx
88,0.0176,0.01056,33.5985
89,0.0178,0.01068,33.9444
90,0.018,0.0108,34.2893
91,0.0182,0.01092,34.6332
92,0.0184,0.01104,34.976
93,0.0186,0.01116,35.3179
94,0.0188,0.01128,35.6588
95,0.019,0.0114,35.9987
96,0.0192,0.01152,36.3375
97,0.0194,0.01164,36.6754
98,0.0196,0.01176,37.0123
99,0.0198,0.01188,37.3482
100,0.02,0.012,37.6831
101,0.0202,0.01212,38.017
102,0.0204,0.01224,38.3499
103,0.0206,0.01236,38.6819
104,0.0208,0.01248,39.0128
105,0.021,0.0126,39.3429
106,0.0212,0.01272,39.6719
107,0.0214,0.01284,40
108,0.0216,0.01296,40.3271
109,0.0218,0.01308,40.6532
110,0.022,0.0132,40.9785
111,0.0222,0.01332,41.3027
112,0.0224,0.01344,41.6261
113,0.0226,0.01356,41.9485
114,0.0228,0.01368,42.2699
115,0.023,0.0138,42.5905
116,0.0232,0.01392,42.9101
117,0.0234,0.01404,43.2288
118,0.0236,0.01416,43.5466
119,0.0238,0.01428,43.8636
120,0.024,0.0144,44.1796
121,0.0242,0.01452,44.4947
122,0.0244,0.01464,44.809
123,0.0246,0.01476,45.1224
124,0.0248,0.01488,45.4349
125,0.025,0.015,45.7465
126,0.0252,0.01512,46.0573
127,0.0254,0.01524,46.3673
128,0.0256,0.01536,46.6764
129,0.0258,0.01548,46.9847
130,0.026,0.0156,47.2922
131,0.0262,0.01572,47.5988
132,0.0264,0.01584,47.9047
133,0.0266,0.01596,48.2097
134,0.0268,0.01608,48.5139
135,0.027,0.0162,48.8174
136,0.0272,0.01632,49.1201
137,0.0274,0.01644,49.422
138,0.0276,0.01656,49.7231
139,0.0278,0.01668,50.0235
140,0.028,0.0168,50.3231
141,0.0282,0.01692,50.622
142,0.0284,0.01704,50.9201
143,0.0286,0.01716,51.2175
144,0.0288,0.01728,51.5142
145,0.029,0.0174,51.8102
146,0.0292,0.01752,52.1054
147,0.0294,0.01764,52.4
148,0.0296,0.01776,52.6939
149,0.0298,0.01788,52.9871
150,0.03,0.018,53.2796
151,0.0302,0.01812,53.5715
152,0.0304,0.01824,53.8627
153,0.0306,0.01836,54.1532
154,0.0308,0.01848,54.4431
155,0.031,0.0186,54.7324
156,0.0312,0.01872,55.021
157,0.0314,0.01884,55.309
158,0.0316,0.01896,55.5964
159,0.0318,0.01908,55.8831
160,0.032,0.0192,56.1693
161,0.0322,0.01932,56.4549
162,0.0324,0.01944,56.7399
163,0.0326,0.01956,57.0243
164,0.0328,0.01968,57.3082
165,0.033,0.0198,57.5914
166,0.0332,0.01992,57.8741
167,0.0334,0.02004,58.1563
168,0.0336,0.02016,58.4379
169,0.0338,0.02028,58.719
170,0.034,0.0204,58.9996
171,0.0342,0.02052,59.2796
172,0.0344,0.02064,59.5591
173,0.0346,0.02076,59.8381
174,0.0348,0.02088,60.1166
175,0.035,0.021,60.3946
176,0.0352,0.02112,60.6721
177,0.0354,0.02124,60.9492
178,0.0356,0.02136,61.2257
179,0.0358,0.02148,61.5018
180,0.036,0.0216,61.7774
181,0.0362,0.02172,62.0526
182,0.0364,0.02184,62.3273
183,0.0366,0.02196,62.6015
184,0.0368,0.02208,62.8753
185,0.037,0.0222,63.1487
186,0.0372,0.02232,63.4217
187,0.0374,0.02244,63.6942
188,0.0376,0.02256,63.9663
189,0.0378,0.02268,64.2381
190,0.038,0.0228,64.5094
191,0.0382,0.02292,64.7803
192,0.0384,0.02304,65.0508
193,0.0386,0.02316,65.3209
194,0.0388,0.02328,65.5907
195,0.039,0.0234,65.86
196,0.0392,0.02352,66.129
197,0.0394,0.02364,66.3977
198,0.0396,0.02376,66.6659
199,0.0398,0.02388,66.9338
200,0.04,0.024,67.2014
201,0.0402,0.02412,67.4686
202,0.0404,0.02424,67.7355
203,0.0406,0.02436,68.0021
204,0.0408,0.02448,68.2683
205,0.041,0.0246,68.5342
206,0.0412,0.02472,68.7998
207,0.0414,0.02484,69.065
208,0.0416,0.02496,69.33
209,0.0418,0.02508,69.5946
210,0.042,0.0252,69.859
211,0.0422,0.02532,70.123
212,0.0424,0.02544,70.3868
213,0.0426,0.02556,70.6502
214,0.0428,0.02568,70.9134
215,0.043,0.0258,71.1763
216,0.0432,0.02592,71.439
217,0.0434,0.02604,71.7013
218,0.0436,0.02616,71.9634
219,0.0438,0.02628,72.2252
220,0.044,0.0264,72.4868
221,0.0442,0.02652,72.7481
222,0.0444,0.02664,73.0092
223,0.0446,0.02676,73.27
224,0.0448,0.02688,73.5306
225,0.045,0.027,73.7909
226,0.0452,0.02712,74.051
227,0.0454,0.02724,74.3109
228,0.0456,0.02736,74.5706
229,0.0458,0.02748,74.83
230,0.046,0.0276,75.0892
231,0.0462,0.02772,75.3482
232,0.0464,0.02784,75.6069
233,0.0466,0.02796,75.8655
234,0.0468,0.02808,76.1238
235,0.047,0.0282,76.382
236,0.0472,0.02832,76.6399
237,0.0474,0.02844,76.8977
238,0.0476,0.02856,77.1552
239,0.0478,0.02868,77.4126
240,0.048,0.0288,77.6698
241,0.0482,0.02892,77.9267
242,0.0484,0.02904,78.1835
243,0.0486,0.02916,78.4402
244,0.0488,0.02928,78.6966
245,0.049,0.0294,78.9529
246,0.0492,0.02952,79.209
247,0.0494,0.02964,79.4649
248,0.0496,0.02976,79.7207
249,0.0498,0.02988,79.9763
250,0.05,0.03,80.2318
251,0.0502,0.03,80.0139
252,0.0504,0.03,79.8697
253,0.0506,0.03,79.7346
254,0.0508,0.03,79.6032
255,0.051,0.03,79.4742
256,0.0512,0.03,79.3474
257,0.0514,0.03,79.2226
258,0.0516,0.03,79.0997
259,0.0518,0.03,78.9788
260,0.052,0.03,78.8597
261,0.0522,0.03,78.7424
262,0.0524,0.03,78.6269
263,0.0526,0.03,78.5131
264,0.0528,0.03,78.4011
265,0.053,0.03,78.2907
266,0.0532,0.03,78.1819
267,0.0534,0.03,78.0747
268,0.0536,0.03,77.969
269,0.0538,0.03,77.8649
270,0.054,0.03,77.7622
271,0.0542,0.03,77.661
272,0.0544,0.03,77.5613
273,0.0546,0.03,77.4629
274,0.0548,0.03,77.3659
275,0.055,0.03,77.2702
276,0.0552,0.03,77.1758
277,0.0554,0.03,77.0827
278,0.0556,0.03,76.9909
279,0.0558,0.03,76.9003
280,0.056,0.03,76.8109
281,0.0562,0.03,76.7227
282,0.0564,0.03,76.6356
283,0.0566,0.03,76.5497
284,0.0568,0.03,76.4649
285,0.057,0.03,76.3811
286,0.0572,0.03,76.2985
287,0.0574,0.03,76.2169
288,0.0576,0.03,76.1363
289,0.0578,0.03,76.0567
290,0.058,0.03,75.9782
291,0.0582,0.03,75.9006
292,0.0584,0.03,75.8239
293,0.0586,0.03,75.7482
294,0.0588,0.03,75.6734
295,0.059,0.03,75.5995
296,0.0592,0.03,75.5265
297,0.0594,0.03,75.4544
298,0.0596,0.03,75.3831
299,0.0598,0.03,75.3127
300,0.06,0.03,75.2431
301,0.0602,0.03,75.1743
302,0.0604,0.03,75.1063
303,0.0606,0.03,75.0391
304,0.0608,0.03,74.9727
305,0.061,0.03,74.907
306,0.0612,0.03,74.8421
307,0.0614,0.03,74.7779
308,0.0616,0.03,74.7144
309,0.0618,0.03,74.6516
310,0.062,0.03,74.5895
311,0.0622,0.03,74.5281
312,0.0624,0.03,74.4674
313,0.0626,0.03,74.4073
314,0.0628,0.03,74.3479
315,0.063,0.03,74.2891
316,0.0632,0.03,74.231
317,0.0634,0.03,74.1734
318,0.0636,0.03,74.1165
319,0.0638,0.03,74.0602
320,0.064,0.03,74.0045
321,0.0642,0.03,73.9493
322,0.0644,0.03,73.8948
323,0.0646,0.03,73.8408
324,0.0648,0.03,73.7873
325,0.065,0.03,73.7344
326,0.0652,0.03,73.682
327,0.0654,0.03,73.6302
328,0.0656,0.03,73.5789
329,0.0658,0.03,73.5281
330,0.066,0.03,73.4778
331,0.0662,0.03,73.428
332,0.0664,0.03,73.3787
333,0.0666,0.03,73.3299
334,0.0668,0.03,73.2815
335,0.067,0.03,73.2336
336,0.0672,0.03,73.1862
337,0.0674,0.03,73.1393
338,0.0676,0.03,73.0928
339,0.0678,0.03,73.0467
340,0.068,0.03,73.0011
341,0.0682,0.03,72.9559
342,0.0684,0.03,72.9112
343,0.0686,0.03,72.8668
344,0.0688,0.03,72.8229
345,0.069,0.03,72.7794
346,0.0692,0.03,72.7362
347,0.0694,0.03,72.6935
348,0.0696,0.03,72.6512
349,0.0698,0.03,72.6092
350,0.07,0.03,72.5677
351,0.0702,0.03,72.5265
352,0.0704,0.03,72.4857
353,0.0706,0.03,72.4452
354,0.0708,0.03,72.4051
355,0.071,0.03,72.3654
356,0.0712,0.03,72.326
357,0.0714,0.03,72.287
358,0.0716,0.03,72.2483
359,0.0718,0.03,72.2099
360,0.072,0.03,72.1719
361,0.0722,0.03,72.1342
362,0.0724,0.03,72.0968
363,0.0726,0.03,72.0597
364,0.0728,0.03,72.023
365,0.073,0.03,71.9866
366,0.0732,0.03,71.9505
367,0.0734,0.03,71.9147
368,0.0736,0.03,71.8792
369,0.0738,0.03,71.8439
370,0.074,0.03,71.809
371,0.0742,0.03,71.7744
372,0.0744,0.03,71.74
373,0.0746,0.03,71.706
374,0.0748,0.03,71.6722
375,0.075,0.03,71.6387
376,0.0752,0.03,71.6055
377,0.0754,0.03,71.5725
378,0.0756,0.03,71.5398
379,0.0758,0.03,71.5074
380,0.076,0.03,71.4752
381,0.0762,0.03,71.4433
382,0.0764,0.03,71.4116
383,0.0766,0.03,71.3802
384,0.0768,0.03,71.349
385,0.077,0.03,71.3181
386,0.0772,0.03,71.2874
387,0.0774,0.03,71.257
388,0.0776,0.03,71.2268
389,0.0778,0.03,71.1968
390,0.078,0.03,71.1671
391,0.0782,0.03,71.1375
392,0.0784,0.03,71.1082
393,0.0786,0.03,71.0792
394,0.0788,0.03,71.0503
395,0.079,0.03,71.0217
396,0.0792,0.03,70.9933
397,0.0794,0.03,70.9651
398,0.0796,0.03,70.9371
399,0.0798,0.03,70.9093
400,0.08,0.03,70.8818
401,0.0802,0.03,70.8544
402,0.0804,0.03,70.8272
403,0.0806,0.03,70.8003
404,0.0808,0.03,70.7735
405,0.081,0.03,70.7469
406,0.0812,0.03,70.7206
407,0.0814,0.03,70.6944
408,0.0816,0.03,70.6684
409,0.0818,0.03,70.6426
410,0.082,0.03,70.6169
411,0.0822,0.03,70.5915
412,0.0824,0.03,70.5662
413,0.0826,0.03,70.5411
414,0.0828,0.03,70.5162
415,0.083,0.03,70.4915
416,0.0832,0.03,70.4669
417,0.0834,0.03,70.4426
418,0.0836,0.03,70.4183
419,0.0838,0.03,70.3943
420,0.084,0.03,70.3704
421,0.0842,0.03,70.3467
422,0.0844,0.03,70.3231
423,0.0846,0.03,70.2997
424,0.0848,0.03,70.2765
425,0.085,0.03,70.2534
426,0.0852,0.03,70.2305
427,0.0854,0.03,70.2078
428,0.0856,0.03,70.1852
429,0.0858,0.03,70.1627
430,0.086,0.03,70.1404
431,0.0862,0.03,70.1182
432,0.0864,0.03,70.0962
433,0.0866,0.03,70.0744
434,0.0868,0.03,70.0527
435,0.087,0.03,70.0311
436,0.0872,0.03,70.0097
437,0.0874,0.03,69.9884
438,0.0876,0.03,69.9672
439,0.0878,0.03,69.9462
440,0.088,0.03,69.9253
441,0.0882,0.03,69.9046
442,0.0884,0.03,69.884
443,0.0886,0.03,69.8635
444,0.0888,0.03,69.8432
445,0.089,0.03,69.8229
446,0.0892,0.03,69.8029
447,0.0894,0.03,69.7829
448,0.0896,0.03,69.7631
449,0.0898,0.03,69.7434
450,0.09,0.03,69.7238
451,0.0902,0.03,69.7043
452,0.0904,0.03,69.685
453,0.0906,0.03,69.6658
454,0.0908,0.03,69.6467
455,0.091,0.03,69.6277
456,0.0912,0.03,69.6088
457,0.0914,0.03,69.5901
458,0.0916,0.03,69.5715
459,0.0918,0.03,69.553
460,0.092,0.03,69.5346
461,0.0922,0.03,69.5163
462,0.0924,0.03,69.4981
463,0.0926,0.03,69.48
464,0.0928,0.03,69.4621
465,0.093,0.03,69.4442
466,0.0932,0.03,69.4265
467,0.0934,0.03,69.4089
468,0.0936,0.03,69.3913
469,0.0938,0.03,69.3739
470,0.094,0.03,69.3566
471,0.0942,0.03,69.3394
472,0.0944,0.03,69.3222
473,0.0946,0.03,69.3052
474,0.0948,0.03,69.2883
475,0.095,0.03,69.2715
476,0.0952,0.03,69.2548
477,0.0954,0.03,69.2382
478,0.0956,0.03,69.2216
479,0.0958,0.03,69.2052
480,0.096,0.03,69.1889
481,0.0962,0.03,69.1726
482,0.0964,0.03,69.1565
483,0.0966,0.03,69.1405
484,0.0968,0.03,69.1245
485,0.097,0.03,69.1086
486,0.0972,0.03,69.0928
487,0.0974,0.03,69.0772
488,0.0976,0.03,69.0616
489,0.0978,0.03,69.046
490,0.098,0.03,69.0306
491,0.0982,0.03,69.0153
492,0.0984,0.03,69
493,0.0986,0.03,68.9849
494,0.0988,0.03,68.9698
495,0.099,0.03,68.9548
496,0.0992,0.03,68.9399
497,0.0994,0.03,68.925
498,0.0996,0.03,68.9103
499,0.0998,0.03,68.8956
500,0.1,0.03,68.881
