step,time,strain_xx,stress_xx
85,0.017,0.01275,40.1701
86,0.0172,0.0129,40.5917
87,0.0174,0.01305,41.012
88,0.0176,0.0132,41.4308
89,0.0178,0.01335,41.8483
90,0.018,0.0135,42.2644
91,0.0182,0.01365,42.6791
92,0.0184,0.0138,43.0925
93,0.0186,0.01395,43.5045
94,0.0188,0.0141,43.9151
95,0.019,0.01425,44.3245
96,0.0192,0.0144,44.7324
97,0.0194,0.01455,45.1391
98,0.0196,0.0147,45.5444
99,0.0198,0.01485,45.9485
100,0.02,0.015,46.3512
101,0.0202,0.01515,46.7526
102,0.0204,0.0153,47.1527
103,0.0206,0.01545,47.5516
104,0.0208,0.0156,47.9492
105,0.021,0.01575,48.3455
106,0.0212,0.0159,48.7406
107,0.0214,0.01605,49.1344
108,0.0216,0.0162,49.527
109,0.0218,0.01635,49.9184
110,0.022,0.0165,50.3086
111,0.0222,0.01665,50.6976
112,0.0224,0.0168,51.0854
113,0.0226,0.01695,51.472
114,0.0228,0.0171,51.8574
115,0.023,0.01725,52.2417
116,0.0232,0.0174,52.6249
117,0.0234,0.01755,53.0069
118,0.0236,0.0177,53.3878
119,0.0238,0.01785,53.7676
120,0.024,0.018,54.1463
121,0.0242,0.01815,54.5239
122,0.0244,0.0183,54.9005
123,0.0246,0.01845,55.276
124,0.0248,0.0186,55.6504
125,0.025,0.01875,56.0238
126,0.0252,0.0189,56.3961
127,0.0254,0.01905,56.7675
128,0.0256,0.0192,57.1378
129,0.0258,0.01935,57.5072
130,0.026,0.0195,57.8755
131,0.0262,0.01965,58.2429
132,0.0264,0.0198,58.6094
133,0.0266,0.01995,58.9749
134,0.0268,0.0201,59.3394
135,0.027,0.02025,59.7031
136,0.0272,0.0204,60.0658
137,0.0274,0.02055,60.4277
138,0.0276,0.0207,60.7886
139,0.0278,0.02085,61.1487
140,0.028,0.021,61.5079
141,0.0282,0.02115,61.8663
142,0.0284,0.0213,62.2238
143,0.0286,0.02145,62.5805
144,0.0288,0.0216,62.9364
145,0.029,0.02175,63.2915
146,0.0292,0.0219,63.6457
147,0.0294,0.02205,63.9992
148,0.0296,0.0222,64.3519
149,0.0298,0.02235,64.7039
150,0.03,0.0225,65.0551
151,0.0302,0.02265,65.4056
152,0.0304,0.0228,65.7553
153,0.0306,0.02295,66.1044
154,0.0308,0.0231,66.4527
155,0.031,0.02325,66.8003
156,0.0312,0.0234,67.1472
157,0.0314,0.02355,67.4935
158,0.0316,0.0237,67.8391
159,0.0318,0.02385,68.184
160,0.032,0.024,68.5283
161,0.0322,0.02415,68.8719
162,0.0324,0.0243,69.2149
163,0.0326,0.02445,69.5573
164,0.0328,0.0246,69.8991
165,0.033,0.02475,70.2403
166,0.0332,0.0249,70.5809
167,0.0334,0.02505,70.9209
168,0.0336,0.0252,71.2604
169,0.0338,0.02535,71.5993
170,0.034,0.0255,71.9376
171,0.0342,0.02565,72.2754
172,0.0344,0.0258,72.6126
173,0.0346,0.02595,72.9494
174,0.0348,0.0261,73.2856
175,0.035,0.02625,73.6213
176,0.0352,0.0264,73.9565
177,0.0354,0.02655,74.2912
178,0.0356,0.0267,74.6254
179,0.0358,0.02685,74.9591
180,0.036,0.027,75.2924
181,0.0362,0.02715,75.6252
182,0.0364,0.0273,75.9576
183,0.0366,0.02745,76.2895
184,0.0368,0.0276,76.6209
185,0.037,0.02775,76.952
186,0.0372,0.0279,77.2826
187,0.0374,0.02805,77.6128
188,0.0376,0.0282,77.9426
189,0.0378,0.02835,78.2719
190,0.038,0.0285,78.6009
191,0.0382,0.02865,78.9295
192,0.0384,0.0288,79.2577
193,0.0386,0.02895,79.5855
194,0.0388,0.0291,79.913
195,0.039,0.02925,80.2401
196,0.0392,0.0294,80.5668
197,0.0394,0.02955,80.8932
198,0.0396,0.0297,81.2193
199,0.0398,0.02985,81.545
200,0.04,0.03,81.8703
201,0.0402,0.03,81.6044
202,0.0404,0.03,81.4307
203,0.0406,0.03,81.2685
204,0.0408,0.03,81.111
205,0.041,0.03,80.9568
206,0.0412,0.03,80.8053
207,0.0414,0.03,80.6565
208,0.0416,0.03,80.5102
209,0.0418,0.03,80.3664
210,0.042,0.03,80.225
211,0.0422,0.03,80.086
212,0.0424,0.03,79.9492
213,0.0426,0.03,79.8147
214,0.0428,0.03,79.6824
215,0.043,0.03,79.5522
216,0.0432,0.03,79.4241
217,0.0434,0.03,79.298
218,0.0436,0.03,79.1739
219,0.0438,0.03,79.0517
220,0.044,0.03,78.9314
221,0.0442,0.03,78.8129
222,0.0444,0.03,78.6963
223,0.0446,0.03,78.5814
224,0.0448,0.03,78.4682
225,0.045,0.03,78.3567
226,0.0452,0.03,78.2469
227,0.0454,0.03,78.1387
228,0.0456,0.03,78.032
229,0.0458,0.03,77.9269
230,0.046,0.03,77.8233
231,0.0462,0.03,77.7212
232,0.0464,0.03,77.6205
233,0.0466,0.03,77.5212
234,0.0468,0.03,77.4233
235,0.047,0.03,77.3268
236,0.0472,0.03,77.2315
237,0.0474,0.03,77.1376
238,0.0476,0.03,77.045
239,0.0478,0.03,76.9536
240,0.048,0.03,76.8634
241,0.0482,0.03,76.7744
242,0.0484,0.03,76.6866
243,0.0486,0.03,76.6
244,0.0488,0.03,76.5144
245,0.049,0.03,76.43
246,0.0492,0.03,76.3467
247,0.0494,0.03,76.2644
248,0.0496,0.03,76.1832
249,0.0498,0.03,76.1029
250,0.05,0.03,76.0237
251,0.0502,0.03,75.9455
252,0.0504,0.03,75.8683
253,0.0506,0.03,75.7919
254,0.0508,0.03,75.7166
255,0.051,0.03,75.6421
256,0.0512,0.03,75.5686
257,0.0514,0.03,75.4959
258,0.0516,0.03,75.4241
259,0.0518,0.03,75.3531
260,0.052,0.03,75.283
261,0.0522,0.03,75.2137
262,0.0524,0.03,75.1452
263,0.0526,0.03,75.0774
264,0.0528,0.03,75.0105
265,0.053,0.03,74.9444
266,0.0532,0.03,74.8789
267,0.0534,0.03,74.8143
268,0.0536,0.03,74.7503
269,0.0538,0.03,74.6871
270,0.054,0.03,74.6246
271,0.0542,0.03,74.5627
272,0.0544,0.03,74.5016
273,0.0546,0.03,74.4411
274,0.0548,0.03,74.3813
275,0.055,0.03,74.3221
276,0.0552,0.03,74.2635
277,0.0554,0.03,74.2056
278,0.0556,0.03,74.1483
279,0.0558,0.03,74.0916
280,0.056,0.03,74.0355
281,0.0562,0.03,73.98
282,0.0564,0.03,73.9251
283,0.0566,0.03,73.8707
284,0.0568,0.03,73.8169
285,0.057,0.03,73.7637
286,0.0572,0.03,73.7109
287,0.0574,0.03,73.6588
288,0.0576,0.03,73.6071
289,0.0578,0.03,73.556
290,0.058,0.03,73.5054
291,0.0582,0.03,73.4553
292,0.0584,0.03,73.4057
293,0.0586,0.03,73.3565
294,0.0588,0.03,73.3079
295,0.059,0.03,73.2597
296,0.0592,0.03,73.212
297,0.0594,0.03,73.1648
298,0.0596,0.03,73.118
299,0.0598,0.03,73.0717
300,0.06,0.03,73.0258
301,0.0602,0.03,72.9803
302,0.0604,0.03,72.9353
303,0.0606,0.03,72.8907
304,0.0608,0.03,72.8465
305,0.061,0.03,72.8027
306,0.0612,0.03,72.7594
307,0.0614,0.03,72.7164
308,0.0616,0.03,72.6738
309,0.0618,0.03,72.6316
310,0.062,0.03,72.5898
311,0.0622,0.03,72.5484
312,0.0624,0.03,72.5073
313,0.0626,0.03,72.4667
314,0.0628,0.03,72.4263
315,0.063,0.03,72.3864
316,0.0632,0.03,72.3468
317,0.0634,0.03,72.3075
318,0.0636,0.03,72.2686
319,0.0638,0.03,72.23
320,0.064,0.03,72.1918
321,0.0642,0.03,72.1539
322,0.0644,0.03,72.1163
323,0.0646,0.03,72.0791
324,0.0648,0.03,72.0422
325,0.065,0.03,72.0055
326,0.0652,0.03,71.9692
327,0.0654,0.03,71.9332
328,0.0656,0.03,71.8975
329,0.0658,0.03,71.8621
330,0.066,0.03,71.827
331,0.0662,0.03,71.7922
332,0.0664,0.03,71.7577
333,0.0666,0.03,71.7235
334,0.0668,0.03,71.6895
335,0.067,0.03,71.6558
336,0.0672,0.03,71.6224
337,0.0674,0.03,71.5893
338,0.0676,0.03,71.5564
339,0.0678,0.03,71.5238
340,0.068,0.03,71.4915
341,0.0682,0.03,71.4594
342,0.0684,0.03,71.4276
343,0.0686,0.03,71.396
344,0.0688,0.03,71.3647
345,0.069,0.03,71.3336
346,0.0692,0.03,71.3028
347,0.0694,0.03,71.2722
348,0.0696,0.03,71.2419
349,0.0698,0.03,71.2118
350,0.07,0.03,71.1819
351,0.0702,0.03,71.1522
352,0.0704,0.03,71.1228
353,0.0706,0.03,71.0936
354,0.0708,0.03,71.0646
355,0.071,0.03,71.0359
356,0.0712,0.03,71.0073
357,0.0714,0.03,70.979
358,0.0716,0.03,70.9509
359,0.0718,0.03,70.923
360,0.072,0.03,70.8953
361,0.0722,0.03,70.8678
362,0.0724,0.03,70.8405
363,0.0726,0.03,70.8134
364,0.0728,0.03,70.7865
365,0.073,0.03,70.7598
366,0.0732,0.03,70.7333
367,0.0734,0.03,70.707
368,0.0736,0.03,70.6809
369,0.0738,0.03,70.655
370,0.074,0.03,70.6292
371,0.0742,0.03,70.6037
372,0.0744,0.03,70.5783
373,0.0746,0.03,70.5531
374,0.0748,0.03,70.5281
375,0.075,0.03,70.5033
376,0.0752,0.03,70.4786
377,0.0754,0.03,70.4541
378,0.0756,0.03,70.4298
379,0.0758,0.03,70.4056
380,0.076,0.03,70.3817
381,0.0762,0.03,70.3579
382,0.0764,0.03,70.3342
383,0.0766,0.03,70.3107
384,0.0768,0.03,70.2874
385,0.077,0.03,70.2642
386,0.0772,0.03,70.2412
387,0.0774,0.03,70.2184
388,0.0776,0.03,70.1957
389,0.0778,0.03,70.1731
390,0.078,0.03,70.1507
391,0.0782,0.03,70.1285
392,0.0784,0.03,70.1064
393,0.0786,0.03,70.0844
394,0.0788,0.03,70.0626
395,0.079,0.03,70.041
396,0.0792,0.03,70.0194
397,0.0794,0.03,69.9981
398,0.0796,0.03,69.9768
399,0.0798,0.03,69.9557
400,0.08,0.03,69.9348
401,0.0802,0.03,69.914
402,0.0804,0.03,69.8933
403,0.0806,0.03,69.8727
404,0.0808,0.03,69.8523
405,0.081,0.03,69.832
406,0.0812,0.03,69.8118
407,0.0814,0.03,69.7918
408,0.0816,0.03,69.7719
409,0.0818,0.03,69.7521
410,0.082,0.03,69.7325
411,0.0822,0.03,69.7129
412,0.0824,0.03,69.6935
413,0.0826,0.03,69.6742
414,0.0828,0.03,69.6551
415,0.083,0.03,69.636
416,0.0832,0.03,69.6171
417,0.0834,0.03,69.5983
418,0.0836,0.03,69.5796
419,0.0838,0.03,69.561
420,0.084,0.03,69.5425
421,0.0842,0.03,69.5242
422,0.0844,0.03,69.5059
423,0.0846,0.03,69.4878
424,0.0848,0.03,69.4698
425,0.085,0.03,69.4519
426,0.0852,0.03,69.4341
427,0.0854,0.03,69.4164
428,0.0856,0.03,69.3988
429,0.0858,0.03,69.3813
430,0.086,0.03,69.3639
431,0.0862,0.03,69.3466
432,0.0864,0.03,69.3295
433,0.0866,0.03,69.3124
434,0.0868,0.03,69.2954
435,0.087,0.03,69.2785
436,0.0872,0.03,69.2618
437,0.0874,0.03,69.2451
438,0.0876,0.03,69.2285
439,0.0878,0.03,69.212
440,0.088,0.03,69.1956
441,0.0882,0.03,69.1793
442,0.0884,0.03,69.1631
443,0.0886,0.03,69.147
444,0.0888,0.03,69.131
445,0.089,0.03,69.1151
446,0.0892,0.03,69.0993
447,0.0894,0.03,69.0835
448,0.0896,0.03,69.0679
449,0.0898,0.03,69.0523
450,0.09,0.03,69.0368
451,0.0902,0.03,69.0215
452,0.0904,0.03,69.0061
453,0.0906,0.03,68.9909
454,0.0908,0.03,68.9758
455,0.091,0.03,68.9608
456,0.0912,0.03,68.9458
457,0.0914,0.03,68.9309
458,0.0916,0.03,68.9161
459,0.0918,0.03,68.9014
460,0.092,0.03,68.8868
461,0.0922,0.03,68.8722
462,0.0924,0.03,68.8577
463,0.0926,0.03,68.8433
464,0.0928,0.03,68.829
465,0.093,0.03,68.8148
466,0.0932,0.03,68.8006
467,0.0934,0.03,68.7865
468,0.0936,0.03,68.7725
469,0.0938,0.03,68.7586
470,0.094,0.03,68.7447
471,0.0942,0.03,68.7309
472,0.0944,0.03,68.7172
473,0.0946,0.03,68.7036
474,0.0948,0.03,68.69
475,0.095,0.03,68.6765
476,0.0952,0.03,68.6631
477,0.0954,0.03,68.6498
478,0.0956,0.03,68.6365
479,0.0958,0.03,68.6233
480,0.096,0.03,68.6101
481,0.0962,0.03,68.597
482,0.0964,0.03,68.584
483,0.0966,0.03,68.5711
484,0.0968,0.03,68.5582
485,0.097,0.03,68.5454
486,0.0972,0.03,68.5327
487,0.0974,0.03,68.52
488,0.0976,0.03,68.5074
489,0.0978,0.03,68.4948
490,0.098,0.03,68.4824
491,0.0982,0.03,68.47
492,0.0984,0.03,68.4576
493,0.0986,0.03,68.4453
494,0.0988,0.03,68.4331
495,0.099,0.03,68.4209
496,0.0992,0.03,68.4088
497,0.0994,0.03,68.3968
498,0.0996,0.03,68.3848
499,0.0998,0.03,68.3729
500,0.1,0.03,68.361
