step,time,strain_xx,stress_xx
415,0.083,0.03,67.0581
416,0.0832,0.03,67.0243
417,0.0834,0.03,66.9906
418,0.0836,0.03,66.9571
419,0.0838,0.03,66.9238
420,0.084,0.03,66.8907
421,0.0842,0.03,66.8577
422,0.0844,0.03,66.8249
423,0.0846,0.03,66.7923
424,0.0848,0.03,66.7598
425,0.085,0.03,66.7275
426,0.0852,0.03,66.6954
427,0.0854,0.03,66.6635
428,0.0856,0.03,66.6317
429,0.0858,0.03,66.6
430,0.086,0.03,66.5686
431,0.0862,0.03,66.5373
432,0.0864,0.03,66.5061
433,0.0866,0.03,66.4751
434,0.0868,0.03,66.4443
435,0.087,0.03,66.4136
436,0.0872,0.03,66.3831
437,0.0874,0.03,66.3528
438,0.0876,0.03,66.3226
439,0.0878,0.03,66.2925
440,0.088,0.03,66.2626
441,0.0882,0.03,66.2328
442,0.0884,0.03,66.2032
443,0.0886,0.03,66.1738
444,0.0888,0.03,66.1445
445,0.089,0.03,66.1153
446,0.0892,0.03,66.0863
447,0.0894,0.03,66.0574
448,0.0896,0.03,66.0286
449,0.0898,0.03,66
450,0.09,0.03,65.9716
451,0.0902,0.03,65.9432
452,0.0904,0.03,65.9151
453,0.0906,0.03,65.887
454,0.0908,0.03,65.8591
455,0.091,0.03,65.8313
456,0.0912,0.03,65.8037
457,0.0914,0.03,65.7762
458,0.0916,0.03,65.7488
459,0.0918,0.03,65.7215
460,0.092,0.03,65.6944
461,0.0922,0.03,65.6674
462,0.0924,0.03,65.6406
463,0.0926,0.03,65.6139
464,0.0928,0.03,65.5872
465,0.093,0.03,65.5608
466,0.0932,0.03,65.5344
467,0.0934,0.03,65.5082
468,0.0936,0.03,65.4821
469,0.0938,0.03,65.4561
470,0.094,0.03,65.4302
471,0.0942,0.03,65.4045
472,0.0944,0.03,65.3789
473,0.0946,0.03,65.3534
474,0.0948,0.03,65.328
475,0.095,0.03,65.3027
476,0.0952,0.03,65.2776
477,0.0954,0.03,65.2525
478,0.0956,0.03,65.2276
479,0.0958,0.03,65.2028
480,0.096,0.03,65.1781
481,0.0962,0.03,65.1535
482,0.0964,0.03,65.1291
483,0.0966,0.03,65.1047
484,0.0968,0.03,65.0805
485,0.097,0.03,65.0563
486,0.0972,0.03,65.0323
487,0.0974,0.03,65.0084
488,0.0976,0.03,64.9846
489,0.0978,0.03,64.9609
490,0.098,0.03,64.9373
491,0.0982,0.03,64.9138
492,0.0984,0.03,64.8904
493,0.0986,0.03,64.8671
494,0.0988,0.03,64.8439
495,0.099,0.03,64.8209
496,0.0992,0.03,64.7979
497,0.0994,0.03,64.775
498,0.0996,0.03,64.7522
499,0.0998,0.03,64.7296
500,0.1,0.03,64.707
