step,time,strain_xx,stress_xx
163,0.0326,0.0163,53.9317
164,0.0328,0.0164,54.2621
165,0.033,0.0165,54.5925
166,0.0332,0.0166,54.9229
167,0.0334,0.0167,55.2533
168,0.0336,0.0168,55.5837
169,0.0338,0.0169,55.9141
170,0.034,0.017,56.2445
171,0.0342,0.0171,56.5749
172,0.0344,0.0172,56.9053
173,0.0346,0.0173,57.2357
174,0.0348,0.0174,57.5661
175,0.035,0.0175,57.8965
176,0.0352,0.0176,58.2269
177,0.0354,0.0177,58.5573
178,0.0356,0.0178,58.8877
179,0.0358,0.0179,59.2181
180,0.036,0.018,59.5485
181,0.0362,0.0181,59.8789
182,0.0364,0.0182,60.2093
183,0.0366,0.0183,60.5397
184,0.0368,0.0184,60.8701
185,0.037,0.0185,61.2005
186,0.0372,0.0186,61.5309
187,0.0374,0.0187,61.8613
188,0.0376,0.0188,62.1917
189,0.0378,0.0189,62.5221
190,0.038,0.019,62.8525
191,0.0382,0.0191,63.1829
192,0.0384,0.0192,63.5133
193,0.0386,0.0193,63.8437
194,0.0388,0.0194,64.1741
195,0.039,0.0195,64.5045
196,0.0392,0.0196,64.8349
197,0.0394,0.0197,65.1653
198,0.0396,0.0198,65.4957
199,0.0398,0.0199,65.8261
200,0.04,0.02,66.1565
201,0.0402,0.0201,66.4869
202,0.0404,0.0202,66.8173
203,0.0406,0.0203,67.1477
204,0.0408,0.0204,67.4781
205,0.041,0.0205,67.8085
206,0.0412,0.0206,68.1389
207,0.0414,0.0207,68.4693
208,0.0416,0.0208,68.7997
209,0.0418,0.0209,69.1301
210,0.042,0.021,69.4605
211,0.0422,0.0211,69.7909
212,0.0424,0.0212,70.1213
213,0.0426,0.0213,70.4513
214,0.0428,0.0214,70.7812
215,0.043,0.0215,71.1109
216,0.0432,0.0216,71.4404
217,0.0434,0.0217,71.7697
218,0.0436,0.0218,72.0987
219,0.0438,0.0219,72.4276
220,0.044,0.022,72.7562
221,0.0442,0.0221,73.0847
222,0.0444,0.0222,73.4129
223,0.0446,0.0223,73.7409
224,0.0448,0.0224,74.0687
225,0.045,0.0225,74.3962
226,0.0452,0.0226,74.7236
227,0.0454,0.0227,75.0507
228,0.0456,0.0228,75.3777
229,0.0458,0.0229,75.7043
230,0.046,0.023,76.0308
231,0.0462,0.0231,76.3571
232,0.0464,0.0232,76.6831
233,0.0466,0.0233,77.0089
234,0.0468,0.0234,77.3344
235,0.047,0.0235,77.6598
236,0.0472,0.0236,77.9849
237,0.0474,0.0237,78.3097
238,0.0476,0.0238,78.6344
239,0.0478,0.0239,78.9587
240,0.048,0.024,79.2829
241,0.0482,0.0241,79.6068
242,0.0484,0.0242,79.9305
243,0.0486,0.0243,80.2539
244,0.0488,0.0244,80.5771
245,0.049,0.0245,80.9001
246,0.0492,0.0246,81.2228
247,0.0494,0.0247,81.5453
248,0.0496,0.0248,81.8675
249,0.0498,0.0249,82.1895
250,0.05,0.025,82.5112
251,0.0502,0.0251,82.8327
252,0.0504,0.0252,83.1539
253,0.0506,0.0253,83.4749
254,0.0508,0.0254,83.7956
255,0.051,0.0255,84.1161
256,0.0512,0.0256,84.4363
257,0.0514,0.0257,84.7562
258,0.0516,0.0258,85.0759
259,0.0518,0.0259,85.3954
260,0.052,0.026,85.7145
261,0.0522,0.0261,86.0335
262,0.0524,0.0262,86.3521
263,0.0526,0.0263,86.6705
264,0.0528,0.0264,86.9887
265,0.053,0.0265,87.3065
266,0.0532,0.0266,87.6241
267,0.0534,0.0267,87.9415
268,0.0536,0.0268,88.2586
269,0.0538,0.0269,88.5754
270,0.054,0.027,88.8919
271,0.0542,0.0271,89.2082
272,0.0544,0.0272,89.5242
273,0.0546,0.0273,89.8399
274,0.0548,0.0274,90.1554
275,0.055,0.0275,90.4706
276,0.0552,0.0276,90.7855
277,0.0554,0.0277,91.1001
278,0.0556,0.0278,91.4145
279,0.0558,0.0279,91.7286
280,0.056,0.028,92.0424
281,0.0562,0.0281,92.3559
282,0.0564,0.0282,92.6692
283,0.0566,0.0283,92.9822
284,0.0568,0.0284,93.2949
285,0.057,0.0285,93.6073
286,0.0572,0.0286,93.9194
287,0.0574,0.0287,94.2313
288,0.0576,0.0288,94.5429
289,0.0578,0.0289,94.8542
290,0.058,0.029,95.1652
291,0.0582,0.0291,95.476
292,0.0584,0.0292,95.7864
293,0.0586,0.0293,96.0966
294,0.0588,0.0294,96.4065
295,0.059,0.0295,96.716
296,0.0592,0.0296,97.0254
297,0.0594,0.0297,97.3344
298,0.0596,0.0298,97.6431
299,0.0598,0.0299,97.9516
300,0.06,0.03,98.2597
301,0.0602,0.03,98.1708
302,0.0604,0.03,98.1415
303,0.0606,0.03,98.1178
304,0.0608,0.03,98.0956
305,0.061,0.03,98.0737
306,0.0612,0.03,98.052
307,0.0614,0.03,98.0304
308,0.0616,0.03,98.0088
309,0.0618,0.03,97.9872
310,0.062,0.03,97.9658
311,0.0622,0.03,97.9443
312,0.0624,0.03,97.923
313,0.0626,0.03,97.9017
314,0.0628,0.03,97.8805
315,0.063,0.03,97.8593
316,0.0632,0.03,97.8382
317,0.0634,0.03,97.8171
318,0.0636,0.03,97.7961
319,0.0638,0.03,97.7752
320,0.064,0.03,97.7543
321,0.0642,0.03,97.7334
322,0.0644,0.03,97.7127
323,0.0646,0.03,97.6919
324,0.0648,0.03,97.6713
325,0.065,0.03,97.6507
326,0.0652,0.03,97.6301
327,0.0654,0.03,97.6096
328,0.0656,0.03,97.5892
329,0.0658,0.03,97.5688
330,0.066,0.03,97.5485
331,0.0662,0.03,97.5282
332,0.0664,0.03,97.508
333,0.0666,0.03,97.4878
334,0.0668,0.03,97.4677
335,0.067,0.03,97.4477
336,0.0672,0.03,97.4277
337,0.0674,0.03,97.4077
338,0.0676,0.03,97.3879
339,0.0678,0.03,97.368
340,0.068,0.03,97.3482
341,0.0682,0.03,97.3285
342,0.0684,0.03,97.3088
343,0.0686,0.03,97.2892
344,0.0688,0.03,97.2696
345,0.069,0.03,97.2501
346,0.0692,0.03,97.2306
347,0.0694,0.03,97.2112
348,0.0696,0.03,97.1919
349,0.0698,0.03,97.1726
350,0.07,0.03,97.1533
351,0.0702,0.03,97.1341
352,0.0704,0.03,97.1149
353,0.0706,0.03,97.0958
354,0.0708,0.03,97.0768
355,0.071,0.03,97.0578
356,0.0712,0.03,97.0388
357,0.0714,0.03,97.0199
358,0.0716,0.03,97.001
359,0.0718,0.03,96.9822
360,0.072,0.03,96.9635
361,0.0722,0.03,96.9448
362,0.0724,0.03,96.9261
363,0.0726,0.03,96.9075
364,0.0728,0.03,96.8889
365,0.073,0.03,96.8704
366,0.0732,0.03,96.852
367,0.0734,0.03,96.8336
368,0.0736,0.03,96.8152
369,0.0738,0.03,96.7969
370,0.074,0.03,96.7786
371,0.0742,0.03,96.7604
372,0.0744,0.03,96.7422
373,0.0746,0.03,96.7241
374,0.0748,0.03,96.706
375,0.075,0.03,96.688
376,0.0752,0.03,96.67
377,0.0754,0.03,96.6521
378,0.0756,0.03,96.6342
379,0.0758,0.03,96.6163
380,0.076,0.03,96.5985
381,0.0762,0.03,96.5808
382,0.0764,0.03,96.5631
383,0.0766,0.03,96.5454
384,0.0768,0.03,96.5278
385,0.077,0.03,96.5102
386,0.0772,0.03,96.4927
387,0.0774,0.03,96.4752
388,0.0776,0.03,96.4578
389,0.0778,0.03,96.4404
390,0.078,0.03,96.4231
391,0.0782,0.03,96.4058
392,0.0784,0.03,96.3885
393,0.0786,0.03,96.3713
394,0.0788,0.03,96.3542
395,0.079,0.03,96.337
396,0.0792,0.03,96.32
397,0.0794,0.03,96.3029
398,0.0796,0.03,96.2859
399,0.0798,0.03,96.269
400,0.08,0.03,96.2521
401,0.0802,0.03,96.2352
402,0.0804,0.03,96.2184
403,0.0806,0.03,96.2016
404,0.0808,0.03,96.1849
405,0.081,0.03,96.1682
406,0.0812,0.03,96.1516
407,0.0814,0.03,96.135
408,0.0816,0.03,96.1184
409,0.0818,0.03,96.1019
410,0.082,0.03,96.0854
411,0.0822,0.03,96.069
412,0.0824,0.03,96.0526
413,0.0826,0.03,96.0362
414,0.0828,0.03,96.0199
415,0.083,0.03,96.0037
416,0.0832,0.03,95.9874
417,0.0834,0.03,95.9712
418,0.0836,0.03,95.9551
419,0.0838,0.03,95.939
420,0.084,0.03,95.9229
421,0.0842,0.03,95.9069
422,0.0844,0.03,95.8909
423,0.0846,0.03,95.875
424,0.0848,0.03,95.8591
425,0.085,0.03,95.8432
426,0.0852,0.03,95.8274
427,0.0854,0.03,95.8116
428,0.0856,0.03,95.7958
429,0.0858,0.03,95.7801
430,0.086,0.03,95.7645
431,0.0862,0.03,95.7488
432,0.0864,0.03,95.7333
433,0.0866,0.03,95.7177
434,0.0868,0.03,95.7022
435,0.087,0.03,95.6867
436,0.0872,0.03,95.6713
437,0.0874,0.03,95.6559
438,0.0876,0.03,95.6405
439,0.0878,0.03,95.6252
440,0.088,0.03,95.6099
441,0.0882,0.03,95.5947
442,0.0884,0.03,95.5795
443,0.0886,0.03,95.5643
444,0.0888,0.03,95.5492
445,0.089,0.03,95.5341
446,0.0892,0.03,95.519
447,0.0894,0.03,95.504
448,0.0896,0.03,95.489
449,0.0898,0.03,95.4741
450,0.09,0.03,95.4592
451,0.0902,0.03,95.4443
452,0.0904,0.03,95.4295
453,0.0906,0.03,95.4147
454,0.0908,0.03,95.3999
455,0.091,0.03,95.3852
456,0.0912,0.03,95.3705
457,0.0914,0.03,95.3558
458,0.0916,0.03,95.3412
459,0.0918,0.03,95.3266
460,0.092,0.03,95.3121
461,0.0922,0.03,95.2976
462,0.0924,0.03,95.2831
463,0.0926,0.03,95.2687
464,0.0928,0.03,95.2543
465,0.093,0.03,95.2399
466,0.0932,0.03,95.2255
467,0.0934,0.03,95.2112
468,0.0936,0.03,95.197
469,0.0938,0.03,95.1827
470,0.094,0.03,95.1686
471,0.0942,0.03,95.1544
472,0.0944,0.03,95.1403
473,0.0946,0.03,95.1262
474,0.0948,0.03,95.1121
475,0.095,0.03,95.0981
476,0.0952,0.03,95.0841
477,0.0954,0.03,95.0701
478,0.0956,0.03,95.0562
479,0.0958,0.03,95.0423
480,0.096,0.03,95.0285
481,0.0962,0.03,95.0146
482,0.0964,0.03,95.0008
483,0.0966,0.03,94.9871
484,0.0968,0.03,94.9734
485,0.097,0.03,94.9597
486,0.0972,0.03,94.946
487,0.0974,0.03,94.9324
488,0.0976,0.03,94.9188
489,0.0978,0.03,94.9052
490,0.098,0.03,94.8917
491,0.0982,0.03,94.8782
492,0.0984,0.03,94.8647
493,0.0986,0.03,94.8513
494,0.0988,0.03,94.8379
495,0.099,0.03,94.8245
496,0.0992,0.03,94.8112
497,0.0994,0.03,94.7979
498,0.0996,0.03,94.7846
499,0.0998,0.03,94.7714
500,0.1,0.03,94.7582
