step,time,strain_xx,stress_xx
88,0.0176,0.01056,34.9821
89,0.0178,0.01068,35.3786
90,0.018,0.0108,35.7751
91,0.0182,0.01092,36.1715
92,0.0184,0.01104,36.568
93,0.0186,0.01116,36.9645
94,0.0188,0.01128,37.361
95,0.019,0.0114,37.7575
96,0.0192,0.01152,38.1539
97,0.0194,0.01164,38.5504
98,0.0196,0.01176,38.9469
99,0.0198,0.01188,39.3434
100,0.02,0.012,39.7399
101,0.0202,0.01212,40.1363
102,0.0204,0.01224,40.5328
103,0.0206,0.01236,40.9293
104,0.0208,0.01248,41.3258
105,0.021,0.0126,41.7223
106,0.0212,0.01272,42.1187
107,0.0214,0.01284,42.5152
108,0.0216,0.01296,42.9117
109,0.0218,0.01308,43.3082
110,0.022,0.0132,43.7047
111,0.0222,0.01332,44.1011
112,0.0224,0.01344,44.4976
113,0.0226,0.01356,44.8941
114,0.0228,0.01368,45.2906
115,0.023,0.0138,45.6871
116,0.0232,0.01392,46.0835
117,0.0234,0.01404,46.48
118,0.0236,0.01416,46.8765
119,0.0238,0.01428,47.273
120,0.024,0.0144,47.6695
121,0.0242,0.01452,48.0659
122,0.0244,0.01464,48.4624
123,0.0246,0.01476,48.8589
124,0.0248,0.01488,49.2554
125,0.025,0.015,49.6519
126,0.0252,0.01512,50.0483
127,0.0254,0.01524,50.4448
128,0.0256,0.01536,50.8413
129,0.0258,0.01548,51.2378
130,0.026,0.0156,51.6343
131,0.0262,0.01572,52.0307
132,0.0264,0.01584,52.4272
133,0.0266,0.01596,52.8237
134,0.0268,0.01608,53.2202
135,0.027,0.0162,53.6167
136,0.0272,0.01632,54.0131
137,0.0274,0.01644,54.4096
138,0.0276,0.01656,54.8061
139,0.0278,0.01668,55.2026
140,0.028,0.0168,55.5991
141,0.0282,0.01692,55.9955
142,0.0284,0.01704,56.392
143,0.0286,0.01716,56.7885
144,0.0288,0.01728,57.185
145,0.029,0.0174,57.5815
146,0.0292,0.01752,57.9779
147,0.0294,0.01764,58.3744
148,0.0296,0.01776,58.7709
149,0.0298,0.01788,59.1674
150,0.03,0.018,59.5639
151,0.0302,0.01812,59.9603
152,0.0304,0.01824,60.3568
153,0.0306,0.01836,60.7533
154,0.0308,0.01848,61.1498
155,0.031,0.0186,61.5463
156,0.0312,0.01872,61.9427
157,0.0314,0.01884,62.3392
158,0.0316,0.01896,62.7357
159,0.0318,0.01908,63.1322
160,0.032,0.0192,63.5287
161,0.0322,0.01932,63.9251
162,0.0324,0.01944,64.3216
163,0.0326,0.01956,64.7181
164,0.0328,0.01968,65.1146
165,0.033,0.0198,65.5111
166,0.0332,0.01992,65.9075
167,0.0334,0.02004,66.304
168,0.0336,0.02016,66.7005
169,0.0338,0.02028,67.097
170,0.034,0.0204,67.4935
171,0.0342,0.02052,67.8899
172,0.0344,0.02064,68.2864
173,0.0346,0.02076,68.6829
174,0.0348,0.02088,69.0794
175,0.035,0.021,69.4759
176,0.0352,0.02112,69.8723
177,0.0354,0.02124,70.2688
178,0.0356,0.02136,70.6653
179,0.0358,0.02148,71.0618
180,0.036,0.0216,71.4583
181,0.0362,0.02172,71.8547
182,0.0364,0.02184,72.2512
183,0.0366,0.02196,72.6477
184,0.0368,0.02208,73.0442
185,0.037,0.0222,73.4407
186,0.0372,0.02232,73.8371
187,0.0374,0.02244,74.2336
188,0.0376,0.02256,74.6301
189,0.0378,0.02268,75.0266
190,0.038,0.0228,75.4231
191,0.0382,0.02292,75.8195
192,0.0384,0.02304,76.216
193,0.0386,0.02316,76.6125
194,0.0388,0.02328,77.009
195,0.039,0.0234,77.4055
196,0.0392,0.02352,77.8019
197,0.0394,0.02364,78.1984
198,0.0396,0.02376,78.5949
199,0.0398,0.02388,78.9914
200,0.04,0.024,79.3879
201,0.0402,0.02412,79.7843
202,0.0404,0.02424,80.1808
203,0.0406,0.02436,80.5773
204,0.0408,0.02448,80.9738
205,0.041,0.0246,81.3703
206,0.0412,0.02472,81.7667
207,0.0414,0.02484,82.1632
208,0.0416,0.02496,82.5597
209,0.0418,0.02508,82.9562
210,0.042,0.0252,83.3527
211,0.0422,0.02532,83.7491
212,0.0424,0.02544,84.1456
213,0.0426,0.02556,84.5421
214,0.0428,0.02568,84.9386
215,0.043,0.0258,85.3351
216,0.0432,0.02592,85.7315
217,0.0434,0.02604,86.128
218,0.0436,0.02616,86.5245
219,0.0438,0.02628,86.921
220,0.044,0.0264,87.3175
221,0.0442,0.02652,87.7138
222,0.0444,0.02664,88.1098
223,0.0446,0.02676,88.5057
224,0.0448,0.02688,88.9012
225,0.045,0.027,89.2966
226,0.0452,0.02712,89.6916
227,0.0454,0.02724,90.0865
228,0.0456,0.02736,90.4811
229,0.0458,0.02748,90.8754
230,0.046,0.0276,91.2695
231,0.0462,0.02772,91.6633
232,0.0464,0.02784,92.0569
233,0.0466,0.02796,92.4502
234,0.0468,0.02808,92.8432
235,0.047,0.0282,93.236
236,0.0472,0.02832,93.6286
237,0.0474,0.02844,94.0208
238,0.0476,0.02856,94.4128
239,0.0478,0.02868,94.8046
240,0.048,0.0288,95.196
241,0.0482,0.02892,95.5872
242,0.0484,0.02904,95.9781
243,0.0486,0.02916,96.3688
244,0.0488,0.02928,96.7592
245,0.049,0.0294,97.1493
246,0.0492,0.02952,97.5391
247,0.0494,0.02964,97.9286
248,0.0496,0.02976,98.3179
249,0.0498,0.02988,98.7068
250,0.05,0.03,99.0955
251,0.0502,0.03,99.0076
252,0.0504,0.03,98.9911
253,0.0506,0.03,98.9814
254,0.0508,0.03,98.9734
255,0.051,0.03,98.9657
256,0.0512,0.03,98.9581
257,0.0514,0.03,98.9505
258,0.0516,0.03,98.943
259,0.0518,0.03,98.9355
260,0.052,0.03,98.928
261,0.0522,0.03,98.9205
262,0.0524,0.03,98.913
263,0.0526,0.03,98.9056
264,0.0528,0.03,98.8981
265,0.053,0.03,98.8907
266,0.0532,0.03,98.8833
267,0.0534,0.03,98.8759
268,0.0536,0.03,98.8685
269,0.0538,0.03,98.8612
270,0.054,0.03,98.8538
271,0.0542,0.03,98.8465
272,0.0544,0.03,98.8392
273,0.0546,0.03,98.8318
274,0.0548,0.03,98.8245
275,0.055,0.03,98.8173
276,0.0552,0.03,98.81
277,0.0554,0.03,98.8027
278,0.0556,0.03,98.7955
279,0.0558,0.03,98.7883
280,0.056,0.03,98.7811
281,0.0562,0.03,98.7739
282,0.0564,0.03,98.7667
283,0.0566,0.03,98.7595
284,0.0568,0.03,98.7524
285,0.057,0.03,98.7452
286,0.0572,0.03,98.7381
287,0.0574,0.03,98.731
288,0.0576,0.03,98.7239
289,0.0578,0.03,98.7168
290,0.058,0.03,98.7098
291,0.0582,0.03,98.7027
292,0.0584,0.03,98.6957
293,0.0586,0.03,98.6886
294,0.0588,0.03,98.6816
295,0.059,0.03,98.6746
296,0.0592,0.03,98.6676
297,0.0594,0.03,98.6608
298,0.0596,0.03,98.6538
299,0.0598,0.03,98.6469
300,0.06,0.03,98.6399
301,0.0602,0.03,98.633
302,0.0604,0.03,98.6261
303,0.0606,0.03,98.6192
304,0.0608,0.03,98.6123
305,0.061,0.03,98.6055
306,0.0612,0.03,98.5986
307,0.0614,0.03,98.5918
308,0.0616,0.03,98.585
309,0.0618,0.03,98.5782
310,0.062,0.03,98.5714
311,0.0622,0.03,98.5646
312,0.0624,0.03,98.5578
313,0.0626,0.03,98.551
314,0.0628,0.03,98.5443
315,0.063,0.03,98.5376
316,0.0632,0.03,98.5308
317,0.0634,0.03,98.5241
318,0.0636,0.03,98.5175
319,0.0638,0.03,98.5108
320,0.064,0.03,98.5041
321,0.0642,0.03,98.4974
322,0.0644,0.03,98.4908
323,0.0646,0.03,98.4842
324,0.0648,0.03,98.4776
325,0.065,0.03,98.471
326,0.0652,0.03,98.4644
327,0.0654,0.03,98.4578
328,0.0656,0.03,98.4512
329,0.0658,0.03,98.4447
330,0.066,0.03,98.4381
331,0.0662,0.03,98.4316
332,0.0664,0.03,98.4251
333,0.0666,0.03,98.4186
334,0.0668,0.03,98.4121
335,0.067,0.03,98.4056
336,0.0672,0.03,98.3992
337,0.0674,0.03,98.3927
338,0.0676,0.03,98.3863
339,0.0678,0.03,98.3799
340,0.068,0.03,98.3734
341,0.0682,0.03,98.367
342,0.0684,0.03,98.3607
343,0.0686,0.03,98.3543
344,0.0688,0.03,98.3479
345,0.069,0.03,98.3416
346,0.0692,0.03,98.3352
347,0.0694,0.03,98.3289
348,0.0696,0.03,98.3226
349,0.0698,0.03,98.3163
350,0.07,0.03,98.31
351,0.0702,0.03,98.3037
352,0.0704,0.03,98.2974
353,0.0706,0.03,98.2912
354,0.0708,0.03,98.2849
355,0.071,0.03,98.2787
356,0.0712,0.03,98.2725
357,0.0714,0.03,98.2663
358,0.0716,0.03,98.2601
359,0.0718,0.03,98.2539
360,0.072,0.03,98.2477
361,0.0722,0.03,98.2416
362,0.0724,0.03,98.2354
363,0.0726,0.03,98.2293
364,0.0728,0.03,98.2232
365,0.073,0.03,98.217
366,0.0732,0.03,98.2109
367,0.0734,0.03,98.2049
368,0.0736,0.03,98.1988
369,0.0738,0.03,98.1927
370,0.074,0.03,98.1867
371,0.0742,0.03,98.1806
372,0.0744,0.03,98.1746
373,0.0746,0.03,98.1686
374,0.0748,0.03,98.1626
375,0.075,0.03,98.1566
376,0.0752,0.03,98.1506
377,0.0754,0.03,98.1446
378,0.0756,0.03,98.1386
379,0.0758,0.03,98.1327
380,0.076,0.03,98.1267
381,0.0762,0.03,98.1208
382,0.0764,0.03,98.1149
383,0.0766,0.03,98.109
384,0.0768,0.03,98.1031
385,0.077,0.03,98.0972
386,0.0772,0.03,98.0913
387,0.0774,0.03,98.0855
388,0.0776,0.03,98.0796
389,0.0778,0.03,98.0738
390,0.078,0.03,98.068
391,0.0782,0.03,98.0621
392,0.0784,0.03,98.0563
393,0.0786,0.03,98.0505
394,0.0788,0.03,98.0448
395,0.079,0.03,98.039
396,0.0792,0.03,98.0332
397,0.0794,0.03,98.0275
398,0.0796,0.03,98.0217
399,0.0798,0.03,98.016
400,0.08,0.03,98.0103
401,0.0802,0.03,98.0046
402,0.0804,0.03,97.9989
403,0.0806,0.03,97.9932
404,0.0808,0.03,97.9875
405,0.081,0.03,97.9819
406,0.0812,0.03,97.9762
407,0.0814,0.03,97.9706
408,0.0816,0.03,97.9649
409,0.0818,0.03,97.9593
410,0.082,0.03,97.9537
411,0.0822,0.03,97.9481
412,0.0824,0.03,97.9425
413,0.0826,0.03,97.9369
414,0.0828,0.03,97.9313
415,0.083,0.03,97.9258
416,0.0832,0.03,97.9202
417,0.0834,0.03,97.9147
418,0.0836,0.03,97.9092
419,0.0838,0.03,97.9037
420,0.084,0.03,97.8982
421,0.0842,0.03,97.8927
422,0.0844,0.03,97.8872
423,0.0846,0.03,97.8817
424,0.0848,0.03,97.8762
425,0.085,0.03,97.8708
426,0.0852,0.03,97.8653
427,0.0854,0.03,97.8599
428,0.0856,0.03,97.8545
429,0.0858,0.03,97.8491
430,0.086,0.03,97.8437
431,0.0862,0.03,97.8383
432,0.0864,0.03,97.8329
433,0.0866,0.03,97.8275
434,0.0868,0.03,97.8221
435,0.087,0.03,97.8168
436,0.0872,0.03,97.8114
437,0.0874,0.03,97.8061
438,0.0876,0.03,97.8008
439,0.0878,0.03,97.7955
440,0.088,0.03,97.7902
441,0.0882,0.03,97.7849
442,0.0884,0.03,97.7796
443,0.0886,0.03,97.7743
444,0.0888,0.03,97.7691
445,0.089,0.03,97.7638
446,0.0892,0.03,97.7586
447,0.0894,0.03,97.7533
448,0.0896,0.03,97.7481
449,0.0898,0.03,97.7429
450,0.09,0.03,97.7377
451,0.0902,0.03,97.7325
452,0.0904,0.03,97.7273
453,0.0906,0.03,97.7221
454,0.0908,0.03,97.717
455,0.091,0.03,97.7118
456,0.0912,0.03,97.7066
457,0.0914,0.03,97.7015
458,0.0916,0.03,97.6964
459,0.0918,0.03,97.6913
460,0.092,0.03,97.6862
461,0.0922,0.03,97.6811
462,0.0924,0.03,97.676
463,0.0926,0.03,97.6709
464,0.0928,0.03,97.6658
465,0.093,0.03,97.6608
466,0.0932,0.03,97.6557
467,0.0934,0.03,97.6507
468,0.0936,0.03,97.6456
469,0.0938,0.03,97.6406
470,0.094,0.03,97.6356
471,0.0942,0.03,97.6306
472,0.0944,0.03,97.6256
473,0.0946,0.03,97.6206
474,0.0948,0.03,97.6156
475,0.095,0.03,97.6106
476,0.0952,0.03,97.6057
477,0.0954,0.03,97.6007
478,0.0956,0.03,97.5958
479,0.0958,0.03,97.5909
480,0.096,0.03,97.5859
481,0.0962,0.03,97.581
482,0.0964,0.03,97.5761
483,0.0966,0.03,97.5712
484,0.0968,0.03,97.5663
485,0.097,0.03,97.5615
486,0.0972,0.03,97.5566
487,0.0974,0.03,97.5517
488,0.0976,0.03,97.5469
489,0.0978,0.03,97.542
490,0.098,0.03,97.5372
491,0.0982,0.03,97.5324
492,0.0984,0.03,97.5276
493,0.0986,0.03,97.5228
494,0.0988,0.03,97.518
495,0.099,0.03,97.5132
496,0.0992,0.03,97.5084
497,0.0994,0.03,97.5036
498,0.0996,0.03,97.4989
499,0.0998,0.03,97.4941
500,0.1,0.03,97.4894
