step,time,strain_xx,stress_xx
100,0.02,0.01,33.3516
101,0.0202,0.0101,33.6701
102,0.0204,0.0102,33.988
103,0.0206,0.0103,34.3055
104,0.0208,0.0104,34.6224
105,0.021,0.0105,34.9389
106,0.0212,0.0106,35.2548
107,0.0214,0.0107,35.5703
108,0.0216,0.0108,35.8852
109,0.0218,0.0109,36.1996
110,0.022,0.011,36.5135
111,0.0222,0.0111,36.8268
112,0.0224,0.0112,37.1396
113,0.0226,0.0113,37.4519
114,0.0228,0.0114,37.7637
115,0.023,0.0115,38.0749
116,0.0232,0.0116,38.3856
117,0.0234,0.0117,38.6957
118,0.0236,0.0118,39.0053
119,0.0238,0.0119,39.3144
120,0.024,0.012,39.6229
121,0.0242,0.0121,39.9309
122,0.0244,0.0122,40.2383
123,0.0246,0.0123,40.5452
124,0.0248,0.0124,40.8515
125,0.025,0.0125,41.1572
126,0.0252,0.0126,41.4625
127,0.0254,0.0127,41.7671
128,0.0256,0.0128,42.0712
129,0.0258,0.0129,42.3747
130,0.026,0.013,42.6777
131,0.0262,0.0131,42.9801
132,0.0264,0.0132,43.2819
133,0.0266,0.0133,43.5832
134,0.0268,0.0134,43.8839
135,0.027,0.0135,44.184
136,0.0272,0.0136,44.4836
137,0.0274,0.0137,44.7826
138,0.0276,0.0138,45.0811
139,0.0278,0.0139,45.3789
140,0.028,0.014,45.6763
141,0.0282,0.0141,45.973
142,0.0284,0.0142,46.2692
143,0.0286,0.0143,46.5648
144,0.0288,0.0144,46.8598
145,0.029,0.0145,47.1543
146,0.0292,0.0146,47.4482
147,0.0294,0.0147,47.7415
148,0.0296,0.0148,48.0342
149,0.0298,0.0149,48.3264
150,0.03,0.015,48.6181
151,0.0302,0.0151,48.9091
152,0.0304,0.0152,49.1996
153,0.0306,0.0153,49.4895
154,0.0308,0.0154,49.7789
155,0.031,0.0155,50.0677
156,0.0312,0.0156,50.3559
157,0.0314,0.0157,50.6436
158,0.0316,0.0158,50.9307
159,0.0318,0.0159,51.2172
160,0.032,0.016,51.5032
161,0.0322,0.0161,51.7887
162,0.0324,0.0162,52.0735
163,0.0326,0.0163,52.3578
164,0.0328,0.0164,52.6416
165,0.033,0.0165,52.9248
166,0.0332,0.0166,53.2075
167,0.0334,0.0167,53.4896
168,0.0336,0.0168,53.7711
169,0.0338,0.0169,54.0521
170,0.034,0.017,54.3326
171,0.0342,0.0171,54.6125
172,0.0344,0.0172,54.8918
173,0.0346,0.0173,55.1707
174,0.0348,0.0174,55.4489
175,0.035,0.0175,55.7267
176,0.0352,0.0176,56.0039
177,0.0354,0.0177,56.2806
178,0.0356,0.0178,56.5567
179,0.0358,0.0179,56.8323
180,0.036,0.018,57.1074
181,0.0362,0.0181,57.382
182,0.0364,0.0182,57.656
183,0.0366,0.0183,57.9295
184,0.0368,0.0184,58.2025
185,0.037,0.0185,58.475
186,0.0372,0.0186,58.7469
187,0.0374,0.0187,59.0184
188,0.0376,0.0188,59.2893
189,0.0378,0.0189,59.5597
190,0.038,0.019,59.8296
191,0.0382,0.0191,60.099
192,0.0384,0.0192,60.3679
193,0.0386,0.0193,60.6363
194,0.0388,0.0194,60.9042
195,0.039,0.0195,61.1716
196,0.0392,0.0196,61.4386
197,0.0394,0.0197,61.705
198,0.0396,0.0198,61.9709
199,0.0398,0.0199,62.2364
200,0.04,0.02,62.5014
201,0.0402,0.0201,62.7658
202,0.0404,0.0202,63.0299
203,0.0406,0.0203,63.2934
204,0.0408,0.0204,63.5565
205,0.041,0.0205,63.819
206,0.0412,0.0206,64.0812
207,0.0414,0.0207,64.3428
208,0.0416,0.0208,64.604
209,0.0418,0.0209,64.8648
210,0.042,0.021,65.1251
211,0.0422,0.0211,65.3849
212,0.0424,0.0212,65.6443
213,0.0426,0.0213,65.9032
214,0.0428,0.0214,66.1617
215,0.043,0.0215,66.4197
216,0.0432,0.0216,66.6773
217,0.0434,0.0217,66.9345
218,0.0436,0.0218,67.1912
219,0.0438,0.0219,67.4475
220,0.044,0.022,67.7034
221,0.0442,0.0221,67.9588
222,0.0444,0.0222,68.2138
223,0.0446,0.0223,68.4684
224,0.0448,0.0224,68.7226
225,0.045,0.0225,68.9764
226,0.0452,0.0226,69.2297
227,0.0454,0.0227,69.4827
228,0.0456,0.0228,69.7352
229,0.0458,0.0229,69.9873
230,0.046,0.023,70.239
231,0.0462,0.0231,70.4904
232,0.0464,0.0232,70.7413
233,0.0466,0.0233,70.9918
234,0.0468,0.0234,71.242
235,0.047,0.0235,71.4918
236,0.0472,0.0236,71.7411
237,0.0474,0.0237,71.9901
238,0.0476,0.0238,72.2388
239,0.0478,0.0239,72.487
240,0.048,0.024,72.7349
241,0.0482,0.0241,72.9824
242,0.0484,0.0242,73.2295
243,0.0486,0.0243,73.4763
244,0.0488,0.0244,73.7227
245,0.049,0.0245,73.9687
246,0.0492,0.0246,74.2144
247,0.0494,0.0247,74.4597
248,0.0496,0.0248,74.7047
249,0.0498,0.0249,74.9494
250,0.05,0.025,75.1936
251,0.0502,0.0251,75.4376
252,0.0504,0.0252,75.6812
253,0.0506,0.0253,75.9245
254,0.0508,0.0254,76.1674
255,0.051,0.0255,76.41
256,0.0512,0.0256,76.6523
257,0.0514,0.0257,76.8942
258,0.0516,0.0258,77.1358
259,0.0518,0.0259,77.3771
260,0.052,0.026,77.6181
261,0.0522,0.0261,77.8588
262,0.0524,0.0262,78.0991
263,0.0526,0.0263,78.3392
264,0.0528,0.0264,78.5789
265,0.053,0.0265,78.8183
266,0.0532,0.0266,79.0574
267,0.0534,0.0267,79.2962
268,0.0536,0.0268,79.5348
269,0.0538,0.0269,79.773
270,0.054,0.027,80.0109
271,0.0542,0.0271,80.2486
272,0.0544,0.0272,80.4859
273,0.0546,0.0273,80.723
274,0.0548,0.0274,80.9598
275,0.055,0.0275,81.1963
276,0.0552,0.0276,81.4325
277,0.0554,0.0277,81.6684
278,0.0556,0.0278,81.9041
279,0.0558,0.0279,82.1395
280,0.056,0.028,82.3747
281,0.0562,0.0281,82.6095
282,0.0564,0.0282,82.8441
283,0.0566,0.0283,83.0785
284,0.0568,0.0284,83.3126
285,0.057,0.0285,83.5464
286,0.0572,0.0286,83.78
287,0.0574,0.0287,84.0133
288,0.0576,0.0288,84.2464
289,0.0578,0.0289,84.4792
290,0.058,0.029,84.7118
291,0.0582,0.0291,84.9441
292,0.0584,0.0292,85.1762
293,0.0586,0.0293,85.408
294,0.0588,0.0294,85.6396
295,0.059,0.0295,85.871
296,0.0592,0.0296,86.1022
297,0.0594,0.0297,86.3331
298,0.0596,0.0298,86.5638
299,0.0598,0.0299,86.7943
300,0.06,0.03,87.0245
301,0.0602,0.03,86.853
302,0.0604,0.03,86.742
303,0.0606,0.03,86.6378
304,0.0608,0.03,86.536
305,0.061,0.03,86.4355
306,0.0612,0.03,86.3361
307,0.0614,0.03,86.2376
308,0.0616,0.03,86.1402
309,0.0618,0.03,86.0437
310,0.062,0.03,85.9482
311,0.0622,0.03,85.8536
312,0.0624,0.03,85.76
313,0.0626,0.03,85.6672
314,0.0628,0.03,85.5754
315,0.063,0.03,85.4844
316,0.0632,0.03,85.3943
317,0.0634,0.03,85.305
318,0.0636,0.03,85.2166
319,0.0638,0.03,85.1291
320,0.064,0.03,85.0423
321,0.0642,0.03,84.9564
322,0.0644,0.03,84.8713
323,0.0646,0.03,84.7869
324,0.0648,0.03,84.7033
325,0.065,0.03,84.6205
326,0.0652,0.03,84.5385
327,0.0654,0.03,84.4572
328,0.0656,0.03,84.3766
329,0.0658,0.03,84.2968
330,0.066,0.03,84.2177
331,0.0662,0.03,84.1393
332,0.0664,0.03,84.0616
333,0.0666,0.03,83.9845
334,0.0668,0.03,83.9082
335,0.067,0.03,83.8325
336,0.0672,0.03,83.7575
337,0.0674,0.03,83.6831
338,0.0676,0.03,83.6094
339,0.0678,0.03,83.5363
340,0.068,0.03,83.4639
341,0.0682,0.03,83.3921
342,0.0684,0.03,83.3208
343,0.0686,0.03,83.2502
344,0.0688,0.03,83.1802
345,0.069,0.03,83.1108
346,0.0692,0.03,83.0419
347,0.0694,0.03,82.9737
348,0.0696,0.03,82.906
349,0.0698,0.03,82.8388
350,0.07,0.03,82.7722
351,0.0702,0.03,82.7062
352,0.0704,0.03,82.6407
353,0.0706,0.03,82.5757
354,0.0708,0.03,82.5113
355,0.071,0.03,82.4474
356,0.0712,0.03,82.384
357,0.0714,0.03,82.3211
358,0.0716,0.03,82.2587
359,0.0718,0.03,82.1968
360,0.072,0.03,82.1354
361,0.0722,0.03,82.0745
362,0.0724,0.03,82.014
363,0.0726,0.03,81.9541
364,0.0728,0.03,81.8946
365,0.073,0.03,81.8355
366,0.0732,0.03,81.777
367,0.0734,0.03,81.7188
368,0.0736,0.03,81.6612
369,0.0738,0.03,81.6039
370,0.074,0.03,81.5471
371,0.0742,0.03,81.4908
372,0.0744,0.03,81.4348
373,0.0746,0.03,81.3793
374,0.0748,0.03,81.3242
375,0.075,0.03,81.2695
376,0.0752,0.03,81.2153
377,0.0754,0.03,81.1614
378,0.0756,0.03,81.1079
379,0.0758,0.03,81.0548
380,0.076,0.03,81.0021
381,0.0762,0.03,80.9499
382,0.0764,0.03,80.8979
383,0.0766,0.03,80.8464
384,0.0768,0.03,80.7952
385,0.077,0.03,80.7444
386,0.0772,0.03,80.694
387,0.0774,0.03,80.6439
388,0.0776,0.03,80.5942
389,0.0778,0.03,80.5449
390,0.078,0.03,80.4959
391,0.0782,0.03,80.4472
392,0.0784,0.03,80.3989
393,0.0786,0.03,80.3509
394,0.0788,0.03,80.3033
395,0.079,0.03,80.256
396,0.0792,0.03,80.209
397,0.0794,0.03,80.1624
398,0.0796,0.03,80.1161
399,0.0798,0.03,80.0701
400,0.08,0.03,80.0244
401,0.0802,0.03,79.979
402,0.0804,0.03,79.934
403,0.0806,0.03,79.8892
404,0.0808,0.03,79.8447
405,0.081,0.03,79.8006
406,0.0812,0.03,79.7567
407,0.0814,0.03,79.7132
408,0.0816,0.03,79.6699
409,0.0818,0.03,79.6269
410,0.082,0.03,79.5842
411,0.0822,0.03,79.5418
412,0.0824,0.03,79.4997
413,0.0826,0.03,79.4579
414,0.0828,0.03,79.4163
415,0.083,0.03,79.375
416,0.0832,0.03,79.3339
417,0.0834,0.03,79.2932
418,0.0836,0.03,79.2527
419,0.0838,0.03,79.2124
420,0.084,0.03,79.1725
421,0.0842,0.03,79.1327
422,0.0844,0.03,79.0933
423,0.0846,0.03,79.0541
424,0.0848,0.03,79.0151
425,0.085,0.03,78.9764
426,0.0852,0.03,78.9379
427,0.0854,0.03,78.8997
428,0.0856,0.03,78.8617
429,0.0858,0.03,78.8239
430,0.086,0.03,78.7864
431,0.0862,0.03,78.7491
432,0.0864,0.03,78.7121
433,0.0866,0.03,78.6753
434,0.0868,0.03,78.6387
435,0.087,0.03,78.6023
436,0.0872,0.03,78.5662
437,0.0874,0.03,78.5303
438,0.0876,0.03,78.4946
439,0.0878,0.03,78.4591
440,0.088,0.03,78.4238
441,0.0882,0.03,78.3888
442,0.0884,0.03,78.3539
443,0.0886,0.03,78.3193
444,0.0888,0.03,78.2849
445,0.089,0.03,78.2507
446,0.0892,0.03,78.2166
447,0.0894,0.03,78.1828
448,0.0896,0.03,78.1492
449,0.0898,0.03,78.1158
450,0.09,0.03,78.0826
451,0.0902,0.03,78.0496
452,0.0904,0.03,78.0168
453,0.0906,0.03,77.9842
454,0.0908,0.03,77.9517
455,0.091,0.03,77.9195
456,0.0912,0.03,77.8874
457,0.0914,0.03,77.8555
458,0.0916,0.03,77.8238
459,0.0918,0.03,77.7923
460,0.092,0.03,77.761
461,0.0922,0.03,77.7299
462,0.0924,0.03,77.6989
463,0.0926,0.03,77.6681
464,0.0928,0.03,77.6375
465,0.093,0.03,77.6071
466,0.0932,0.03,77.5768
467,0.0934,0.03,77.5467
468,0.0936,0.03,77.5168
469,0.0938,0.03,77.487
470,0.094,0.03,77.4574
471,0.0942,0.03,77.428
472,0.0944,0.03,77.3987
473,0.0946,0.03,77.3696
474,0.0948,0.03,77.3407
475,0.095,0.03,77.3119
476,0.0952,0.03,77.2833
477,0.0954,0.03,77.2548
478,0.0956,0.03,77.2265
479,0.0958,0.03,77.1983
480,0.096,0.03,77.1703
481,0.0962,0.03,77.1425
482,0.0964,0.03,77.1148
483,0.0966,0.03,77.0872
484,0.0968,0.03,77.0599
485,0.097,0.03,77.0326
486,0.0972,0.03,77.0055
487,0.0974,0.03,76.9785
488,0.0976,0.03,76.9517
489,0.0978,0.03,76.9251
490,0.098,0.03,76.8985
491,0.0982,0.03,76.8721
492,0.0984,0.03,76.8459
493,0.0986,0.03,76.8198
494,0.0988,0.03,76.7938
495,0.099,0.03,76.768
496,0.0992,0.03,76.7423
497,0.0994,0.03,76.7167
498,0.0996,0.03,76.6913
499,0.0998,0.03,76.666
500,0.1,0.03,76.6408
