step,time,strain_xx,stress_xx
77,0.0154,0.0077,15.6246
78,0.0156,0.0078,15.8265
79,0.0158,0.0079,16.0285
80,0.016,0.008,16.2304
81,0.0162,0.0081,16.4323
82,0.0164,0.0082,16.6342
83,0.0166,0.0083,16.8362
84,0.0168,0.0084,17.0381
85,0.017,0.0085,17.24
86,0.0172,0.0086,17.4419
87,0.0174,0.0087,17.6438
88,0.0176,0.0088,17.8456
89,0.0178,0.0089,18.0472
90,0.018,0.009,18.2488
91,0.0182,0.0091,18.4504
92,0.0184,0.0092,18.6518
93,0.0186,0.0093,18.8532
94,0.0188,0.0094,19.0545
95,0.019,0.0095,19.2556
96,0.0192,0.0096,19.4567
97,0.0194,0.0097,19.6577
98,0.0196,0.0098,19.8587
99,0.0198,0.0099,20.0595
100,0.02,0.01,20.2602
101,0.0202,0.0101,20.4608
102,0.0204,0.0102,20.6614
103,0.0206,0.0103,20.8618
104,0.0208,0.0104,21.0621
105,0.021,0.0105,21.2623
106,0.0212,0.0106,21.4625
107,0.0214,0.0107,21.6625
108,0.0216,0.0108,21.8624
109,0.0218,0.0109,22.0622
110,0.022,0.011,22.2619
111,0.0222,0.0111,22.4614
112,0.0224,0.0112,22.6609
113,0.0226,0.0113,22.8602
114,0.0228,0.0114,23.0595
115,0.023,0.0115,23.2586
116,0.0232,0.0116,23.4576
117,0.0234,0.0117,23.6565
118,0.0236,0.0118,23.8552
119,0.0238,0.0119,24.0538
120,0.024,0.012,24.2523
121,0.0242,0.0121,24.4507
122,0.0244,0.0122,24.649
123,0.0246,0.0123,24.8471
124,0.0248,0.0124,25.0451
125,0.025,0.0125,25.2429
126,0.0252,0.0126,25.4407
127,0.0254,0.0127,25.6383
128,0.0256,0.0128,25.8357
129,0.0258,0.0129,26.0331
130,0.026,0.013,26.2302
131,0.0262,0.0131,26.4273
132,0.0264,0.0132,26.6242
133,0.0266,0.0133,26.821
134,0.0268,0.0134,27.0176
135,0.027,0.0135,27.2141
136,0.0272,0.0136,27.4104
137,0.0274,0.0137,27.6066
138,0.0276,0.0138,27.8026
139,0.0278,0.0139,27.9985
140,0.028,0.014,28.1943
141,0.0282,0.0141,28.3899
142,0.0284,0.0142,28.5853
143,0.0286,0.0143,28.7806
144,0.0288,0.0144,28.9757
145,0.029,0.0145,29.1707
146,0.0292,0.0146,29.3655
147,0.0294,0.0147,29.5602
148,0.0296,0.0148,29.7547
149,0.0298,0.0149,29.9491
150,0.03,0.015,30.1432
151,0.0302,0.0151,30.3373
152,0.0304,0.0152,30.5311
153,0.0306,0.0153,30.7248
154,0.0308,0.0154,30.9184
155,0.031,0.0155,31.1117
156,0.0312,0.0156,31.305
157,0.0314,0.0157,31.498
158,0.0316,0.0158,31.6909
159,0.0318,0.0159,31.8836
160,0.032,0.016,32.0761
161,0.0322,0.0161,32.2684
162,0.0324,0.0162,32.4606
163,0.0326,0.0163,32.6527
164,0.0328,0.0164,32.8445
165,0.033,0.0165,33.0362
166,0.0332,0.0166,33.2277
167,0.0334,0.0167,33.419
168,0.0336,0.0168,33.6101
169,0.0338,0.0169,33.8011
170,0.034,0.017,33.9919
171,0.0342,0.0171,34.1825
172,0.0344,0.0172,34.3729
173,0.0346,0.0173,34.5631
174,0.0348,0.0174,34.7532
175,0.035,0.0175,34.9431
176,0.0352,0.0176,35.1328
177,0.0354,0.0177,35.3223
178,0.0356,0.0178,35.5116
179,0.0358,0.0179,35.7007
180,0.036,0.018,35.8897
181,0.0362,0.0181,36.0785
182,0.0364,0.0182,36.2671
183,0.0366,0.0183,36.4555
184,0.0368,0.0184,36.6437
185,0.037,0.0185,36.8317
186,0.0372,0.0186,37.0195
187,0.0374,0.0187,37.2072
188,0.0376,0.0188,37.3946
189,0.0378,0.0189,37.5819
190,0.038,0.019,37.7689
191,0.0382,0.0191,37.9558
192,0.0384,0.0192,38.1425
193,0.0386,0.0193,38.329
194,0.0388,0.0194,38.5153
195,0.039,0.0195,38.7014
196,0.0392,0.0196,38.8873
197,0.0394,0.0197,39.073
198,0.0396,0.0198,39.2585
199,0.0398,0.0199,39.4438
200,0.04,0.02,39.629
201,0.0402,0.0201,39.8139
202,0.0404,0.0202,39.9986
203,0.0406,0.0203,40.1832
204,0.0408,0.0204,40.3675
205,0.041,0.0205,40.5516
206,0.0412,0.0206,40.7356
207,0.0414,0.0207,40.9193
208,0.0416,0.0208,41.1029
209,0.0418,0.0209,41.2862
210,0.042,0.021,41.4693
211,0.0422,0.0211,41.6523
212,0.0424,0.0212,41.835
213,0.0426,0.0213,42.0176
214,0.0428,0.0214,42.1999
215,0.043,0.0215,42.382
216,0.0432,0.0216,42.564
217,0.0434,0.0217,42.7457
218,0.0436,0.0218,42.9272
219,0.0438,0.0219,43.1086
220,0.044,0.022,43.2897
221,0.0442,0.0221,43.4706
222,0.0444,0.0222,43.6513
223,0.0446,0.0223,43.8318
224,0.0448,0.0224,44.0122
225,0.045,0.0225,44.1923
226,0.0452,0.0226,44.3722
227,0.0454,0.0227,44.5519
228,0.0456,0.0228,44.7314
229,0.0458,0.0229,44.9107
230,0.046,0.023,45.0898
231,0.0462,0.0231,45.2687
232,0.0464,0.0232,45.4474
233,0.0466,0.0233,45.6258
234,0.0468,0.0234,45.8041
235,0.047,0.0235,45.9822
236,0.0472,0.0236,46.1601
237,0.0474,0.0237,46.3377
238,0.0476,0.0238,46.5152
239,0.0478,0.0239,46.6924
240,0.048,0.024,46.8695
241,0.0482,0.0241,47.0463
242,0.0484,0.0242,47.223
243,0.0486,0.0243,47.3994
244,0.0488,0.0244,47.5757
245,0.049,0.0245,47.7517
246,0.0492,0.0246,47.9275
247,0.0494,0.0247,48.1032
248,0.0496,0.0248,48.2786
249,0.0498,0.0249,48.4538
250,0.05,0.025,48.6288
251,0.0502,0.0251,48.8036
252,0.0504,0.0252,48.9782
253,0.0506,0.0253,49.1526
254,0.0508,0.0254,49.3268
255,0.051,0.0255,49.5008
256,0.0512,0.0256,49.6746
257,0.0514,0.0257,49.8482
258,0.0516,0.0258,50.0216
259,0.0518,0.0259,50.1948
260,0.052,0.026,50.3678
261,0.0522,0.0261,50.5405
262,0.0524,0.0262,50.7131
263,0.0526,0.0263,50.8855
264,0.0528,0.0264,51.0577
265,0.053,0.0265,51.2296
266,0.0532,0.0266,51.4014
267,0.0534,0.0267,51.573
268,0.0536,0.0268,51.7444
269,0.0538,0.0269,51.9155
270,0.054,0.027,52.0865
271,0.0542,0.0271,52.2573
272,0.0544,0.0272,52.4278
273,0.0546,0.0273,52.5982
274,0.0548,0.0274,52.7684
275,0.055,0.0275,52.9384
276,0.0552,0.0276,53.1081
277,0.0554,0.0277,53.2777
278,0.0556,0.0278,53.4471
279,0.0558,0.0279,53.6163
280,0.056,0.028,53.7853
281,0.0562,0.0281,53.9541
282,0.0564,0.0282,54.1227
283,0.0566,0.0283,54.2911
284,0.0568,0.0284,54.4593
285,0.057,0.0285,54.6273
286,0.0572,0.0286,54.7951
287,0.0574,0.0287,54.9627
288,0.0576,0.0288,55.1301
289,0.0578,0.0289,55.2973
290,0.058,0.029,55.4644
291,0.0582,0.0291,55.6312
292,0.0584,0.0292,55.7979
293,0.0586,0.0293,55.9643
294,0.0588,0.0294,56.1306
295,0.059,0.0295,56.2966
296,0.0592,0.0296,56.4625
297,0.0594,0.0297,56.6282
298,0.0596,0.0298,56.7937
299,0.0598,0.0299,56.959
300,0.06,0.03,57.1241
301,0.0602,0.03,57.0209
302,0.0604,0.03,56.9773
303,0.0606,0.03,56.9396
304,0.0608,0.03,56.9033
305,0.061,0.03,56.8676
306,0.0612,0.03,56.832
307,0.0614,0.03,56.7967
308,0.0616,0.03,56.7615
309,0.0618,0.03,56.7265
310,0.062,0.03,56.6917
311,0.0622,0.03,56.657
312,0.0624,0.03,56.6224
313,0.0626,0.03,56.5881
314,0.0628,0.03,56.5539
315,0.063,0.03,56.5198
316,0.0632,0.03,56.4859
317,0.0634,0.03,56.4522
318,0.0636,0.03,56.4186
319,0.0638,0.03,56.3852
320,0.064,0.03,56.3519
321,0.0642,0.03,56.3188
322,0.0644,0.03,56.2858
323,0.0646,0.03,56.253
324,0.0648,0.03,56.2203
325,0.065,0.03,56.1877
326,0.0652,0.03,56.1554
327,0.0654,0.03,56.1231
328,0.0656,0.03,56.091
329,0.0658,0.03,56.0591
330,0.066,0.03,56.0272
331,0.0662,0.03,55.9956
332,0.0664,0.03,55.964
333,0.0666,0.03,55.9326
334,0.0668,0.03,55.9014
335,0.067,0.03,55.8703
336,0.0672,0.03,55.8393
337,0.0674,0.03,55.8085
338,0.0676,0.03,55.7777
339,0.0678,0.03,55.7472
340,0.068,0.03,55.7167
341,0.0682,0.03,55.6864
342,0.0684,0.03,55.6562
343,0.0686,0.03,55.6262
344,0.0688,0.03,55.5963
345,0.069,0.03,55.5665
346,0.0692,0.03,55.5368
347,0.0694,0.03,55.5073
348,0.0696,0.03,55.4779
349,0.0698,0.03,55.4486
350,0.07,0.03,55.4194
351,0.0702,0.03,55.3904
352,0.0704,0.03,55.3615
353,0.0706,0.03,55.3327
354,0.0708,0.03,55.304
355,0.071,0.03,55.2755
356,0.0712,0.03,55.2471
357,0.0714,0.03,55.2188
358,0.0716,0.03,55.1906
359,0.0718,0.03,55.1625
360,0.072,0.03,55.1346
361,0.0722,0.03,55.1067
362,0.0724,0.03,55.079
363,0.0726,0.03,55.0514
364,0.0728,0.03,55.0239
365,0.073,0.03,54.9966
366,0.0732,0.03,54.9693
367,0.0734,0.03,54.9422
368,0.0736,0.03,54.9151
369,0.0738,0.03,54.8882
370,0.074,0.03,54.8614
371,0.0742,0.03,54.8347
372,0.0744,0.03,54.8081
373,0.0746,0.03,54.7816
374,0.0748,0.03,54.7552
375,0.075,0.03,54.7289
376,0.0752,0.03,54.7028
377,0.0754,0.03,54.6767
378,0.0756,0.03,54.6507
379,0.0758,0.03,54.6249
380,0.076,0.03,54.5991
381,0.0762,0.03,54.5735
382,0.0764,0.03,54.548
383,0.0766,0.03,54.5225
384,0.0768,0.03,54.4972
385,0.077,0.03,54.4719
386,0.0772,0.03,54.4468
387,0.0774,0.03,54.4218
388,0.0776,0.03,54.3968
389,0.0778,0.03,54.372
390,0.078,0.03,54.3473
391,0.0782,0.03,54.3226
392,0.0784,0.03,54.2981
393,0.0786,0.03,54.2736
394,0.0788,0.03,54.2493
395,0.079,0.03,54.225
396,0.0792,0.03,54.2008
397,0.0794,0.03,54.1768
398,0.0796,0.03,54.1528
399,0.0798,0.03,54.1289
400,0.08,0.03,54.1051
401,0.0802,0.03,54.0814
402,0.0804,0.03,54.0578
403,0.0806,0.03,54.0343
404,0.0808,0.03,54.0108
405,0.081,0.03,53.9875
406,0.0812,0.03,53.9643
407,0.0814,0.03,53.9411
408,0.0816,0.03,53.918
409,0.0818,0.03,53.895
410,0.082,0.03,53.8721
411,0.0822,0.03,53.8493
412,0.0824,0.03,53.8266
413,0.0826,0.03,53.804
414,0.0828,0.03,53.7814
415,0.083,0.03,53.759
416,0.0832,0.03,53.7366
417,0.0834,0.03,53.7143
418,0.0836,0.03,53.6921
419,0.0838,0.03,53.6699
420,0.084,0.03,53.6479
421,0.0842,0.03,53.6259
422,0.0844,0.03,53.604
423,0.0846,0.03,53.5822
424,0.0848,0.03,53.5605
425,0.085,0.03,53.5389
426,0.0852,0.03,53.5173
427,0.0854,0.03,53.4958
428,0.0856,0.03,53.4744
429,0.0858,0.03,53.4531
430,0.086,0.03,53.4318
431,0.0862,0.03,53.4107
432,0.0864,0.03,53.3896
433,0.0866,0.03,53.3686
434,0.0868,0.03,53.3476
435,0.087,0.03,53.3268
436,0.0872,0.03,53.306
437,0.0874,0.03,53.2853
438,0.0876,0.03,53.2646
439,0.0878,0.03,53.2441
440,0.088,0.03,53.2236
441,0.0882,0.03,53.2032
442,0.0884,0.03,53.1828
443,0.0886,0.03,53.1626
444,0.0888,0.03,53.1424
445,0.089,0.03,53.1222
446,0.0892,0.03,53.1022
447,0.0894,0.03,53.0822
448,0.0896,0.03,53.0623
449,0.0898,0.03,53.0425
450,0.09,0.03,53.0227
451,0.0902,0.03,53.003
452,0.0904,0.03,52.9834
453,0.0906,0.03,52.9638
454,0.0908,0.03,52.9443
455,0.091,0.03,52.9249
456,0.0912,0.03,52.9056
457,0.0914,0.03,52.8863
458,0.0916,0.03,52.8671
459,0.0918,0.03,52.8479
460,0.092,0.03,52.8288
461,0.0922,0.03,52.8098
462,0.0924,0.03,52.7909
463,0.0926,0.03,52.772
464,0.0928,0.03,52.7532
465,0.093,0.03,52.7344
466,0.0932,0.03,52.7157
467,0.0934,0.03,52.6971
468,0.0936,0.03,52.6785
469,0.0938,0.03,52.66
470,0.094,0.03,52.6416
471,0.0942,0.03,52.6232
472,0.0944,0.03,52.6049
473,0.0946,0.03,52.5867
474,0.0948,0.03,52.5685
475,0.095,0.03,52.5504
476,0.0952,0.03,52.5323
477,0.0954,0.03,52.5143
478,0.0956,0.03,52.4964
479,0.0958,0.03,52.4785
480,0.096,0.03,52.4607
481,0.0962,0.03,52.4429
482,0.0964,0.03,52.4253
483,0.0966,0.03,52.4076
484,0.0968,0.03,52.39
485,0.097,0.03,52.3725
486,0.0972,0.03,52.3551
487,0.0974,0.03,52.3377
488,0.0976,0.03,52.3203
489,0.0978,0.03,52.303
490,0.098,0.03,52.2858
491,0.0982,0.03,52.2686
492,0.0984,0.03,52.2515
493,0.0986,0.03,52.2345
494,0.0988,0.03,52.2175
495,0.099,0.03,52.2005
496,0.0992,0.03,52.1836
497,0.0994,0.03,52.1668
498,0.0996,0.03,52.15
499,0.0998,0.03,52.1333
500,0.1,0.03,52.1166
