step,time,strain_xx,stress_xx
397,0.0794,0.03,80.1373
398,0.0796,0.03,80.1116
399,0.0798,0.03,80.0861
400,0.08,0.03,80.0607
401,0.0802,0.03,80.0354
402,0.0804,0.03,80.0101
403,0.0806,0.03,79.985
404,0.0808,0.03,79.9601
405,0.081,0.03,79.9352
406,0.0812,0.03,79.9104
407,0.0814,0.03,79.8857
408,0.0816,0.03,79.8611
409,0.0818,0.03,79.8367
410,0.082,0.03,79.8123
411,0.0822,0.03,79.7881
412,0.0824,0.03,79.7639
413,0.0826,0.03,79.7399
414,0.0828,0.03,79.7159
415,0.083,0.03,79.6921
416,0.0832,0.03,79.6683
417,0.0834,0.03,79.6446
418,0.0836,0.03,79.6211
419,0.0838,0.03,79.5976
420,0.084,0.03,79.5743
421,0.0842,0.03,79.551
422,0.0844,0.03,79.5279
423,0.0846,0.03,79.5048
424,0.0848,0.03,79.4818
425,0.085,0.03,79.459
426,0.0852,0.03,79.4362
427,0.0854,0.03,79.4135
428,0.0856,0.03,79.3909
429,0.0858,0.03,79.3684
430,0.086,0.03,79.346
431,0.0862,0.03,79.3237
432,0.0864,0.03,79.3014
433,0.0866,0.03,79.2793
434,0.0868,0.03,79.2572
435,0.087,0.03,79.2353
436,0.0872,0.03,79.2134
437,0.0874,0.03,79.1916
438,0.0876,0.03,79.1699
439,0.0878,0.03,79.1483
440,0.088,0.03,79.1268
441,0.0882,0.03,79.1054
442,0.0884,0.03,79.084
443,0.0886,0.03,79.0628
444,0.0888,0.03,79.0416
445,0.089,0.03,79.0205
446,0.0892,0.03,78.9995
447,0.0894,0.03,78.9786
448,0.0896,0.03,78.9577
449,0.0898,0.03,78.937
450,0.09,0.03,78.9163
451,0.0902,0.03,78.8957
452,0.0904,0.03,78.8752
453,0.0906,0.03,78.8548
454,0.0908,0.03,78.8344
455,0.091,0.03,78.8142
456,0.0912,0.03,78.794
457,0.0914,0.03,78.7738
458,0.0916,0.03,78.7538
459,0.0918,0.03,78.7339
460,0.092,0.03,78.714
461,0.0922,0.03,78.6942
462,0.0924,0.03,78.6744
463,0.0926,0.03,78.6548
464,0.0928,0.03,78.6352
465,0.093,0.03,78.6157
466,0.0932,0.03,78.5963
467,0.0934,0.03,78.577
468,0.0936,0.03,78.5577
469,0.0938,0.03,78.5385
470,0.094,0.03,78.5194
471,0.0942,0.03,78.5003
472,0.0944,0.03,78.4813
473,0.0946,0.03,78.4624
474,0.0948,0.03,78.4436
475,0.095,0.03,78.4248
476,0.0952,0.03,78.4061
477,0.0954,0.03,78.3875
478,0.0956,0.03,78.369
479,0.0958,0.03,78.3505
480,0.096,0.03,78.3321
481,0.0962,0.03,78.3137
482,0.0964,0.03,78.2954
483,0.0966,0.03,78.2772
484,0.0968,0.03,78.2591
485,0.097,0.03,78.241
486,0.0972,0.03,78.223
487,0.0974,0.03,78.2051
488,0.0976,0.03,78.1872
489,0.0978,0.03,78.1694
490,0.098,0.03,78.1517
491,0.0982,0.03,78.134
492,0.0984,0.03,78.1164
493,0.0986,0.03,78.0989
494,0.0988,0.03,78.0814
495,0.099,0.03,78.064
496,0.0992,0.03,78.0466
497,0.0994,0.03,78.0294
498,0.0996,0.03,78.0121
499,0.0998,0.03,77.995
500,0.1,0.03,77.9779
