step,strain,p,p_over_p_eq
178,0.015,6.53843e+06,1.09902
179,0.015,6.53448e+06,1.09836
180,0.015,6.53056e+06,1.0977
181,0.015,6.52666e+06,1.09704
182,0.015,6.52278e+06,1.09639
183,0.015,6.51894e+06,1.09574
184,0.015,6.51512e+06,1.0951
185,0.015,6.51132e+06,1.09446
186,0.015,6.50755e+06,1.09383
187,0.015,6.50381e+06,1.0932
188,0.015,6.50009e+06,1.09257
189,0.015,6.49639e+06,1.09195
190,0.015,6.49272e+06,1.09134
191,0.015,6.48908e+06,1.09072
192,0.015,6.48546e+06,1.09011
193,0.015,6.48186e+06,1.08951
194,0.015,6.47829e+06,1.08891
195,0.015,6.47474e+06,1.08831
196,0.015,6.47121e+06,1.08772
197,0.015,6.46771e+06,1.08713
198,0.015,6.46424e+06,1.08655
199,0.015,6.46078e+06,1.08597
200,0.015,6.45735e+06,1.08539
201,0.015,6.45394e+06,1.08482
202,0.015,6.45056e+06,1.08425
203,0.015,6.44719e+06,1.08368
204,0.015,6.44386e+06,1.08312
205,0.015,6.44054e+06,1.08256
206,0.015,6.43724e+06,1.08201
207,0.015,6.43397e+06,1.08146
208,0.015,6.43072e+06,1.08091
209,0.015,6.42749e+06,1.08037
210,0.015,6.42428e+06,1.07983
211,0.015,6.4211e+06,1.0793
212,0.015,6.41793e+06,1.07876
213,0.015,6.41479e+06,1.07824
214,0.015,6.41166e+06,1.07771
215,0.015,6.40856e+06,1.07719
216,0.015,6.40548e+06,1.07667
217,0.015,6.40242e+06,1.07616
218,0.015,6.39938e+06,1.07565
219,0.015,6.39636e+06,1.07514
220,0.015,6.39337e+06,1.07464
221,0.015,6.39039e+06,1.07413
222,0.015,6.38743e+06,1.07364
223,0.015,6.38449e+06,1.07314
224,0.015,6.38157e+06,1.07265
225,0.015,6.37867e+06,1.07217
226,0.015,6.37579e+06,1.07168
227,0.015,6.37293e+06,1.0712
228,0.015,6.37009e+06,1.07072
229,0.015,6.36726e+06,1.07025
230,0.015,6.36446e+06,1.06978
231,0.015,6.36168e+06,1.06931
232,0.015,6.35891e+06,1.06884
233,0.015,6.35616e+06,1.06838
234,0.015,6.35343e+06,1.06792
235,0.015,6.35072e+06,1.06747
236,0.015,6.34803e+06,1.06702
237,0.015,6.34536e+06,1.06657
238,0.015,6.3427e+06,1.06612
239,0.015,6.34006e+06,1.06568
240,0.015,6.33744e+06,1.06524
241,0.015,6.33484e+06,1.0648
242,0.015,6.33225e+06,1.06436
243,0.015,6.32968e+06,1.06393
244,0.015,6.32713e+06,1.0635
245,0.015,6.32459e+06,1.06308
246,0.015,6.32208e+06,1.06265
247,0.015,6.31958e+06,1.06223
248,0.015,6.31709e+06,1.06182
249,0.015,6.31463e+06,1.0614
250,0.015,6.31218e+06,1.06099
251,0.015,6.30974e+06,1.06058
252,0.015,6.30732e+06,1.06017
253,0.015,6.30492e+06,1.05977
254,0.015,6.30254e+06,1.05937
255,0.015,6.30017e+06,1.05897
256,0.015,6.29781e+06,1.05857
257,0.015,6.29548e+06,1.05818
258,0.015,6.29315e+06,1.05779
259,0.015,6.29085e+06,1.0574
260,0.015,6.28856e+06,1.05702
261,0.015,6.28628e+06,1.05664
262,0.015,6.28402e+06,1.05626
263,0.015,6.28178e+06,1.05588
264,0.015,6.27955e+06,1.0555
265,0.015,6.27733e+06,1.05513
266,0.015,6.27513e+06,1.05476
267,0.015,6.27294e+06,1.05439
268,0.015,6.27077e+06,1.05403
269,0.015,6.26862e+06,1.05367
270,0.015,6.26648e+06,1.05331
271,0.015,6.26435e+06,1.05295
272,0.015,6.26223e+06,1.05259
273,0.015,6.26014e+06,1.05224
274,0.015,6.25805e+06,1.05189
275,0.015,6.25598e+06,1.05154
276,0.015,6.25392e+06,1.0512
277,0.015,6.25188e+06,1.05085
278,0.015,6.24985e+06,1.05051
279,0.015,6.24783e+06,1.05017
280,0.015,6.24583e+06,1.04984
281,0.015,6.24384e+06,1.0495
282,0.015,6.24187e+06,1.04917
283,0.015,6.2399e+06,1.04884
284,0.015,6.23795e+06,1.04851
285,0.015,6.23602e+06,1.04819
286,0.015,6.2341e+06,1.04786
287,0.015,6.23219e+06,1.04754
288,0.015,6.23029e+06,1.04722
289,0.015,6.2284e+06,1.04691
290,0.015,6.22653e+06,1.04659
291,0.015,6.22467e+06,1.04628
292,0.015,6.22282e+06,1.04597
293,0.015,6.22099e+06,1.04566
294,0.015,6.21917e+06,1.04536
295,0.015,6.21736e+06,1.04505
296,0.015,6.21556e+06,1.04475
297,0.015,6.21377e+06,1.04445
298,0.015,6.212e+06,1.04415
299,0.015,6.21024e+06,1.04385
300,0.015,6.20849e+06,1.04356
301,0.015,6.20675e+06,1.04327
302,0.015,6.20502e+06,1.04298
303,0.015,6.20331e+06,1.04269
304,0.015,6.2016e+06,1.0424
305,0.015,6.19991e+06,1.04212
306,0.015,6.19823e+06,1.04184
307,0.015,6.19656e+06,1.04156
308,0.015,6.1949e+06,1.04128
309,0.015,6.19325e+06,1.041
310,0.015,6.19162e+06,1.04072
311,0.015,6.18999e+06,1.04045
312,0.015,6.18838e+06,1.04018
313,0.015,6.18677e+06,1.03991
314,0.015,6.18518e+06,1.03964
315,0.015,6.1836e+06,1.03938
316,0.015,6.18203e+06,1.03911
317,0.015,6.18047e+06,1.03885
318,0.015,6.17892e+06,1.03859
319,0.015,6.17738e+06,1.03833
320,0.015,6.17585e+06,1.03807
321,0.015,6.17433e+06,1.03782
322,0.015,6.17282e+06,1.03756
323,0.015,6.17132e+06,1.03731
324,0.015,6.16983e+06,1.03706
325,0.015,6.16835e+06,1.03681
326,0.015,6.16688e+06,1.03657
327,0.015,6.16542e+06,1.03632
328,0.015,6.16397e+06,1.03608
329,0.015,6.16253e+06,1.03584
330,0.015,6.1611e+06,1.0356
331,0.015,6.15968e+06,1.03536
332,0.015,6.15827e+06,1.03512
333,0.015,6.15687e+06,1.03488
334,0.015,6.15548e+06,1.03465
335,0.015,6.15409e+06,1.03442
336,0.015,6.15272e+06,1.03419
337,0.015,6.15136e+06,1.03396
338,0.015,6.15e+06,1.03373
339,0.015,6.14865e+06,1.0335
340,0.015,6.14732e+06,1.03328
341,0.015,6.14599e+06,1.03306
342,0.015,6.14467e+06,1.03283
343,0.015,6.14336e+06,1.03261
344,0.015,6.14206e+06,1.03239
345,0.015,6.14076e+06,1.03218
346,0.015,6.13948e+06,1.03196
347,0.015,6.1382e+06,1.03175
348,0.015,6.13694e+06,1.03153
349,0.015,6.13568e+06,1.03132
350,0.015,6.13443e+06,1.03111
351,0.015,6.13319e+06,1.0309
352,0.015,6.13195e+06,1.0307
353,0.015,6.13073e+06,1.03049
354,0.015,6.12951e+06,1.03029
355,0.015,6.1283e+06,1.03008
356,0.015,6.1271e+06,1.02988
357,0.015,6.12591e+06,1.02968
358,0.015,6.12473e+06,1.02948
359,0.015,6.12355e+06,1.02928
360,0.015,6.12238e+06,1.02909
361,0.015,6.12122e+06,1.02889
362,0.015,6.12007e+06,1.0287
363,0.015,6.11892e+06,1.02851
364,0.015,6.11778e+06,1.02831
365,0.015,6.11665e+06,1.02812
366,0.015,6.11553e+06,1.02794
367,0.015,6.11442e+06,1.02775
368,0.015,6.11331e+06,1.02756
369,0.015,6.11221e+06,1.02738
370,0.015,6.11112e+06,1.02719
371,0.015,6.11003e+06,1.02701
372,0.015,6.10895e+06,1.02683
373,0.015,6.10788e+06,1.02665
374,0.015,6.10682e+06,1.02647
375,0.015,6.10576e+06,1.02629
376,0.015,6.10471e+06,1.02612
377,0.015,6.10367e+06,1.02594
378,0.015,6.10264e+06,1.02577
379,0.015,6.10161e+06,1.0256
380,0.015,6.10059e+06,1.02542
381,0.015,6.09957e+06,1.02525
382,0.015,6.09856e+06,1.02508
383,0.015,6.09756e+06,1.02492
384,0.015,6.09657e+06,1.02475
385,0.015,6.09558e+06,1.02458
386,0.015,6.0946e+06,1.02442
387,0.015,6.09362e+06,1.02425
388,0.015,6.09266e+06,1.02409
389,0.015,6.09169e+06,1.02393
390,0.015,6.09074e+06,1.02377
391,0.015,6.08979e+06,1.02361
392,0.015,6.08885e+06,1.02345
393,0.015,6.08791e+06,1.02329
394,0.015,6.08698e+06,1.02314
395,0.015,6.08606e+06,1.02298
396,0.015,6.08514e+06,1.02283
397,0.015,6.08423e+06,1.02267
398,0.015,6.08333e+06,1.02252
399,0.015,6.08243e+06,1.02237
400,0.015,6.08153e+06,1.02222
401,0.015,6.08065e+06,1.02207
402,0.015,6.07977e+06,1.02192
403,0.015,6.07889e+06,1.02178
404,0.015,6.07802e+06,1.02163
405,0.015,6.07716e+06,1.02149
406,0.015,6.0763e+06,1.02134
407,0.015,6.07545e+06,1.0212
408,0.015,6.0746e+06,1.02106
409,0.015,6.07376e+06,1.02092
410,0.015,6.07293e+06,1.02077
411,0.015,6.0721e+06,1.02064
412,0.015,6.07128e+06,1.0205
413,0.015,6.07046e+06,1.02036
414,0.015,6.06965e+06,1.02022
415,0.015,6.06884e+06,1.02009
416,0.015,6.06804e+06,1.01995
417,0.015,6.06724e+06,1.01982
418,0.015,6.06645e+06,1.01969
419,0.015,6.06566e+06,1.01955
420,0.015,6.06488e+06,1.01942
421,0.015,6.06411e+06,1.01929
422,0.015,6.06334e+06,1.01916
423,0.015,6.06257e+06,1.01903
424,0.015,6.06181e+06,1.01891
425,0.015,6.06106e+06,1.01878
426,0.015,6.06031e+06,1.01865
427,0.015,6.05957e+06,1.01853
428,0.015,6.05883e+06,1.0184
429,0.015,6.05809e+06,1.01828
430,0.015,6.05736e+06,1.01816
431,0.015,6.05664e+06,1.01804
432,0.015,6.05592e+06,1.01792
433,0.015,6.0552e+06,1.0178
434,0.015,6.05449e+06,1.01768
435,0.015,6.05379e+06,1.01756
436,0.015,6.05309e+06,1.01744
437,0.015,6.05239e+06,1.01732
438,0.015,6.0517e+06,1.01721
439,0.015,6.05101e+06,1.01709
440,0.015,6.05033e+06,1.01698
441,0.015,6.04965e+06,1.01686
442,0.015,6.04898e+06,1.01675
443,0.015,6.04831e+06,1.01664
444,0.015,6.04765e+06,1.01653
445,0.015,6.04699e+06,1.01641
446,0.015,6.04633e+06,1.0163
447,0.015,6.04568e+06,1.01619
448,0.015,6.04504e+06,1.01609
449,0.015,6.04439e+06,1.01598
450,0.015,6.04376e+06,1.01587
451,0.015,6.04312e+06,1.01576
452,0.015,6.04249e+06,1.01566
453,0.015,6.04187e+06,1.01555
454,0.015,6.04125e+06,1.01545
455,0.015,6.04063e+06,1.01535
456,0.015,6.04002e+06,1.01524
457,0.015,6.03941e+06,1.01514
458,0.015,6.03881e+06,1.01504
459,0.015,6.03821e+06,1.01494
460,0.015,6.03761e+06,1.01484
461,0.015,6.03702e+06,1.01474
462,0.015,6.03643e+06,1.01464
463,0.015,6.03584e+06,1.01454
464,0.015,6.03526e+06,1.01444
465,0.015,6.03469e+06,1.01435
466,0.015,6.03412e+06,1.01425
467,0.015,6.03355e+06,1.01416
468,0.015,6.03298e+06,1.01406
469,0.015,6.03242e+06,1.01397
470,0.015,6.03186e+06,1.01387
471,0.015,6.03131e+06,1.01378
472,0.015,6.03076e+06,1.01369
473,0.015,6.03021e+06,1.01359
474,0.015,6.02967e+06,1.0135
475,0.015,6.02913e+06,1.01341
476,0.015,6.0286e+06,1.01332
477,0.015,6.02806e+06,1.01323
478,0.015,6.02754e+06,1.01314
479,0.015,6.02701e+06,1.01306
480,0.015,6.02649e+06,1.01297
481,0.015,6.02597e+06,1.01288
482,0.015,6.02546e+06,1.0128
483,0.015,6.02495e+06,1.01271
484,0.015,6.02444e+06,1.01262
485,0.015,6.02394e+06,1.01254
486,0.015,6.02344e+06,1.01246
487,0.015,6.02294e+06,1.01237
488,0.015,6.02245e+06,1.01229
489,0.015,6.02196e+06,1.01221
490,0.015,6.02147e+06,1.01212
491,0.015,6.02098e+06,1.01204
492,0.015,6.0205e+06,1.01196
493,0.015,6.02003e+06,1.01188
494,0.015,6.01955e+06,1.0118
495,0.015,6.01908e+06,1.01172
496,0.015,6.01861e+06,1.01165
497,0.015,6.01815e+06,1.01157
498,0.015,6.01769e+06,1.01149
499,0.015,6.01723e+06,1.01141
500,0.015,6.01677e+06,1.01134
501,0.015,6.01632e+06,1.01126
502,0.015,6.01587e+06,1.01118
503,0.015,6.01542e+06,1.01111
504,0.015,6.01498e+06,1.01103
505,0.015,6.01454e+06,1.01096
506,0.015,6.0141e+06,1.01089
507,0.015,6.01367e+06,1.01081
508,0.015,6.01324e+06,1.01074
509,0.015,6.01281e+06,1.01067
510,0.015,6.01238e+06,1.0106
511,0.015,6.01196e+06,1.01053
512,0.015,6.01154e+06,1.01046
513,0.015,6.01112e+06,1.01039
514,0.015,6.01071e+06,1.01032
515,0.015,6.0103e+06,1.01025
516,0.015,6.00989e+06,1.01018
517,0.015,6.00948e+06,1.01011
518,0.015,6.00908e+06,1.01004
519,0.015,6.00868e+06,1.00997
520,0.015,6.00828e+06,1.00991
521,0.015,6.00788e+06,1.00984
522,0.015,6.00749e+06,1.00978
523,0.015,6.0071e+06,1.00971
524,0.015,6.00671e+06,1.00964
525,0.015,6.00633e+06,1.00958
526,0.015,6.00595e+06,1.00952
527,0.015,6.00557e+06,1.00945
528,0.015,6.00519e+06,1.00939
529,0.015,6.00481e+06,1.00933
530,0.015,6.00444e+06,1.00926
531,0.015,6.00407e+06,1.0092
532,0.015,6.00371e+06,1.00914
533,0.015,6.00334e+06,1.00908
534,0.015,6.00298e+06,1.00902
535,0.015,6.00262e+06,1.00896
536,0.015,6.00226e+06,1.0089
537,0.015,6.00191e+06,1.00884
538,0.015,6.00155e+06,1.00878
539,0.015,6.0012e+06,1.00872
540,0.015,6.00085e+06,1.00866
541,0.015,6.00051e+06,1.0086
542,0.015,6.00017e+06,1.00854
543,0.015,5.99982e+06,1.00849
544,0.015,5.99949e+06,1.00843
545,0.015,5.99915e+06,1.00837
546,0.015,5.99882e+06,1.00832
547,0.015,5.99848e+06,1.00826
548,0.015,5.99815e+06,1.00821
549,0.015,5.99783e+06,1.00815
550,0.015,5.9975e+06,1.0081
551,0.015,5.99718e+06,1.00804
552,0.015,5.99686e+06,1.00799
553,0.015,5.99654e+06,1.00793
554,0.015,5.99622e+06,1.00788
555,0.015,5.99591e+06,1.00783
556,0.015,5.99559e+06,1.00778
557,0.015,5.99528e+06,1.00772
558,0.015,5.99498e+06,1.00767
559,0.015,5.99467e+06,1.00762
560,0.015,5.99437e+06,1.00757
561,0.015,5.99406e+06,1.00752
562,0.015,5.99376e+06,1.00747
563,0.015,5.99347e+06,1.00742
564,0.015,5.99317e+06,1.00737
565,0.015,5.99288e+06,1.00732
566,0.015,5.99258e+06,1.00727
567,0.015,5.99229e+06,1.00722
568,0.015,5.992e+06,1.00717
569,0.015,5.99172e+06,1.00712
570,0.015,5.99143e+06,1.00708
571,0.015,5.99115e+06,1.00703
572,0.015,5.99087e+06,1.00698
573,0.015,5.99059e+06,1.00694
574,0.015,5.99032e+06,1.00689
575,0.015,5.99004e+06,1.00684
576,0.015,5.98977e+06,1.0068
577,0.015,5.9895e+06,1.00675
578,0.015,5.98923e+06,1.00671
579,0.015,5.98896e+06,1.00666
580,0.015,5.98869e+06,1.00662
581,0.015,5.98843e+06,1.00657
582,0.015,5.98817e+06,1.00653
583,0.015,5.98791e+06,1.00648
584,0.015,5.98765e+06,1.00644
585,0.015,5.98739e+06,1.0064
586,0.015,5.98714e+06,1.00635
587,0.015,5.98688e+06,1.00631
588,0.015,5.98663e+06,1.00627
589,0.015,5.98638e+06,1.00623
590,0.015,5.98613e+06,1.00619
591,0.015,5.98588e+06,1.00614
592,0.015,5.98564e+06,1.0061
593,0.015,5.9854e+06,1.00606
594,0.015,5.98515e+06,1.00602
595,0.015,5.98491e+06,1.00598
596,0.015,5.98468e+06,1.00594
597,0.015,5.98444e+06,1.0059
598,0.015,5.9842e+06,1.00586
599,0.015,5.98397e+06,1.00582
600,0.015,5.98374e+06,1.00578
601,0.015,5.98351e+06,1.00574
602,0.015,5.98328e+06,1.00571
603,0.015,5.98305e+06,1.00567
604,0.015,5.98282e+06,1.00563
605,0.015,5.9826e+06,1.00559
606,0.015,5.98237e+06,1.00555
607,0.015,5.98215e+06,1.00552
608,0.015,5.98193e+06,1.00548
609,0.015,5.98171e+06,1.00544
610,0.015,5.9815e+06,1.00541
611,0.015,5.98128e+06,1.00537
612,0.015,5.98107e+06,1.00533
613,0.015,5.98085e+06,1.0053
614,0.015,5.98064e+06,1.00526
615,0.015,5.98043e+06,1.00523
616,0.015,5.98022e+06,1.00519
617,0.015,5.98002e+06,1.00516
618,0.015,5.97981e+06,1.00512
619,0.015,5.97961e+06,1.00509
620,0.015,5.9794e+06,1.00505
621,0.015,5.9792e+06,1.00502
622,0.015,5.979e+06,1.00499
623,0.015,5.9788e+06,1.00495
624,0.015,5.9786e+06,1.00492
625,0.015,5.97841e+06,1.00489
626,0.015,5.97821e+06,1.00485
627,0.015,5.97802e+06,1.00482
628,0.015,5.97783e+06,1.00479
629,0.015,5.97764e+06,1.00476
630,0.015,5.97745e+06,1.00473
631,0.015,5.97726e+06,1.00469
632,0.015,5.97707e+06,1.00466
633,0.015,5.97688e+06,1.00463
634,0.015,5.9767e+06,1.0046
635,0.015,5.97652e+06,1.00457
636,0.015,5.97633e+06,1.00454
637,0.015,5.97615e+06,1.00451
638,0.015,5.97597e+06,1.00448
639,0.015,5.97579e+06,1.00445
640,0.015,5.97562e+06,1.00442
641,0.015,5.97544e+06,1.00439
642,0.015,5.97526e+06,1.00436
643,0.015,5.97509e+06,1.00433
644,0.015,5.97492e+06,1.0043
645,0.015,5.97475e+06,1.00427
646,0.015,5.97458e+06,1.00424
647,0.015,5.97441e+06,1.00421
648,0.015,5.97424e+06,1.00419
649,0.015,5.97407e+06,1.00416
650,0.015,5.9739e+06,1.00413
651,0.015,5.97374e+06,1.0041
652,0.015,5.97358e+06,1.00407
653,0.015,5.97341e+06,1.00405
654,0.015,5.97325e+06,1.00402
655,0.015,5.97309e+06,1.00399
656,0.015,5.97293e+06,1.00397
657,0.015,5.97277e+06,1.00394
658,0.015,5.97262e+06,1.00391
659,0.015,5.97246e+06,1.00389
660,0.015,5.97231e+06,1.00386
661,0.015,5.97215e+06,1.00384
662,0.015,5.972e+06,1.00381
663,0.015,5.97185e+06,1.00378
664,0.015,5.9717e+06,1.00376
665,0.015,5.97155e+06,1.00373
666,0.015,5.9714e+06,1.00371
667,0.015,5.97125e+06,1.00368
668,0.015,5.9711e+06,1.00366
669,0.015,5.97096e+06,1.00363
670,0.015,5.97081e+06,1.00361
671,0.015,5.97067e+06,1.00359
672,0.015,5.97052e+06,1.00356
673,0.015,5.97038e+06,1.00354
674,0.015,5.97024e+06,1.00351
675,0.015,5.9701e+06,1.00349
676,0.015,5.96996e+06,1.00347
677,0.015,5.96982e+06,1.00344
678,0.015,5.96968e+06,1.00342
679,0.015,5.96955e+06,1.0034
680,0.015,5.96941e+06,1.00337
681,0.015,5.96928e+06,1.00335
682,0.015,5.96914e+06,1.00333
683,0.015,5.96901e+06,1.00331
684,0.015,5.96888e+06,1.00329
685,0.015,5.96875e+06,1.00326
686,0.015,5.96862e+06,1.00324
687,0.015,5.96849e+06,1.00322
688,0.015,5.96836e+06,1.0032
689,0.015,5.96823e+06,1.00318
690,0.015,5.96811e+06,1.00316
691,0.015,5.96798e+06,1.00313
692,0.015,5.96785e+06,1.00311
693,0.015,5.96773e+06,1.00309
694,0.015,5.96761e+06,1.00307
695,0.015,5.96748e+06,1.00305
696,0.015,5.96736e+06,1.00303
697,0.015,5.96724e+06,1.00301
698,0.015,5.96712e+06,1.00299
699,0.015,5.967e+06,1.00297
700,0.015,5.96688e+06,1.00295
701,0.015,5.96677e+06,1.00293
702,0.015,5.96665e+06,1.00291
703,0.015,5.96653e+06,1.00289
704,0.015,5.96642e+06,1.00287
705,0.015,5.9663e+06,1.00285
706,0.015,5.96619e+06,1.00283
707,0.015,5.96608e+06,1.00281
708,0.015,5.96596e+06,1.0028
709,0.015,5.96585e+06,1.00278
710,0.015,5.96574e+06,1.00276
711,0.015,5.96563e+06,1.00274
712,0.015,5.96552e+06,1.00272
713,0.015,5.96541e+06,1.0027
714,0.015,5.9653e+06,1.00268
715,0.015,5.9652e+06,1.00267
716,0.015,5.96509e+06,1.00265
717,0.015,5.96499e+06,1.00263
718,0.015,5.96488e+06,1.00261
719,0.015,5.96478e+06,1.0026
720,0.015,5.96467e+06,1.00258
721,0.015,5.96457e+06,1.00256
722,0.015,5.96447e+06,1.00254
723,0.015,5.96437e+06,1.00253
724,0.015,5.96427e+06,1.00251
725,0.015,5.96417e+06,1.00249
726,0.015,5.96407e+06,1.00248
727,0.015,5.96397e+06,1.00246
728,0.015,5.96387e+06,1.00244
729,0.015,5.96377e+06,1.00243
730,0.015,5.96367e+06,1.00241
731,0.015,5.96358e+06,1.00239
732,0.015,5.96348e+06,1.00238
