step,strain,p,p_over_p_eq
267,0.015,6.59937e+06,1.10926
268,0.015,6.59713e+06,1.10889
269,0.015,6.5949e+06,1.10851
270,0.015,6.59268e+06,1.10814
271,0.015,6.59046e+06,1.10776
272,0.015,6.58825e+06,1.10739
273,0.015,6.58605e+06,1.10702
274,0.015,6.58385e+06,1.10665
275,0.015,6.58166e+06,1.10629
276,0.015,6.57948e+06,1.10592
277,0.015,6.57731e+06,1.10555
278,0.015,6.57515e+06,1.10519
279,0.015,6.57299e+06,1.10483
280,0.015,6.57084e+06,1.10447
281,0.015,6.5687e+06,1.10411
282,0.015,6.56656e+06,1.10375
283,0.015,6.56444e+06,1.10339
284,0.015,6.56232e+06,1.10303
285,0.015,6.5602e+06,1.10268
286,0.015,6.5581e+06,1.10232
287,0.015,6.556e+06,1.10197
288,0.015,6.55391e+06,1.10162
289,0.015,6.55182e+06,1.10127
290,0.015,6.54975e+06,1.10092
291,0.015,6.54768e+06,1.10057
292,0.015,6.54562e+06,1.10023
293,0.015,6.54356e+06,1.09988
294,0.015,6.54151e+06,1.09954
295,0.015,6.53947e+06,1.09919
296,0.015,6.53744e+06,1.09885
297,0.015,6.53541e+06,1.09851
298,0.015,6.53339e+06,1.09817
299,0.015,6.53138e+06,1.09783
300,0.015,6.52937e+06,1.0975
301,0.015,6.52737e+06,1.09716
302,0.015,6.52538e+06,1.09683
303,0.015,6.52339e+06,1.09649
304,0.015,6.52141e+06,1.09616
305,0.015,6.51944e+06,1.09583
306,0.015,6.51748e+06,1.0955
307,0.015,6.51552e+06,1.09517
308,0.015,6.51357e+06,1.09484
309,0.015,6.51162e+06,1.09451
310,0.015,6.50968e+06,1.09419
311,0.015,6.50775e+06,1.09386
312,0.015,6.50583e+06,1.09354
313,0.015,6.50391e+06,1.09322
314,0.015,6.502e+06,1.0929
315,0.015,6.50009e+06,1.09257
316,0.015,6.49819e+06,1.09226
317,0.015,6.4963e+06,1.09194
318,0.015,6.49442e+06,1.09162
319,0.015,6.49254e+06,1.09131
320,0.015,6.49067e+06,1.09099
321,0.015,6.4888e+06,1.09068
322,0.015,6.48694e+06,1.09036
323,0.015,6.48509e+06,1.09005
324,0.015,6.48324e+06,1.08974
325,0.015,6.4814e+06,1.08943
326,0.015,6.47957e+06,1.08912
327,0.015,6.47774e+06,1.08882
328,0.015,6.47592e+06,1.08851
329,0.015,6.4741e+06,1.08821
330,0.015,6.47229e+06,1.0879
331,0.015,6.47049e+06,1.0876
332,0.015,6.46869e+06,1.0873
333,0.015,6.4669e+06,1.087
334,0.015,6.46512e+06,1.0867
335,0.015,6.46334e+06,1.0864
336,0.015,6.46157e+06,1.0861
337,0.015,6.4598e+06,1.0858
338,0.015,6.45804e+06,1.08551
339,0.015,6.45629e+06,1.08521
340,0.015,6.45454e+06,1.08492
341,0.015,6.4528e+06,1.08463
342,0.015,6.45107e+06,1.08433
343,0.015,6.44934e+06,1.08404
344,0.015,6.44761e+06,1.08375
345,0.015,6.4459e+06,1.08347
346,0.015,6.44419e+06,1.08318
347,0.015,6.44248e+06,1.08289
348,0.015,6.44078e+06,1.08261
349,0.015,6.43909e+06,1.08232
350,0.015,6.4374e+06,1.08204
351,0.015,6.43572e+06,1.08175
352,0.015,6.43404e+06,1.08147
353,0.015,6.43237e+06,1.08119
354,0.015,6.4307e+06,1.08091
355,0.015,6.42904e+06,1.08063
356,0.015,6.42739e+06,1.08035
357,0.015,6.42574e+06,1.08008
358,0.015,6.4241e+06,1.0798
359,0.015,6.42246e+06,1.07953
360,0.015,6.42083e+06,1.07925
361,0.015,6.41921e+06,1.07898
362,0.015,6.41759e+06,1.07871
363,0.015,6.41597e+06,1.07844
364,0.015,6.41437e+06,1.07817
365,0.015,6.41276e+06,1.0779
366,0.015,6.41116e+06,1.07763
367,0.015,6.40957e+06,1.07736
368,0.015,6.40799e+06,1.07709
369,0.015,6.40641e+06,1.07683
370,0.015,6.40483e+06,1.07656
371,0.015,6.40326e+06,1.0763
372,0.015,6.4017e+06,1.07604
373,0.015,6.40014e+06,1.07577
374,0.015,6.39858e+06,1.07551
375,0.015,6.39703e+06,1.07525
376,0.015,6.39549e+06,1.07499
377,0.015,6.39395e+06,1.07473
378,0.015,6.39242e+06,1.07448
379,0.015,6.39089e+06,1.07422
380,0.015,6.38937e+06,1.07396
381,0.015,6.38785e+06,1.07371
382,0.015,6.38634e+06,1.07346
383,0.015,6.38484e+06,1.0732
384,0.015,6.38334e+06,1.07295
385,0.015,6.38184e+06,1.0727
386,0.015,6.38035e+06,1.07245
387,0.015,6.37886e+06,1.0722
388,0.015,6.37738e+06,1.07195
389,0.015,6.37591e+06,1.0717
390,0.015,6.37444e+06,1.07145
391,0.015,6.37297e+06,1.07121
392,0.015,6.37151e+06,1.07096
393,0.015,6.37006e+06,1.07072
394,0.015,6.36861e+06,1.07047
395,0.015,6.36716e+06,1.07023
396,0.015,6.36572e+06,1.06999
397,0.015,6.36428e+06,1.06975
398,0.015,6.36285e+06,1.06951
399,0.015,6.36143e+06,1.06927
400,0.015,6.36001e+06,1.06903
401,0.015,6.35859e+06,1.06879
402,0.015,6.35718e+06,1.06855
403,0.015,6.35578e+06,1.06832
404,0.015,6.35438e+06,1.06808
405,0.015,6.35298e+06,1.06785
406,0.015,6.35159e+06,1.06761
407,0.015,6.3502e+06,1.06738
408,0.015,6.34882e+06,1.06715
409,0.015,6.34744e+06,1.06692
410,0.015,6.34607e+06,1.06669
411,0.015,6.3447e+06,1.06646
412,0.015,6.34334e+06,1.06623
413,0.015,6.34198e+06,1.066
414,0.015,6.34063e+06,1.06577
415,0.015,6.33928e+06,1.06554
416,0.015,6.33794e+06,1.06532
417,0.015,6.3366e+06,1.06509
418,0.015,6.33526e+06,1.06487
419,0.015,6.33393e+06,1.06465
420,0.015,6.33261e+06,1.06442
421,0.015,6.33128e+06,1.0642
422,0.015,6.32997e+06,1.06398
423,0.015,6.32866e+06,1.06376
424,0.015,6.32735e+06,1.06354
425,0.015,6.32605e+06,1.06332
426,0.015,6.32475e+06,1.0631
427,0.015,6.32345e+06,1.06288
428,0.015,6.32216e+06,1.06267
429,0.015,6.32088e+06,1.06245
430,0.015,6.3196e+06,1.06224
431,0.015,6.31832e+06,1.06202
432,0.015,6.31705e+06,1.06181
433,0.015,6.31578e+06,1.06159
434,0.015,6.31452e+06,1.06138
435,0.015,6.31326e+06,1.06117
436,0.015,6.31201e+06,1.06096
437,0.015,6.31076e+06,1.06075
438,0.015,6.30951e+06,1.06054
439,0.015,6.30827e+06,1.06033
440,0.015,6.30703e+06,1.06012
441,0.015,6.3058e+06,1.05992
442,0.015,6.30457e+06,1.05971
443,0.015,6.30334e+06,1.0595
444,0.015,6.30212e+06,1.0593
445,0.015,6.30091e+06,1.05909
446,0.015,6.2997e+06,1.05889
447,0.015,6.29849e+06,1.05869
448,0.015,6.29729e+06,1.05849
449,0.015,6.29609e+06,1.05828
450,0.015,6.29489e+06,1.05808
451,0.015,6.2937e+06,1.05788
452,0.015,6.29251e+06,1.05768
453,0.015,6.29133e+06,1.05748
454,0.015,6.29015e+06,1.05729
455,0.015,6.28898e+06,1.05709
456,0.015,6.28781e+06,1.05689
457,0.015,6.28664e+06,1.0567
458,0.015,6.28548e+06,1.0565
459,0.015,6.28432e+06,1.05631
460,0.015,6.28316e+06,1.05611
461,0.015,6.28201e+06,1.05592
462,0.015,6.28087e+06,1.05573
463,0.015,6.27972e+06,1.05553
464,0.015,6.27858e+06,1.05534
465,0.015,6.27745e+06,1.05515
466,0.015,6.27632e+06,1.05496
467,0.015,6.27519e+06,1.05477
468,0.015,6.27407e+06,1.05458
469,0.015,6.27295e+06,1.0544
470,0.015,6.27183e+06,1.05421
471,0.015,6.27072e+06,1.05402
472,0.015,6.26961e+06,1.05383
473,0.015,6.26851e+06,1.05365
474,0.015,6.26741e+06,1.05346
475,0.015,6.26631e+06,1.05328
476,0.015,6.26522e+06,1.0531
477,0.015,6.26413e+06,1.05291
478,0.015,6.26305e+06,1.05273
479,0.015,6.26196e+06,1.05255
480,0.015,6.26089e+06,1.05237
481,0.015,6.25981e+06,1.05219
482,0.015,6.25874e+06,1.05201
483,0.015,6.25768e+06,1.05183
484,0.015,6.25661e+06,1.05165
485,0.015,6.25555e+06,1.05147
486,0.015,6.2545e+06,1.05129
487,0.015,6.25345e+06,1.05112
488,0.015,6.2524e+06,1.05094
489,0.015,6.25135e+06,1.05077
490,0.015,6.25031e+06,1.05059
491,0.015,6.24928e+06,1.05042
492,0.015,6.24824e+06,1.05024
493,0.015,6.24721e+06,1.05007
494,0.015,6.24618e+06,1.0499
495,0.015,6.24516e+06,1.04972
496,0.015,6.24414e+06,1.04955
497,0.015,6.24313e+06,1.04938
498,0.015,6.24211e+06,1.04921
499,0.015,6.2411e+06,1.04904
500,0.015,6.2401e+06,1.04887
501,0.015,6.2391e+06,1.04871
502,0.015,6.2381e+06,1.04854
503,0.015,6.2371e+06,1.04837
504,0.015,6.23611e+06,1.0482
505,0.015,6.23512e+06,1.04804
506,0.015,6.23414e+06,1.04787
507,0.015,6.23315e+06,1.04771
508,0.015,6.23218e+06,1.04754
509,0.015,6.2312e+06,1.04738
510,0.015,6.23023e+06,1.04721
511,0.015,6.22926e+06,1.04705
512,0.015,6.2283e+06,1.04689
513,0.015,6.22733e+06,1.04673
514,0.015,6.22638e+06,1.04657
515,0.015,6.22542e+06,1.04641
516,0.015,6.22447e+06,1.04625
517,0.015,6.22352e+06,1.04609
518,0.015,6.22258e+06,1.04593
519,0.015,6.22163e+06,1.04577
520,0.015,6.2207e+06,1.04561
521,0.015,6.21976e+06,1.04546
522,0.015,6.21883e+06,1.0453
523,0.015,6.2179e+06,1.04514
524,0.015,6.21697e+06,1.04499
525,0.015,6.21605e+06,1.04483
526,0.015,6.21513e+06,1.04468
527,0.015,6.21422e+06,1.04452
528,0.015,6.2133e+06,1.04437
529,0.015,6.21239e+06,1.04422
530,0.015,6.21149e+06,1.04406
531,0.015,6.21058e+06,1.04391
532,0.015,6.20968e+06,1.04376
533,0.015,6.20878e+06,1.04361
534,0.015,6.20789e+06,1.04346
535,0.015,6.207e+06,1.04331
536,0.015,6.20611e+06,1.04316
537,0.015,6.20523e+06,1.04301
538,0.015,6.20434e+06,1.04286
539,0.015,6.20346e+06,1.04272
540,0.015,6.20259e+06,1.04257
541,0.015,6.20172e+06,1.04242
542,0.015,6.20085e+06,1.04228
543,0.015,6.19998e+06,1.04213
544,0.015,6.19912e+06,1.04198
545,0.015,6.19825e+06,1.04184
546,0.015,6.1974e+06,1.0417
547,0.015,6.19654e+06,1.04155
548,0.015,6.19569e+06,1.04141
549,0.015,6.19484e+06,1.04127
550,0.015,6.19399e+06,1.04112
551,0.015,6.19315e+06,1.04098
552,0.015,6.19231e+06,1.04084
553,0.015,6.19147e+06,1.0407
554,0.015,6.19064e+06,1.04056
555,0.015,6.18981e+06,1.04042
556,0.015,6.18898e+06,1.04028
557,0.015,6.18815e+06,1.04014
558,0.015,6.18733e+06,1.04
559,0.015,6.18651e+06,1.03987
560,0.015,6.18569e+06,1.03973
561,0.015,6.18488e+06,1.03959
562,0.015,6.18406e+06,1.03945
563,0.015,6.18325e+06,1.03932
564,0.015,6.18245e+06,1.03918
565,0.015,6.18164e+06,1.03905
566,0.015,6.18084e+06,1.03891
567,0.015,6.18005e+06,1.03878
568,0.015,6.17925e+06,1.03865
569,0.015,6.17846e+06,1.03851
570,0.015,6.17767e+06,1.03838
571,0.015,6.17688e+06,1.03825
572,0.015,6.1761e+06,1.03812
573,0.015,6.17531e+06,1.03798
574,0.015,6.17454e+06,1.03785
575,0.015,6.17376e+06,1.03772
576,0.015,6.17299e+06,1.03759
577,0.015,6.17222e+06,1.03746
578,0.015,6.17145e+06,1.03733
579,0.015,6.17068e+06,1.03721
580,0.015,6.16992e+06,1.03708
581,0.015,6.16916e+06,1.03695
582,0.015,6.1684e+06,1.03682
583,0.015,6.16765e+06,1.0367
584,0.015,6.16689e+06,1.03657
585,0.015,6.16614e+06,1.03644
586,0.015,6.1654e+06,1.03632
587,0.015,6.16465e+06,1.03619
588,0.015,6.16391e+06,1.03607
589,0.015,6.16317e+06,1.03594
590,0.015,6.16243e+06,1.03582
591,0.015,6.1617e+06,1.0357
592,0.015,6.16097e+06,1.03557
593,0.015,6.16024e+06,1.03545
594,0.015,6.15951e+06,1.03533
595,0.015,6.15878e+06,1.03521
596,0.015,6.15806e+06,1.03508
597,0.015,6.15734e+06,1.03496
598,0.015,6.15663e+06,1.03484
599,0.015,6.15591e+06,1.03472
600,0.015,6.1552e+06,1.0346
601,0.015,6.15449e+06,1.03448
602,0.015,6.15378e+06,1.03437
603,0.015,6.15308e+06,1.03425
604,0.015,6.15238e+06,1.03413
605,0.015,6.15168e+06,1.03401
606,0.015,6.15098e+06,1.03389
607,0.015,6.15028e+06,1.03378
608,0.015,6.14959e+06,1.03366
609,0.015,6.1489e+06,1.03354
610,0.015,6.14821e+06,1.03343
611,0.015,6.14753e+06,1.03331
612,0.015,6.14684e+06,1.0332
613,0.015,6.14616e+06,1.03308
614,0.015,6.14548e+06,1.03297
615,0.015,6.14481e+06,1.03286
616,0.015,6.14413e+06,1.03274
617,0.015,6.14346e+06,1.03263
618,0.015,6.14279e+06,1.03252
619,0.015,6.14213e+06,1.03241
620,0.015,6.14146e+06,1.03229
621,0.015,6.1408e+06,1.03218
622,0.015,6.14014e+06,1.03207
623,0.015,6.13948e+06,1.03196
624,0.015,6.13883e+06,1.03185
625,0.015,6.13817e+06,1.03174
626,0.015,6.13752e+06,1.03163
627,0.015,6.13687e+06,1.03152
628,0.015,6.13623e+06,1.03141
629,0.015,6.13558e+06,1.03131
630,0.015,6.13494e+06,1.0312
631,0.015,6.1343e+06,1.03109
632,0.015,6.13366e+06,1.03098
633,0.015,6.13303e+06,1.03088
634,0.015,6.1324e+06,1.03077
635,0.015,6.13176e+06,1.03066
636,0.015,6.13114e+06,1.03056
637,0.015,6.13051e+06,1.03045
638,0.015,6.12988e+06,1.03035
639,0.015,6.12926e+06,1.03024
640,0.015,6.12864e+06,1.03014
641,0.015,6.12802e+06,1.03004
642,0.015,6.12741e+06,1.02993
643,0.015,6.12679e+06,1.02983
644,0.015,6.12618e+06,1.02973
645,0.015,6.12557e+06,1.02962
646,0.015,6.12497e+06,1.02952
647,0.015,6.12436e+06,1.02942
648,0.015,6.12376e+06,1.02932
649,0.015,6.12316e+06,1.02922
650,0.015,6.12256e+06,1.02912
651,0.015,6.12196e+06,1.02902
652,0.015,6.12136e+06,1.02892
653,0.015,6.12077e+06,1.02882
654,0.015,6.12018e+06,1.02872
655,0.015,6.11959e+06,1.02862
656,0.015,6.119e+06,1.02852
657,0.015,6.11842e+06,1.02842
658,0.015,6.11784e+06,1.02832
659,0.015,6.11726e+06,1.02823
660,0.015,6.11668e+06,1.02813
661,0.015,6.1161e+06,1.02803
662,0.015,6.11553e+06,1.02793
663,0.015,6.11495e+06,1.02784
664,0.015,6.11438e+06,1.02774
665,0.015,6.11381e+06,1.02765
666,0.015,6.11325e+06,1.02755
667,0.015,6.11268e+06,1.02746
668,0.015,6.11212e+06,1.02736
669,0.015,6.11156e+06,1.02727
670,0.015,6.111e+06,1.02717
671,0.015,6.11044e+06,1.02708
672,0.015,6.10989e+06,1.02699
673,0.015,6.10933e+06,1.02689
674,0.015,6.10878e+06,1.0268
675,0.015,6.10823e+06,1.02671
676,0.015,6.10768e+06,1.02662
677,0.015,6.10714e+06,1.02652
678,0.015,6.10659e+06,1.02643
679,0.015,6.10605e+06,1.02634
680,0.015,6.10551e+06,1.02625
681,0.015,6.10497e+06,1.02616
682,0.015,6.10444e+06,1.02607
683,0.015,6.1039e+06,1.02598
684,0.015,6.10337e+06,1.02589
685,0.015,6.10284e+06,1.0258
686,0.015,6.10231e+06,1.02571
687,0.015,6.10178e+06,1.02562
688,0.015,6.10126e+06,1.02554
689,0.015,6.10073e+06,1.02545
690,0.015,6.10021e+06,1.02536
691,0.015,6.09969e+06,1.02527
692,0.015,6.09917e+06,1.02519
693,0.015,6.09866e+06,1.0251
694,0.015,6.09814e+06,1.02501
695,0.015,6.09763e+06,1.02493
696,0.015,6.09712e+06,1.02484
697,0.015,6.09661e+06,1.02475
698,0.015,6.0961e+06,1.02467
699,0.015,6.09559e+06,1.02458
700,0.015,6.09509e+06,1.0245
701,0.015,6.09459e+06,1.02442
702,0.015,6.09409e+06,1.02433
703,0.015,6.09359e+06,1.02425
704,0.015,6.09309e+06,1.02416
705,0.015,6.0926e+06,1.02408
706,0.015,6.0921e+06,1.024
707,0.015,6.09161e+06,1.02391
708,0.015,6.09112e+06,1.02383
709,0.015,6.09063e+06,1.02375
710,0.015,6.09014e+06,1.02367
711,0.015,6.08966e+06,1.02359
712,0.015,6.08917e+06,1.02351
713,0.015,6.08869e+06,1.02342
714,0.015,6.08821e+06,1.02334
715,0.015,6.08773e+06,1.02326
716,0.015,6.08726e+06,1.02318
717,0.015,6.08678e+06,1.0231
718,0.015,6.08631e+06,1.02302
719,0.015,6.08583e+06,1.02294
720,0.015,6.08536e+06,1.02286
721,0.015,6.0849e+06,1.02279
722,0.015,6.08443e+06,1.02271
723,0.015,6.08396e+06,1.02263
724,0.015,6.0835e+06,1.02255
725,0.015,6.08304e+06,1.02247
726,0.015,6.08257e+06,1.0224
727,0.015,6.08212e+06,1.02232
728,0.015,6.08166e+06,1.02224
729,0.015,6.0812e+06,1.02217
730,0.015,6.08075e+06,1.02209
731,0.015,6.08029e+06,1.02201
732,0.015,6.07984e+06,1.02194
733,0.015,6.07939e+06,1.02186
