step,strain,p,p_over_p_eq
84,0.0126,1.1922e+07,2.00393
85,0.01275,1.20465e+07,2.02485
86,0.0129,1.21707e+07,2.04573
87,0.01305,1.22948e+07,2.06658
88,0.0132,1.24186e+07,2.0874
89,0.01335,1.25423e+07,2.10818
90,0.0135,1.26657e+07,2.12893
91,0.01365,1.2789e+07,2.14964
92,0.0138,1.2912e+07,2.17033
93,0.01395,1.30349e+07,2.19098
94,0.0141,1.31576e+07,2.21161
95,0.01425,1.32801e+07,2.2322
96,0.0144,1.34024e+07,2.25276
97,0.01455,1.35246e+07,2.27329
98,0.0147,1.36465e+07,2.29379
99,0.01485,1.37683e+07,2.31427
100,0.015,1.389e+07,2.33471
101,0.015,1.38182e+07,2.32264
102,0.015,1.37532e+07,2.31173
103,0.015,1.36932e+07,2.30164
104,0.015,1.36371e+07,2.2922
105,0.015,1.35839e+07,2.28327
106,0.015,1.35333e+07,2.27475
107,0.015,1.34847e+07,2.2666
108,0.015,1.34381e+07,2.25876
109,0.015,1.33931e+07,2.2512
110,0.015,1.33497e+07,2.2439
111,0.015,1.33077e+07,2.23684
112,0.015,1.3267e+07,2.22999
113,0.015,1.32274e+07,2.22335
114,0.015,1.3189e+07,2.21689
115,0.015,1.31517e+07,2.21062
116,0.015,1.31154e+07,2.20451
117,0.015,1.308e+07,2.19856
118,0.015,1.30455e+07,2.19277
119,0.015,1.30118e+07,2.18711
120,0.015,1.2979e+07,2.18159
121,0.015,1.29469e+07,2.1762
122,0.015,1.29156e+07,2.17093
123,0.015,1.28849e+07,2.16577
124,0.015,1.28549e+07,2.16073
125,0.015,1.28255e+07,2.15579
126,0.015,1.27967e+07,2.15095
127,0.015,1.27686e+07,2.14622
128,0.015,1.27409e+07,2.14157
129,0.015,1.27138e+07,2.13702
130,0.015,1.26872e+07,2.13255
131,0.015,1.26611e+07,2.12816
132,0.015,1.26355e+07,2.12385
133,0.015,1.26103e+07,2.11962
134,0.015,1.25856e+07,2.11547
135,0.015,1.25613e+07,2.11138
136,0.015,1.25374e+07,2.10736
137,0.015,1.25139e+07,2.10341
138,0.015,1.24908e+07,2.09953
139,0.015,1.2468e+07,2.09571
140,0.015,1.24457e+07,2.09194
141,0.015,1.24236e+07,2.08824
142,0.015,1.24019e+07,2.08459
143,0.015,1.23805e+07,2.08099
144,0.015,1.23595e+07,2.07745
145,0.015,1.23387e+07,2.07396
146,0.015,1.23182e+07,2.07052
147,0.015,1.22981e+07,2.06713
148,0.015,1.22782e+07,2.06379
149,0.015,1.22585e+07,2.06049
150,0.015,1.22392e+07,2.05723
151,0.015,1.22201e+07,2.05402
152,0.015,1.22012e+07,2.05085
153,0.015,1.21826e+07,2.04773
154,0.015,1.21642e+07,2.04464
155,0.015,1.21461e+07,2.04159
156,0.015,1.21282e+07,2.03858
157,0.015,1.21105e+07,2.0356
158,0.015,1.2093e+07,2.03266
159,0.015,1.20757e+07,2.02976
160,0.015,1.20586e+07,2.02688
161,0.015,1.20417e+07,2.02405
162,0.015,1.2025e+07,2.02124
163,0.015,1.20085e+07,2.01847
164,0.015,1.19922e+07,2.01572
165,0.015,1.19761e+07,2.01301
166,0.015,1.19601e+07,2.01033
167,0.015,1.19443e+07,2.00767
168,0.015,1.19287e+07,2.00504
169,0.015,1.19132e+07,2.00244
170,0.015,1.18979e+07,1.99987
171,0.015,1.18827e+07,1.99732
172,0.015,1.18677e+07,1.9948
173,0.015,1.18529e+07,1.9923
174,0.015,1.18382e+07,1.98983
175,0.015,1.18236e+07,1.98738
176,0.015,1.18092e+07,1.98496
177,0.015,1.17949e+07,1.98255
178,0.015,1.17807e+07,1.98017
179,0.015,1.17667e+07,1.97781
180,0.015,1.17528e+07,1.97548
181,0.015,1.1739e+07,1.97316
182,0.015,1.17253e+07,1.97087
183,0.015,1.17118e+07,1.96859
184,0.015,1.16984e+07,1.96633
185,0.015,1.16851e+07,1.9641
186,0.015,1.16719e+07,1.96188
187,0.015,1.16588e+07,1.95968
188,0.015,1.16458e+07,1.9575
189,0.015,1.1633e+07,1.95534
190,0.015,1.16202e+07,1.95319
191,0.015,1.16075e+07,1.95106
192,0.015,1.1595e+07,1.94895
193,0.015,1.15825e+07,1.94686
194,0.015,1.15701e+07,1.94478
195,0.015,1.15579e+07,1.94272
196,0.015,1.15457e+07,1.94067
197,0.015,1.15336e+07,1.93864
198,0.015,1.15216e+07,1.93662
199,0.015,1.15097e+07,1.93462
200,0.015,1.14979e+07,1.93264
201,0.015,1.14862e+07,1.93066
202,0.015,1.14745e+07,1.92871
203,0.015,1.1463e+07,1.92676
204,0.015,1.14515e+07,1.92483
205,0.015,1.14401e+07,1.92292
206,0.015,1.14287e+07,1.92101
207,0.015,1.14175e+07,1.91912
208,0.015,1.14063e+07,1.91725
209,0.015,1.13952e+07,1.91538
210,0.015,1.13842e+07,1.91353
211,0.015,1.13733e+07,1.91169
212,0.015,1.13624e+07,1.90986
213,0.015,1.13516e+07,1.90805
214,0.015,1.13409e+07,1.90624
215,0.015,1.13302e+07,1.90445
216,0.015,1.13196e+07,1.90267
217,0.015,1.13091e+07,1.9009
218,0.015,1.12986e+07,1.89914
219,0.015,1.12882e+07,1.8974
220,0.015,1.12779e+07,1.89566
221,0.015,1.12676e+07,1.89393
222,0.015,1.12574e+07,1.89222
223,0.015,1.12473e+07,1.89051
224,0.015,1.12372e+07,1.88882
225,0.015,1.12272e+07,1.88714
226,0.015,1.12172e+07,1.88546
227,0.015,1.12073e+07,1.8838
228,0.015,1.11975e+07,1.88214
229,0.015,1.11877e+07,1.8805
230,0.015,1.1178e+07,1.87886
231,0.015,1.11683e+07,1.87724
232,0.015,1.11587e+07,1.87562
233,0.015,1.11491e+07,1.87401
234,0.015,1.11396e+07,1.87242
235,0.015,1.11302e+07,1.87083
236,0.015,1.11208e+07,1.86925
237,0.015,1.11114e+07,1.86768
238,0.015,1.11021e+07,1.86611
239,0.015,1.10929e+07,1.86456
240,0.015,1.10837e+07,1.86301
241,0.015,1.10745e+07,1.86148
242,0.015,1.10655e+07,1.85995
243,0.015,1.10564e+07,1.85843
244,0.015,1.10474e+07,1.85692
245,0.015,1.10385e+07,1.85541
246,0.015,1.10296e+07,1.85392
247,0.015,1.10207e+07,1.85243
248,0.015,1.10119e+07,1.85095
249,0.015,1.10032e+07,1.84948
250,0.015,1.09944e+07,1.84801
251,0.015,1.09858e+07,1.84655
252,0.015,1.09771e+07,1.84511
253,0.015,1.09686e+07,1.84366
254,0.015,1.096e+07,1.84223
255,0.015,1.09515e+07,1.8408
256,0.015,1.09431e+07,1.83938
257,0.015,1.09347e+07,1.83797
258,0.015,1.09263e+07,1.83656
259,0.015,1.0918e+07,1.83517
260,0.015,1.09097e+07,1.83378
261,0.015,1.09015e+07,1.83239
262,0.015,1.08933e+07,1.83101
263,0.015,1.08852e+07,1.82964
264,0.015,1.0877e+07,1.82828
265,0.015,1.0869e+07,1.82692
266,0.015,1.08609e+07,1.82557
267,0.015,1.08529e+07,1.82423
268,0.015,1.0845e+07,1.82289
269,0.015,1.08371e+07,1.82156
270,0.015,1.08292e+07,1.82024
271,0.015,1.08214e+07,1.81892
272,0.015,1.08136e+07,1.81761
273,0.015,1.08058e+07,1.8163
274,0.015,1.07981e+07,1.81501
275,0.015,1.07904e+07,1.81371
276,0.015,1.07827e+07,1.81243
277,0.015,1.07751e+07,1.81115
278,0.015,1.07675e+07,1.80987
279,0.015,1.076e+07,1.8086
280,0.015,1.07525e+07,1.80734
281,0.015,1.0745e+07,1.80609
282,0.015,1.07376e+07,1.80484
283,0.015,1.07302e+07,1.80359
284,0.015,1.07228e+07,1.80235
285,0.015,1.07155e+07,1.80112
286,0.015,1.07082e+07,1.79989
287,0.015,1.07009e+07,1.79867
288,0.015,1.06937e+07,1.79746
289,0.015,1.06865e+07,1.79625
290,0.015,1.06793e+07,1.79504
291,0.015,1.06722e+07,1.79384
292,0.015,1.06651e+07,1.79265
293,0.015,1.0658e+07,1.79146
294,0.015,1.0651e+07,1.79028
295,0.015,1.0644e+07,1.7891
296,0.015,1.0637e+07,1.78793
297,0.015,1.06301e+07,1.78676
298,0.015,1.06231e+07,1.7856
299,0.015,1.06163e+07,1.78445
300,0.015,1.06094e+07,1.7833
301,0.015,1.06026e+07,1.78215
302,0.015,1.05958e+07,1.78101
303,0.015,1.05891e+07,1.77987
304,0.015,1.05823e+07,1.77874
305,0.015,1.05756e+07,1.77762
306,0.015,1.0569e+07,1.7765
307,0.015,1.05623e+07,1.77538
308,0.015,1.05557e+07,1.77427
309,0.015,1.05492e+07,1.77317
310,0.015,1.05426e+07,1.77207
311,0.015,1.05361e+07,1.77097
312,0.015,1.05296e+07,1.76988
313,0.015,1.05231e+07,1.76879
314,0.015,1.05167e+07,1.76771
315,0.015,1.05103e+07,1.76663
316,0.015,1.05039e+07,1.76556
317,0.015,1.04976e+07,1.76449
318,0.015,1.04912e+07,1.76343
319,0.015,1.04849e+07,1.76237
320,0.015,1.04787e+07,1.76132
321,0.015,1.04724e+07,1.76027
322,0.015,1.04662e+07,1.75922
323,0.015,1.046e+07,1.75818
324,0.015,1.04539e+07,1.75715
325,0.015,1.04477e+07,1.75612
326,0.015,1.04416e+07,1.75509
327,0.015,1.04355e+07,1.75407
328,0.015,1.04295e+07,1.75305
329,0.015,1.04234e+07,1.75203
330,0.015,1.04174e+07,1.75102
331,0.015,1.04114e+07,1.75002
332,0.015,1.04055e+07,1.74902
333,0.015,1.03996e+07,1.74802
334,0.015,1.03936e+07,1.74703
335,0.015,1.03878e+07,1.74604
336,0.015,1.03819e+07,1.74505
337,0.015,1.03761e+07,1.74407
338,0.015,1.03703e+07,1.7431
339,0.015,1.03645e+07,1.74212
340,0.015,1.03587e+07,1.74116
341,0.015,1.0353e+07,1.74019
342,0.015,1.03473e+07,1.73923
343,0.015,1.03416e+07,1.73828
344,0.015,1.03359e+07,1.73732
345,0.015,1.03303e+07,1.73637
346,0.015,1.03247e+07,1.73543
347,0.015,1.03191e+07,1.73449
348,0.015,1.03135e+07,1.73355
349,0.015,1.03079e+07,1.73262
350,0.015,1.03024e+07,1.73169
351,0.015,1.02969e+07,1.73077
352,0.015,1.02914e+07,1.72984
353,0.015,1.0286e+07,1.72893
354,0.015,1.02805e+07,1.72801
355,0.015,1.02751e+07,1.7271
356,0.015,1.02697e+07,1.72619
357,0.015,1.02643e+07,1.72529
358,0.015,1.0259e+07,1.72439
359,0.015,1.02537e+07,1.7235
360,0.015,1.02483e+07,1.7226
361,0.015,1.02431e+07,1.72171
362,0.015,1.02378e+07,1.72083
363,0.015,1.02325e+07,1.71995
364,0.015,1.02273e+07,1.71907
365,0.015,1.02221e+07,1.71819
366,0.015,1.02169e+07,1.71732
367,0.015,1.02118e+07,1.71646
368,0.015,1.02066e+07,1.71559
369,0.015,1.02015e+07,1.71473
370,0.015,1.01964e+07,1.71387
371,0.015,1.01913e+07,1.71302
372,0.015,1.01863e+07,1.71217
373,0.015,1.01812e+07,1.71132
374,0.015,1.01762e+07,1.71048
375,0.015,1.01712e+07,1.70964
376,0.015,1.01662e+07,1.7088
377,0.015,1.01612e+07,1.70796
378,0.015,1.01563e+07,1.70713
379,0.015,1.01514e+07,1.7063
380,0.015,1.01465e+07,1.70548
381,0.015,1.01416e+07,1.70466
382,0.015,1.01367e+07,1.70384
383,0.015,1.01319e+07,1.70302
384,0.015,1.0127e+07,1.70221
385,0.015,1.01222e+07,1.7014
386,0.015,1.01174e+07,1.7006
387,0.015,1.01126e+07,1.6998
388,0.015,1.01079e+07,1.699
389,0.015,1.01032e+07,1.6982
390,0.015,1.00984e+07,1.69741
391,0.015,1.00937e+07,1.69661
392,0.015,1.0089e+07,1.69583
393,0.015,1.00844e+07,1.69504
394,0.015,1.00797e+07,1.69426
395,0.015,1.00751e+07,1.69348
396,0.015,1.00705e+07,1.69271
397,0.015,1.00659e+07,1.69193
398,0.015,1.00613e+07,1.69116
399,0.015,1.00567e+07,1.6904
400,0.015,1.00522e+07,1.68963
401,0.015,1.00477e+07,1.68887
402,0.015,1.00431e+07,1.68811
403,0.015,1.00386e+07,1.68736
404,0.015,1.00342e+07,1.6866
405,0.015,1.00297e+07,1.68585
406,0.015,1.00253e+07,1.68511
407,0.015,1.00208e+07,1.68436
408,0.015,1.00164e+07,1.68362
409,0.015,1.0012e+07,1.68288
410,0.015,1.00076e+07,1.68214
411,0.015,1.00033e+07,1.68141
412,0.015,9.99892e+06,1.68068
413,0.015,9.99458e+06,1.67995
414,0.015,9.99027e+06,1.67922
415,0.015,9.98596e+06,1.6785
416,0.015,9.98168e+06,1.67778
417,0.015,9.9774e+06,1.67706
418,0.015,9.97315e+06,1.67635
419,0.015,9.96891e+06,1.67563
420,0.015,9.96468e+06,1.67492
421,0.015,9.96047e+06,1.67422
422,0.015,9.95628e+06,1.67351
423,0.015,9.9521e+06,1.67281
424,0.015,9.94793e+06,1.67211
425,0.015,9.94378e+06,1.67141
426,0.015,9.93965e+06,1.67072
427,0.015,9.93553e+06,1.67002
428,0.015,9.93142e+06,1.66933
429,0.015,9.92733e+06,1.66865
430,0.015,9.92325e+06,1.66796
431,0.015,9.91919e+06,1.66728
432,0.015,9.91514e+06,1.6666
433,0.015,9.91111e+06,1.66592
434,0.015,9.90709e+06,1.66524
435,0.015,9.90308e+06,1.66457
436,0.015,9.89909e+06,1.6639
437,0.015,9.89511e+06,1.66323
438,0.015,9.89115e+06,1.66256
439,0.015,9.8872e+06,1.6619
440,0.015,9.88326e+06,1.66124
441,0.015,9.87934e+06,1.66058
442,0.015,9.87543e+06,1.65992
443,0.015,9.87153e+06,1.65927
444,0.015,9.86765e+06,1.65861
445,0.015,9.86378e+06,1.65796
446,0.015,9.85992e+06,1.65732
447,0.015,9.85608e+06,1.65667
448,0.015,9.85225e+06,1.65603
449,0.015,9.84843e+06,1.65538
450,0.015,9.84463e+06,1.65474
451,0.015,9.84084e+06,1.65411
452,0.015,9.83706e+06,1.65347
453,0.015,9.83329e+06,1.65284
454,0.015,9.82954e+06,1.65221
455,0.015,9.8258e+06,1.65158
456,0.015,9.82207e+06,1.65095
457,0.015,9.81836e+06,1.65033
458,0.015,9.81465e+06,1.64971
459,0.015,9.81096e+06,1.64909
460,0.015,9.80728e+06,1.64847
461,0.015,9.80362e+06,1.64785
462,0.015,9.79996e+06,1.64724
463,0.015,9.79632e+06,1.64663
464,0.015,9.79269e+06,1.64602
465,0.015,9.78908e+06,1.64541
466,0.015,9.78547e+06,1.6448
467,0.015,9.78188e+06,1.6442
468,0.015,9.77829e+06,1.64359
469,0.015,9.77472e+06,1.64299
470,0.015,9.77116e+06,1.6424
471,0.015,9.76762e+06,1.6418
472,0.015,9.76408e+06,1.64121
473,0.015,9.76056e+06,1.64061
474,0.015,9.75704e+06,1.64002
475,0.015,9.75354e+06,1.63943
476,0.015,9.75005e+06,1.63885
477,0.015,9.74657e+06,1.63826
478,0.015,9.74311e+06,1.63768
479,0.015,9.73965e+06,1.6371
480,0.015,9.7362e+06,1.63652
481,0.015,9.73277e+06,1.63594
482,0.015,9.72935e+06,1.63537
483,0.015,9.72593e+06,1.63479
484,0.015,9.72253e+06,1.63422
485,0.015,9.71914e+06,1.63365
486,0.015,9.71576e+06,1.63308
487,0.015,9.71239e+06,1.63252
488,0.015,9.70903e+06,1.63195
489,0.015,9.70568e+06,1.63139
490,0.015,9.70234e+06,1.63083
491,0.015,9.69901e+06,1.63027
492,0.015,9.6957e+06,1.62971
493,0.015,9.69239e+06,1.62916
494,0.015,9.68909e+06,1.6286
495,0.015,9.68581e+06,1.62805
496,0.015,9.68253e+06,1.6275
497,0.015,9.67926e+06,1.62695
498,0.015,9.67601e+06,1.6264
499,0.015,9.67276e+06,1.62586
500,0.015,9.66952e+06,1.62531
501,0.015,9.6663e+06,1.62477
502,0.015,9.66308e+06,1.62423
503,0.015,9.65987e+06,1.62369
504,0.015,9.65668e+06,1.62315
505,0.015,9.65349e+06,1.62262
506,0.015,9.65031e+06,1.62208
507,0.015,9.64714e+06,1.62155
508,0.015,9.64399e+06,1.62102
509,0.015,9.64084e+06,1.62049
510,0.015,9.6377e+06,1.61996
511,0.015,9.63457e+06,1.61944
512,0.015,9.63145e+06,1.61891
513,0.015,9.62833e+06,1.61839
514,0.015,9.62523e+06,1.61787
515,0.015,9.62214e+06,1.61735
516,0.015,9.61905e+06,1.61683
517,0.015,9.61598e+06,1.61631
518,0.015,9.61291e+06,1.6158
519,0.015,9.60986e+06,1.61528
520,0.015,9.60681e+06,1.61477
521,0.015,9.60377e+06,1.61426
522,0.015,9.60074e+06,1.61375
523,0.015,9.59772e+06,1.61324
524,0.015,9.59471e+06,1.61274
525,0.015,9.5917e+06,1.61223
526,0.015,9.58871e+06,1.61173
527,0.015,9.58572e+06,1.61123
528,0.015,9.58274e+06,1.61073
529,0.015,9.57977e+06,1.61023
530,0.015,9.57681e+06,1.60973
531,0.015,9.57386e+06,1.60923
532,0.015,9.57092e+06,1.60874
533,0.015,9.56798e+06,1.60824
534,0.015,9.56506e+06,1.60775
535,0.015,9.56214e+06,1.60726
536,0.015,9.55923e+06,1.60677
537,0.015,9.55633e+06,1.60629
538,0.015,9.55343e+06,1.6058
539,0.015,9.55055e+06,1.60531
540,0.015,9.54767e+06,1.60483
541,0.015,9.5448e+06,1.60435
542,0.015,9.54194e+06,1.60387
543,0.015,9.53908e+06,1.60339
544,0.015,9.53624e+06,1.60291
545,0.015,9.5334e+06,1.60243
546,0.015,9.53057e+06,1.60196
547,0.015,9.52775e+06,1.60148
548,0.015,9.52493e+06,1.60101
549,0.015,9.52213e+06,1.60054
550,0.015,9.51933e+06,1.60007
551,0.015,9.51654e+06,1.5996
552,0.015,9.51375e+06,1.59913
553,0.015,9.51098e+06,1.59866
554,0.015,9.50821e+06,1.5982
555,0.015,9.50545e+06,1.59773
556,0.015,9.5027e+06,1.59727
557,0.015,9.49995e+06,1.59681
558,0.015,9.49721e+06,1.59635
559,0.015,9.49448e+06,1.59589
560,0.015,9.49176e+06,1.59543
561,0.015,9.48904e+06,1.59498
562,0.015,9.48633e+06,1.59452
563,0.015,9.48363e+06,1.59407
564,0.015,9.48093e+06,1.59361
565,0.015,9.47825e+06,1.59316
566,0.015,9.47557e+06,1.59271
567,0.015,9.47289e+06,1.59226
568,0.015,9.47023e+06,1.59181
569,0.015,9.46757e+06,1.59137
570,0.015,9.46491e+06,1.59092
571,0.015,9.46227e+06,1.59048
572,0.015,9.45963e+06,1.59003
573,0.015,9.457e+06,1.58959
574,0.015,9.45437e+06,1.58915
575,0.015,9.45175e+06,1.58871
576,0.015,9.44914e+06,1.58827
577,0.015,9.44654e+06,1.58783
578,0.015,9.44394e+06,1.58739
579,0.015,9.44135e+06,1.58696
580,0.015,9.43877e+06,1.58652
581,0.015,9.43619e+06,1.58609
582,0.015,9.43362e+06,1.58566
583,0.015,9.43105e+06,1.58523
584,0.015,9.42849e+06,1.5848
585,0.015,9.42594e+06,1.58437
586,0.015,9.4234e+06,1.58394
587,0.015,9.42086e+06,1.58351
588,0.015,9.41832e+06,1.58309
589,0.015,9.4158e+06,1.58266
590,0.015,9.41328e+06,1.58224
591,0.015,9.41076e+06,1.58182
592,0.015,9.40826e+06,1.5814
593,0.015,9.40576e+06,1.58098
594,0.015,9.40326e+06,1.58056
595,0.015,9.40077e+06,1.58014
596,0.015,9.39829e+06,1.57972
597,0.015,9.39581e+06,1.57931
598,0.015,9.39334e+06,1.57889
599,0.015,9.39088e+06,1.57848
600,0.015,9.38842e+06,1.57806
601,0.015,9.38597e+06,1.57765
602,0.015,9.38352e+06,1.57724
603,0.015,9.38108e+06,1.57683
604,0.015,9.37865e+06,1.57642
605,0.015,9.37622e+06,1.57601
606,0.015,9.3738e+06,1.5756
607,0.015,9.37138e+06,1.5752
608,0.015,9.36897e+06,1.57479
609,0.015,9.36656e+06,1.57439
610,0.015,9.36416e+06,1.57399
611,0.015,9.36177e+06,1.57358
612,0.015,9.35938e+06,1.57318
613,0.015,9.357e+06,1.57278
614,0.015,9.35462e+06,1.57238
615,0.015,9.35225e+06,1.57198
616,0.015,9.34989e+06,1.57159
617,0.015,9.34753e+06,1.57119
618,0.015,9.34517e+06,1.57079
619,0.015,9.34282e+06,1.5704
620,0.015,9.34048e+06,1.57
621,0.015,9.33814e+06,1.56961
622,0.015,9.33581e+06,1.56922
623,0.015,9.33348e+06,1.56883
624,0.015,9.33116e+06,1.56844
625,0.015,9.32884e+06,1.56805
626,0.015,9.32653e+06,1.56766
627,0.015,9.32423e+06,1.56727
628,0.015,9.32193e+06,1.56689
629,0.015,9.31963e+06,1.5665
630,0.015,9.31734e+06,1.56611
631,0.015,9.31506e+06,1.56573
632,0.015,9.31278e+06,1.56535
633,0.015,9.3105e+06,1.56497
634,0.015,9.30823e+06,1.56458
635,0.015,9.30597e+06,1.5642
636,0.015,9.30371e+06,1.56382
637,0.015,9.30145e+06,1.56344
638,0.015,9.29921e+06,1.56307
639,0.015,9.29696e+06,1.56269
640,0.015,9.29472e+06,1.56231
641,0.015,9.29249e+06,1.56194
642,0.015,9.29026e+06,1.56156
643,0.015,9.28803e+06,1.56119
644,0.015,9.28582e+06,1.56082
645,0.015,9.2836e+06,1.56044
646,0.015,9.28139e+06,1.56007
647,0.015,9.27919e+06,1.5597
648,0.015,9.27699e+06,1.55933
649,0.015,9.27479e+06,1.55896
650,0.015,9.2726e+06,1.5586
651,0.015,9.27042e+06,1.55823
652,0.015,9.26824e+06,1.55786
653,0.015,9.26606e+06,1.5575
654,0.015,9.26389e+06,1.55713
655,0.015,9.26172e+06,1.55677
656,0.015,9.25956e+06,1.5564
657,0.015,9.2574e+06,1.55604
658,0.015,9.25525e+06,1.55568
659,0.015,9.2531e+06,1.55532
660,0.015,9.25096e+06,1.55496
661,0.015,9.24882e+06,1.5546
662,0.015,9.24668e+06,1.55424
663,0.015,9.24455e+06,1.55388
664,0.015,9.24243e+06,1.55352
665,0.015,9.24031e+06,1.55317
666,0.015,9.23819e+06,1.55281
667,0.015,9.23608e+06,1.55246
668,0.015,9.23397e+06,1.5521
669,0.015,9.23186e+06,1.55175
670,0.015,9.22977e+06,1.55139
671,0.015,9.22767e+06,1.55104
672,0.015,9.22558e+06,1.55069
673,0.015,9.22349e+06,1.55034
674,0.015,9.22141e+06,1.54999
675,0.015,9.21933e+06,1.54964
676,0.015,9.21726e+06,1.54929
677,0.015,9.21519e+06,1.54895
678,0.015,9.21313e+06,1.5486
679,0.015,9.21107e+06,1.54825
680,0.015,9.20901e+06,1.54791
681,0.015,9.20696e+06,1.54756
682,0.015,9.20491e+06,1.54722
683,0.015,9.20286e+06,1.54687
684,0.015,9.20082e+06,1.54653
685,0.015,9.19879e+06,1.54619
686,0.015,9.19676e+06,1.54585
687,0.015,9.19473e+06,1.54551
688,0.015,9.1927e+06,1.54517
689,0.015,9.19068e+06,1.54483
690,0.015,9.18867e+06,1.54449
691,0.015,9.18666e+06,1.54415
692,0.015,9.18465e+06,1.54381
693,0.015,9.18264e+06,1.54347
694,0.015,9.18064e+06,1.54314
695,0.015,9.17865e+06,1.5428
696,0.015,9.17666e+06,1.54247
697,0.015,9.17467e+06,1.54213
698,0.015,9.17268e+06,1.5418
699,0.015,9.1707e+06,1.54147
700,0.015,9.16873e+06,1.54114
701,0.015,9.16675e+06,1.5408
702,0.015,9.16478e+06,1.54047
703,0.015,9.16282e+06,1.54014
704,0.015,9.16086e+06,1.53981
705,0.015,9.1589e+06,1.53948
706,0.015,9.15694e+06,1.53915
707,0.015,9.15499e+06,1.53883
708,0.015,9.15305e+06,1.5385
709,0.015,9.1511e+06,1.53817
710,0.015,9.14917e+06,1.53785
711,0.015,9.14723e+06,1.53752
712,0.015,9.1453e+06,1.5372
713,0.015,9.14337e+06,1.53687
714,0.015,9.14144e+06,1.53655
715,0.015,9.13952e+06,1.53623
716,0.015,9.1376e+06,1.5359
717,0.015,9.13569e+06,1.53558
718,0.015,9.13378e+06,1.53526
719,0.015,9.13187e+06,1.53494
720,0.015,9.12997e+06,1.53462
721,0.015,9.12807e+06,1.5343
722,0.015,9.12617e+06,1.53398
723,0.015,9.12428e+06,1.53366
724,0.015,9.12239e+06,1.53335
725,0.015,9.1205e+06,1.53303
726,0.015,9.11862e+06,1.53271
727,0.015,9.11674e+06,1.5324
728,0.015,9.11487e+06,1.53208
729,0.015,9.11299e+06,1.53177
730,0.015,9.11112e+06,1.53145
731,0.015,9.10926e+06,1.53114
