step,strain,p,p_over_p_eq
132,0.015,5.75122e+06,1.12416
133,0.015,5.74499e+06,1.12295
134,0.015,5.73883e+06,1.12174
135,0.015,5.73273e+06,1.12055
136,0.015,5.72668e+06,1.11937
137,0.015,5.7207e+06,1.1182
138,0.015,5.71477e+06,1.11704
139,0.015,5.70891e+06,1.11589
140,0.015,5.7031e+06,1.11476
141,0.015,5.69734e+06,1.11363
142,0.015,5.69165e+06,1.11252
143,0.015,5.68601e+06,1.11142
144,0.015,5.68042e+06,1.11032
145,0.015,5.67489e+06,1.10924
146,0.015,5.66941e+06,1.10817
147,0.015,5.66399e+06,1.10711
148,0.015,5.65862e+06,1.10606
149,0.015,5.6533e+06,1.10502
150,0.015,5.64804e+06,1.104
151,0.015,5.64283e+06,1.10298
152,0.015,5.63766e+06,1.10197
153,0.015,5.63255e+06,1.10097
154,0.015,5.62749e+06,1.09998
155,0.015,5.62248e+06,1.099
156,0.015,5.61752e+06,1.09803
157,0.015,5.6126e+06,1.09707
158,0.015,5.60774e+06,1.09612
159,0.015,5.60292e+06,1.09518
160,0.015,5.59815e+06,1.09424
161,0.015,5.59342e+06,1.09332
162,0.015,5.58874e+06,1.0924
163,0.015,5.58411e+06,1.0915
164,0.015,5.57952e+06,1.0906
165,0.015,5.57498e+06,1.08972
166,0.015,5.57048e+06,1.08884
167,0.015,5.56603e+06,1.08797
168,0.015,5.56162e+06,1.0871
169,0.015,5.55726e+06,1.08625
170,0.015,5.55293e+06,1.0854
171,0.015,5.54865e+06,1.08457
172,0.015,5.54441e+06,1.08374
173,0.015,5.54021e+06,1.08292
174,0.015,5.53606e+06,1.08211
175,0.015,5.53194e+06,1.0813
176,0.015,5.52786e+06,1.08051
177,0.015,5.52383e+06,1.07972
178,0.015,5.51983e+06,1.07894
179,0.015,5.51588e+06,1.07816
180,0.015,5.51196e+06,1.0774
181,0.015,5.50808e+06,1.07664
182,0.015,5.50424e+06,1.07589
183,0.015,5.50043e+06,1.07514
184,0.015,5.49666e+06,1.07441
185,0.015,5.49293e+06,1.07368
186,0.015,5.48924e+06,1.07296
187,0.015,5.48558e+06,1.07224
188,0.015,5.48196e+06,1.07153
189,0.015,5.47838e+06,1.07083
190,0.015,5.47482e+06,1.07014
191,0.015,5.47131e+06,1.06945
192,0.015,5.46783e+06,1.06877
193,0.015,5.46438e+06,1.0681
194,0.015,5.46097e+06,1.06743
195,0.015,5.45759e+06,1.06677
196,0.015,5.45424e+06,1.06611
197,0.015,5.45092e+06,1.06547
198,0.015,5.44764e+06,1.06482
199,0.015,5.44439e+06,1.06419
200,0.015,5.44117e+06,1.06356
201,0.015,5.43799e+06,1.06294
202,0.015,5.43483e+06,1.06232
203,0.015,5.43171e+06,1.06171
204,0.015,5.42862e+06,1.06111
205,0.015,5.42555e+06,1.06051
206,0.015,5.42252e+06,1.05991
207,0.015,5.41952e+06,1.05933
208,0.015,5.41654e+06,1.05875
209,0.015,5.4136e+06,1.05817
210,0.015,5.41068e+06,1.0576
211,0.015,5.40779e+06,1.05704
212,0.015,5.40493e+06,1.05648
213,0.015,5.4021e+06,1.05592
214,0.015,5.3993e+06,1.05538
215,0.015,5.39652e+06,1.05483
216,0.015,5.39377e+06,1.0543
217,0.015,5.39105e+06,1.05376
218,0.015,5.38836e+06,1.05324
219,0.015,5.38569e+06,1.05271
220,0.015,5.38305e+06,1.0522
221,0.015,5.38043e+06,1.05169
222,0.015,5.37784e+06,1.05118
223,0.015,5.37527e+06,1.05068
224,0.015,5.37273e+06,1.05018
225,0.015,5.37022e+06,1.04969
226,0.015,5.36773e+06,1.0492
227,0.015,5.36526e+06,1.04872
228,0.015,5.36282e+06,1.04824
229,0.015,5.3604e+06,1.04777
230,0.015,5.358e+06,1.0473
231,0.015,5.35563e+06,1.04684
232,0.015,5.35328e+06,1.04638
233,0.015,5.35096e+06,1.04593
234,0.015,5.34866e+06,1.04548
235,0.015,5.34638e+06,1.04503
236,0.015,5.34412e+06,1.04459
237,0.015,5.34188e+06,1.04415
238,0.015,5.33967e+06,1.04372
239,0.015,5.33748e+06,1.04329
240,0.015,5.33531e+06,1.04287
241,0.015,5.33316e+06,1.04245
242,0.015,5.33103e+06,1.04203
243,0.015,5.32892e+06,1.04162
244,0.015,5.32684e+06,1.04121
245,0.015,5.32477e+06,1.04081
246,0.015,5.32273e+06,1.04041
247,0.015,5.3207e+06,1.04001
248,0.015,5.31869e+06,1.03962
249,0.015,5.31671e+06,1.03923
250,0.015,5.31474e+06,1.03885
251,0.015,5.31279e+06,1.03847
252,0.015,5.31087e+06,1.03809
253,0.015,5.30896e+06,1.03772
254,0.015,5.30707e+06,1.03735
255,0.015,5.30519e+06,1.03698
256,0.015,5.30334e+06,1.03662
257,0.015,5.3015e+06,1.03626
258,0.015,5.29969e+06,1.0359
259,0.015,5.29789e+06,1.03555
260,0.015,5.2961e+06,1.0352
261,0.015,5.29434e+06,1.03486
262,0.015,5.29259e+06,1.03452
263,0.015,5.29086e+06,1.03418
264,0.015,5.28915e+06,1.03384
265,0.015,5.28745e+06,1.03351
266,0.015,5.28577e+06,1.03318
267,0.015,5.28411e+06,1.03286
268,0.015,5.28246e+06,1.03254
269,0.015,5.28083e+06,1.03222
270,0.015,5.27921e+06,1.0319
271,0.015,5.27762e+06,1.03159
272,0.015,5.27603e+06,1.03128
273,0.015,5.27446e+06,1.03097
274,0.015,5.27291e+06,1.03067
275,0.015,5.27137e+06,1.03037
276,0.015,5.26985e+06,1.03007
277,0.015,5.26834e+06,1.02978
278,0.015,5.26685e+06,1.02949
279,0.015,5.26537e+06,1.0292
280,0.015,5.26391e+06,1.02891
281,0.015,5.26246e+06,1.02863
282,0.015,5.26102e+06,1.02835
283,0.015,5.2596e+06,1.02807
284,0.015,5.2582e+06,1.02779
285,0.015,5.2568e+06,1.02752
286,0.015,5.25542e+06,1.02725
287,0.015,5.25406e+06,1.02699
288,0.015,5.2527e+06,1.02672
289,0.015,5.25136e+06,1.02646
290,0.015,5.25004e+06,1.0262
291,0.015,5.24872e+06,1.02594
292,0.015,5.24742e+06,1.02569
293,0.015,5.24614e+06,1.02544
294,0.015,5.24486e+06,1.02519
295,0.015,5.2436e+06,1.02494
296,0.015,5.24235e+06,1.0247
297,0.015,5.24111e+06,1.02445
298,0.015,5.23988e+06,1.02422
299,0.015,5.23867e+06,1.02398
300,0.015,5.23747e+06,1.02374
301,0.015,5.23628e+06,1.02351
302,0.015,5.2351e+06,1.02328
303,0.015,5.23393e+06,1.02305
304,0.015,5.23278e+06,1.02283
305,0.015,5.23163e+06,1.0226
306,0.015,5.2305e+06,1.02238
307,0.015,5.22938e+06,1.02216
308,0.015,5.22827e+06,1.02194
309,0.015,5.22717e+06,1.02173
310,0.015,5.22608e+06,1.02152
311,0.015,5.225e+06,1.02131
312,0.015,5.22393e+06,1.0211
313,0.015,5.22287e+06,1.02089
314,0.015,5.22183e+06,1.02069
315,0.015,5.22079e+06,1.02048
316,0.015,5.21976e+06,1.02028
317,0.015,5.21875e+06,1.02008
318,0.015,5.21774e+06,1.01989
319,0.015,5.21674e+06,1.01969
320,0.015,5.21575e+06,1.0195
321,0.015,5.21478e+06,1.01931
322,0.015,5.21381e+06,1.01912
323,0.015,5.21285e+06,1.01893
324,0.015,5.2119e+06,1.01875
325,0.015,5.21096e+06,1.01856
326,0.015,5.21003e+06,1.01838
327,0.015,5.20911e+06,1.0182
328,0.015,5.2082e+06,1.01802
329,0.015,5.20729e+06,1.01784
330,0.015,5.2064e+06,1.01767
331,0.015,5.20551e+06,1.0175
332,0.015,5.20464e+06,1.01733
333,0.015,5.20377e+06,1.01716
334,0.015,5.20291e+06,1.01699
335,0.015,5.20206e+06,1.01682
336,0.015,5.20121e+06,1.01666
337,0.015,5.20038e+06,1.01649
338,0.015,5.19955e+06,1.01633
339,0.015,5.19873e+06,1.01617
340,0.015,5.19792e+06,1.01601
341,0.015,5.19712e+06,1.01586
342,0.015,5.19632e+06,1.0157
343,0.015,5.19554e+06,1.01555
344,0.015,5.19476e+06,1.01539
345,0.015,5.19399e+06,1.01524
346,0.015,5.19322e+06,1.01509
347,0.015,5.19247e+06,1.01495
348,0.015,5.19172e+06,1.0148
349,0.015,5.19097e+06,1.01465
350,0.015,5.19024e+06,1.01451
351,0.015,5.18951e+06,1.01437
352,0.015,5.18879e+06,1.01423
353,0.015,5.18808e+06,1.01409
354,0.015,5.18737e+06,1.01395
355,0.015,5.18667e+06,1.01381
356,0.015,5.18598e+06,1.01368
357,0.015,5.18529e+06,1.01354
358,0.015,5.18462e+06,1.01341
359,0.015,5.18394e+06,1.01328
360,0.015,5.18328e+06,1.01315
361,0.015,5.18262e+06,1.01302
362,0.015,5.18197e+06,1.01289
363,0.015,5.18132e+06,1.01277
364,0.015,5.18068e+06,1.01264
365,0.015,5.18005e+06,1.01252
366,0.015,5.17942e+06,1.0124
367,0.015,5.1788e+06,1.01227
368,0.015,5.17818e+06,1.01215
369,0.015,5.17757e+06,1.01204
370,0.015,5.17697e+06,1.01192
371,0.015,5.17637e+06,1.0118
372,0.015,5.17578e+06,1.01168
373,0.015,5.17519e+06,1.01157
374,0.015,5.17461e+06,1.01146
375,0.015,5.17404e+06,1.01134
376,0.015,5.17347e+06,1.01123
377,0.015,5.17291e+06,1.01112
378,0.015,5.17235e+06,1.01101
379,0.015,5.1718e+06,1.01091
380,0.015,5.17125e+06,1.0108
381,0.015,5.17071e+06,1.01069
382,0.015,5.17017e+06,1.01059
383,0.015,5.16964e+06,1.01049
384,0.015,5.16912e+06,1.01038
385,0.015,5.1686e+06,1.01028
386,0.015,5.16808e+06,1.01018
387,0.015,5.16757e+06,1.01008
388,0.015,5.16707e+06,1.00998
389,0.015,5.16656e+06,1.00988
390,0.015,5.16607e+06,1.00979
391,0.015,5.16558e+06,1.00969
392,0.015,5.16509e+06,1.0096
393,0.015,5.16461e+06,1.0095
394,0.015,5.16414e+06,1.00941
395,0.015,5.16366e+06,1.00932
396,0.015,5.1632e+06,1.00923
397,0.015,5.16273e+06,1.00913
398,0.015,5.16228e+06,1.00905
399,0.015,5.16182e+06,1.00896
400,0.015,5.16137e+06,1.00887
401,0.015,5.16093e+06,1.00878
402,0.015,5.16049e+06,1.0087
403,0.015,5.16005e+06,1.00861
404,0.015,5.15962e+06,1.00853
405,0.015,5.15919e+06,1.00844
406,0.015,5.15877e+06,1.00836
407,0.015,5.15835e+06,1.00828
408,0.015,5.15794e+06,1.0082
409,0.015,5.15753e+06,1.00812
410,0.015,5.15712e+06,1.00804
411,0.015,5.15672e+06,1.00796
412,0.015,5.15632e+06,1.00788
413,0.015,5.15592e+06,1.0078
414,0.015,5.15553e+06,1.00773
415,0.015,5.15514e+06,1.00765
416,0.015,5.15476e+06,1.00758
417,0.015,5.15438e+06,1.0075
418,0.015,5.154e+06,1.00743
419,0.015,5.15363e+06,1.00736
420,0.015,5.15326e+06,1.00728
421,0.015,5.1529e+06,1.00721
422,0.015,5.15254e+06,1.00714
423,0.015,5.15218e+06,1.00707
424,0.015,5.15182e+06,1.007
425,0.015,5.15147e+06,1.00693
426,0.015,5.15113e+06,1.00687
427,0.015,5.15078e+06,1.0068
428,0.015,5.15044e+06,1.00673
429,0.015,5.1501e+06,1.00667
430,0.015,5.14977e+06,1.0066
431,0.015,5.14944e+06,1.00654
432,0.015,5.14911e+06,1.00647
433,0.015,5.14879e+06,1.00641
434,0.015,5.14846e+06,1.00635
435,0.015,5.14815e+06,1.00628
436,0.015,5.14783e+06,1.00622
437,0.015,5.14752e+06,1.00616
438,0.015,5.14721e+06,1.0061
439,0.015,5.1469e+06,1.00604
440,0.015,5.1466e+06,1.00598
441,0.015,5.1463e+06,1.00592
442,0.015,5.146e+06,1.00586
443,0.015,5.14571e+06,1.00581
444,0.015,5.14542e+06,1.00575
445,0.015,5.14513e+06,1.00569
446,0.015,5.14485e+06,1.00564
447,0.015,5.14456e+06,1.00558
448,0.015,5.14428e+06,1.00553
449,0.015,5.14401e+06,1.00547
450,0.015,5.14373e+06,1.00542
451,0.015,5.14346e+06,1.00537
452,0.015,5.14319e+06,1.00531
453,0.015,5.14292e+06,1.00526
454,0.015,5.14266e+06,1.00521
455,0.015,5.1424e+06,1.00516
456,0.015,5.14214e+06,1.00511
457,0.015,5.14188e+06,1.00506
458,0.015,5.14163e+06,1.00501
459,0.015,5.14138e+06,1.00496
460,0.015,5.14113e+06,1.00491
461,0.015,5.14089e+06,1.00486
462,0.015,5.14064e+06,1.00482
463,0.015,5.1404e+06,1.00477
464,0.015,5.14016e+06,1.00472
465,0.015,5.13992e+06,1.00468
466,0.015,5.13969e+06,1.00463
467,0.015,5.13946e+06,1.00459
468,0.015,5.13923e+06,1.00454
469,0.015,5.139e+06,1.0045
470,0.015,5.13877e+06,1.00445
471,0.015,5.13855e+06,1.00441
472,0.015,5.13833e+06,1.00436
473,0.015,5.13811e+06,1.00432
474,0.015,5.13789e+06,1.00428
475,0.015,5.13768e+06,1.00424
476,0.015,5.13747e+06,1.0042
477,0.015,5.13726e+06,1.00416
478,0.015,5.13705e+06,1.00411
479,0.015,5.13684e+06,1.00407
480,0.015,5.13664e+06,1.00403
481,0.015,5.13644e+06,1.00399
482,0.015,5.13624e+06,1.00396
483,0.015,5.13604e+06,1.00392
484,0.015,5.13584e+06,1.00388
485,0.015,5.13565e+06,1.00384
486,0.015,5.13545e+06,1.0038
487,0.015,5.13526e+06,1.00377
488,0.015,5.13508e+06,1.00373
489,0.015,5.13489e+06,1.00369
490,0.015,5.1347e+06,1.00366
491,0.015,5.13452e+06,1.00362
492,0.015,5.13434e+06,1.00358
493,0.015,5.13416e+06,1.00355
494,0.015,5.13398e+06,1.00351
495,0.015,5.1338e+06,1.00348
496,0.015,5.13363e+06,1.00345
497,0.015,5.13346e+06,1.00341
498,0.015,5.13329e+06,1.00338
499,0.015,5.13312e+06,1.00335
500,0.015,5.13295e+06,1.00331
501,0.015,5.13278e+06,1.00328
502,0.015,5.13262e+06,1.00325
503,0.015,5.13246e+06,1.00322
504,0.015,5.13229e+06,1.00319
505,0.015,5.13214e+06,1.00315
506,0.015,5.13198e+06,1.00312
507,0.015,5.13182e+06,1.00309
508,0.015,5.13167e+06,1.00306
509,0.015,5.13151e+06,1.00303
510,0.015,5.13136e+06,1.003
511,0.015,5.13121e+06,1.00297
512,0.015,5.13106e+06,1.00294
513,0.015,5.13091e+06,1.00291
514,0.015,5.13077e+06,1.00289
515,0.015,5.13062e+06,1.00286
516,0.015,5.13048e+06,1.00283
517,0.015,5.13034e+06,1.0028
518,0.015,5.1302e+06,1.00277
519,0.015,5.13006e+06,1.00275
520,0.015,5.12992e+06,1.00272
521,0.015,5.12978e+06,1.00269
522,0.015,5.12965e+06,1.00267
523,0.015,5.12951e+06,1.00264
524,0.015,5.12938e+06,1.00262
525,0.015,5.12925e+06,1.00259
526,0.015,5.12912e+06,1.00256
527,0.015,5.12899e+06,1.00254
528,0.015,5.12886e+06,1.00251
529,0.015,5.12874e+06,1.00249
530,0.015,5.12861e+06,1.00247
531,0.015,5.12849e+06,1.00244
532,0.015,5.12837e+06,1.00242
533,0.015,5.12825e+06,1.00239
534,0.015,5.12813e+06,1.00237
535,0.015,5.12801e+06,1.00235
536,0.015,5.12789e+06,1.00232
537,0.015,5.12777e+06,1.0023
538,0.015,5.12766e+06,1.00228
539,0.015,5.12754e+06,1.00226
540,0.015,5.12743e+06,1.00223
541,0.015,5.12732e+06,1.00221
542,0.015,5.12721e+06,1.00219
543,0.015,5.1271e+06,1.00217
544,0.015,5.12699e+06,1.00215
545,0.015,5.12688e+06,1.00213
546,0.015,5.12678e+06,1.00211
547,0.015,5.12667e+06,1.00209
548,0.015,5.12657e+06,1.00207
549,0.015,5.12646e+06,1.00204
550,0.015,5.12636e+06,1.00202
551,0.015,5.12626e+06,1.00201
552,0.015,5.12616e+06,1.00199
553,0.015,5.12606e+06,1.00197
554,0.015,5.12596e+06,1.00195
555,0.015,5.12586e+06,1.00193
556,0.015,5.12576e+06,1.00191
557,0.015,5.12567e+06,1.00189
558,0.015,5.12557e+06,1.00187
559,0.015,5.12548e+06,1.00185
560,0.015,5.12539e+06,1.00183
561,0.015,5.1253e+06,1.00182
562,0.015,5.1252e+06,1.0018
563,0.015,5.12511e+06,1.00178
564,0.015,5.12503e+06,1.00176
565,0.015,5.12494e+06,1.00175
566,0.015,5.12485e+06,1.00173
567,0.015,5.12476e+06,1.00171
568,0.015,5.12468e+06,1.0017
569,0.015,5.12459e+06,1.00168
570,0.015,5.12451e+06,1.00166
571,0.015,5.12442e+06,1.00165
572,0.015,5.12434e+06,1.00163
573,0.015,5.12426e+06,1.00161
574,0.015,5.12418e+06,1.0016
575,0.015,5.1241e+06,1.00158
576,0.015,5.12402e+06,1.00157
577,0.015,5.12394e+06,1.00155
578,0.015,5.12386e+06,1.00154
579,0.015,5.12379e+06,1.00152
580,0.015,5.12371e+06,1.00151
581,0.015,5.12363e+06,1.00149
582,0.015,5.12356e+06,1.00148
583,0.015,5.12349e+06,1.00146
584,0.015,5.12341e+06,1.00145
585,0.015,5.12334e+06,1.00143
586,0.015,5.12327e+06,1.00142
587,0.015,5.1232e+06,1.00141
588,0.015,5.12313e+06,1.00139
589,0.015,5.12306e+06,1.00138
590,0.015,5.12299e+06,1.00137
591,0.015,5.12292e+06,1.00135
592,0.015,5.12285e+06,1.00134
593,0.015,5.12278e+06,1.00133
594,0.015,5.12272e+06,1.00131
595,0.015,5.12265e+06,1.0013
596,0.015,5.12259e+06,1.00129
597,0.015,5.12252e+06,1.00127
598,0.015,5.12246e+06,1.00126
599,0.015,5.12239e+06,1.00125
600,0.015,5.12233e+06,1.00124
601,0.015,5.12227e+06,1.00123
602,0.015,5.12221e+06,1.00121
603,0.015,5.12215e+06,1.0012
604,0.015,5.12209e+06,1.00119
605,0.015,5.12203e+06,1.00118
606,0.015,5.12197e+06,1.00117
607,0.015,5.12191e+06,1.00116
608,0.015,5.12185e+06,1.00114
609,0.015,5.12179e+06,1.00113
610,0.015,5.12174e+06,1.00112
611,0.015,5.12168e+06,1.00111
612,0.015,5.12163e+06,1.0011
613,0.015,5.12157e+06,1.00109
614,0.015,5.12152e+06,1.00108
615,0.015,5.12146e+06,1.00107
616,0.015,5.12141e+06,1.00106
617,0.015,5.12136e+06,1.00105
618,0.015,5.1213e+06,1.00104
619,0.015,5.12125e+06,1.00103
620,0.015,5.1212e+06,1.00102
621,0.015,5.12115e+06,1.00101
622,0.015,5.1211e+06,1.001
623,0.015,5.12105e+06,1.00099
624,0.015,5.121e+06,1.00098
625,0.015,5.12095e+06,1.00097
626,0.015,5.1209e+06,1.00096
627,0.015,5.12085e+06,1.00095
628,0.015,5.12081e+06,1.00094
629,0.015,5.12076e+06,1.00093
630,0.015,5.12071e+06,1.00092
631,0.015,5.12067e+06,1.00091
632,0.015,5.12062e+06,1.0009
633,0.015,5.12057e+06,1.00089
634,0.015,5.12053e+06,1.00089
635,0.015,5.12049e+06,1.00088
636,0.015,5.12044e+06,1.00087
637,0.015,5.1204e+06,1.00086
638,0.015,5.12036e+06,1.00085
639,0.015,5.12031e+06,1.00084
640,0.015,5.12027e+06,1.00083
641,0.015,5.12023e+06,1.00083
642,0.015,5.12019e+06,1.00082
643,0.015,5.12015e+06,1.00081
644,0.015,5.12011e+06,1.0008
645,0.015,5.12006e+06,1.00079
646,0.015,5.12003e+06,1.00079
647,0.015,5.11999e+06,1.00078
648,0.015,5.11995e+06,1.00077
649,0.015,5.11991e+06,1.00076
650,0.015,5.11987e+06,1.00076
651,0.015,5.11983e+06,1.00075
652,0.015,5.11979e+06,1.00074
653,0.015,5.11976e+06,1.00073
654,0.015,5.11972e+06,1.00073
655,0.015,5.11968e+06,1.00072
656,0.015,5.11965e+06,1.00071
657,0.015,5.11961e+06,1.00071
658,0.015,5.11958e+06,1.0007
659,0.015,5.11954e+06,1.00069
660,0.015,5.11951e+06,1.00069
661,0.015,5.11947e+06,1.00068
662,0.015,5.11944e+06,1.00067
663,0.015,5.1194e+06,1.00067
664,0.015,5.11937e+06,1.00066
665,0.015,5.11934e+06,1.00065
666,0.015,5.11931e+06,1.00065
667,0.015,5.11927e+06,1.00064
668,0.015,5.11924e+06,1.00063
669,0.015,5.11921e+06,1.00063
670,0.015,5.11918e+06,1.00062
671,0.015,5.11915e+06,1.00062
672,0.015,5.11912e+06,1.00061
673,0.015,5.11909e+06,1.0006
674,0.015,5.11906e+06,1.0006
675,0.015,5.11903e+06,1.00059
676,0.015,5.119e+06,1.00059
677,0.015,5.11897e+06,1.00058
678,0.015,5.11894e+06,1.00057
679,0.015,5.11891e+06,1.00057
680,0.015,5.11888e+06,1.00056
681,0.015,5.11885e+06,1.00056
682,0.015,5.11882e+06,1.00055
683,0.015,5.1188e+06,1.00055
684,0.015,5.11877e+06,1.00054
685,0.015,5.11874e+06,1.00054
686,0.015,5.11871e+06,1.00053
687,0.015,5.11869e+06,1.00053
688,0.015,5.11866e+06,1.00052
689,0.015,5.11864e+06,1.00052
690,0.015,5.11861e+06,1.00051
691,0.015,5.11858e+06,1.00051
692,0.015,5.11856e+06,1.0005
693,0.015,5.11853e+06,1.0005
694,0.015,5.11851e+06,1.00049
695,0.015,5.11848e+06,1.00049
696,0.015,5.11846e+06,1.00048
697,0.015,5.11844e+06,1.00048
698,0.015,5.11841e+06,1.00047
699,0.015,5.11839e+06,1.00047
700,0.015,5.11837e+06,1.00046
701,0.015,5.11834e+06,1.00046
702,0.015,5.11832e+06,1.00045
703,0.015,5.1183e+06,1.00045
704,0.015,5.11827e+06,1.00044
705,0.015,5.11825e+06,1.00044
706,0.015,5.11823e+06,1.00044
707,0.015,5.11821e+06,1.00043
708,0.015,5.11819e+06,1.00043
709,0.015,5.11816e+06,1.00042
710,0.015,5.11814e+06,1.00042
711,0.015,5.11812e+06,1.00041
712,0.015,5.1181e+06,1.00041
713,0.015,5.11808e+06,1.00041
714,0.015,5.11806e+06,1.0004
715,0.015,5.11804e+06,1.0004
716,0.015,5.11802e+06,1.00039
717,0.015,5.118e+06,1.00039
718,0.015,5.11798e+06,1.00039
719,0.015,5.11796e+06,1.00038
720,0.015,5.11794e+06,1.00038
721,0.015,5.11792e+06,1.00038
722,0.015,5.1179e+06,1.00037
723,0.015,5.11789e+06,1.00037
724,0.015,5.11787e+06,1.00036
725,0.015,5.11785e+06,1.00036
726,0.015,5.11783e+06,1.00036
727,0.015,5.11781e+06,1.00035
728,0.015,5.1178e+06,1.00035
729,0.015,5.11778e+06,1.00035
730,0.015,5.11776e+06,1.00034
731,0.015,5.11774e+06,1.00034
732,0.015,5.11773e+06,1.00034
733,0.015,5.11771e+06,1.00033
