step,strain,p,p_over_p_eq
150,0.015,6.27335e+06,1.05446
151,0.015,6.27018e+06,1.05393
152,0.015,6.26703e+06,1.0534
153,0.015,6.26392e+06,1.05288
154,0.015,6.26084e+06,1.05236
155,0.015,6.25779e+06,1.05185
156,0.015,6.25476e+06,1.05134
157,0.015,6.25177e+06,1.05084
158,0.015,6.24881e+06,1.05034
159,0.015,6.24587e+06,1.04984
160,0.015,6.24297e+06,1.04936
161,0.015,6.24009e+06,1.04887
162,0.015,6.23724e+06,1.04839
163,0.015,6.23442e+06,1.04792
164,0.015,6.23163e+06,1.04745
165,0.015,6.22886e+06,1.04698
166,0.015,6.22612e+06,1.04652
167,0.015,6.22341e+06,1.04607
168,0.015,6.22072e+06,1.04562
169,0.015,6.21806e+06,1.04517
170,0.015,6.21543e+06,1.04473
171,0.015,6.21282e+06,1.04429
172,0.015,6.21024e+06,1.04385
173,0.015,6.20768e+06,1.04343
174,0.015,6.20515e+06,1.043
175,0.015,6.20265e+06,1.04258
176,0.015,6.20016e+06,1.04216
177,0.015,6.19771e+06,1.04175
178,0.015,6.19527e+06,1.04134
179,0.015,6.19286e+06,1.04093
180,0.015,6.19048e+06,1.04053
181,0.015,6.18811e+06,1.04014
182,0.015,6.18577e+06,1.03974
183,0.015,6.18346e+06,1.03935
184,0.015,6.18116e+06,1.03897
185,0.015,6.17889e+06,1.03859
186,0.015,6.17664e+06,1.03821
187,0.015,6.17441e+06,1.03783
188,0.015,6.17221e+06,1.03746
189,0.015,6.17002e+06,1.0371
190,0.015,6.16786e+06,1.03673
191,0.015,6.16572e+06,1.03637
192,0.015,6.1636e+06,1.03602
193,0.015,6.1615e+06,1.03566
194,0.015,6.15942e+06,1.03531
195,0.015,6.15736e+06,1.03497
196,0.015,6.15533e+06,1.03462
197,0.015,6.15331e+06,1.03429
198,0.015,6.15131e+06,1.03395
199,0.015,6.14933e+06,1.03362
200,0.015,6.14737e+06,1.03329
201,0.015,6.14543e+06,1.03296
202,0.015,6.14351e+06,1.03264
203,0.015,6.1416e+06,1.03232
204,0.015,6.13972e+06,1.032
205,0.015,6.13785e+06,1.03169
206,0.015,6.13601e+06,1.03138
207,0.015,6.13418e+06,1.03107
208,0.015,6.13237e+06,1.03077
209,0.015,6.13057e+06,1.03046
210,0.015,6.1288e+06,1.03017
211,0.015,6.12704e+06,1.02987
212,0.015,6.1253e+06,1.02958
213,0.015,6.12357e+06,1.02929
214,0.015,6.12187e+06,1.029
215,0.015,6.12018e+06,1.02872
216,0.015,6.1185e+06,1.02843
217,0.015,6.11684e+06,1.02816
218,0.015,6.1152e+06,1.02788
219,0.015,6.11358e+06,1.02761
220,0.015,6.11197e+06,1.02734
221,0.015,6.11037e+06,1.02707
222,0.015,6.1088e+06,1.0268
223,0.015,6.10723e+06,1.02654
224,0.015,6.10569e+06,1.02628
225,0.015,6.10415e+06,1.02602
226,0.015,6.10264e+06,1.02577
227,0.015,6.10114e+06,1.02552
228,0.015,6.09965e+06,1.02527
229,0.015,6.09817e+06,1.02502
230,0.015,6.09672e+06,1.02477
231,0.015,6.09527e+06,1.02453
232,0.015,6.09384e+06,1.02429
233,0.015,6.09243e+06,1.02405
234,0.015,6.09102e+06,1.02382
235,0.015,6.08964e+06,1.02358
236,0.015,6.08826e+06,1.02335
237,0.015,6.0869e+06,1.02312
238,0.015,6.08555e+06,1.0229
239,0.015,6.08422e+06,1.02267
240,0.015,6.0829e+06,1.02245
241,0.015,6.08159e+06,1.02223
242,0.015,6.08029e+06,1.02201
243,0.015,6.07901e+06,1.0218
244,0.015,6.07774e+06,1.02158
245,0.015,6.07648e+06,1.02137
246,0.015,6.07523e+06,1.02116
247,0.015,6.074e+06,1.02095
248,0.015,6.07278e+06,1.02075
249,0.015,6.07157e+06,1.02055
250,0.015,6.07037e+06,1.02034
251,0.015,6.06918e+06,1.02015
252,0.015,6.06801e+06,1.01995
253,0.015,6.06685e+06,1.01975
254,0.015,6.0657e+06,1.01956
255,0.015,6.06455e+06,1.01937
256,0.015,6.06343e+06,1.01918
257,0.015,6.06231e+06,1.01899
258,0.015,6.0612e+06,1.0188
259,0.015,6.0601e+06,1.01862
260,0.015,6.05902e+06,1.01844
261,0.015,6.05794e+06,1.01826
262,0.015,6.05688e+06,1.01808
263,0.015,6.05583e+06,1.0179
264,0.015,6.05478e+06,1.01772
265,0.015,6.05375e+06,1.01755
266,0.015,6.05273e+06,1.01738
267,0.015,6.05171e+06,1.01721
268,0.015,6.05071e+06,1.01704
269,0.015,6.04972e+06,1.01687
270,0.015,6.04873e+06,1.01671
271,0.015,6.04776e+06,1.01654
272,0.015,6.04679e+06,1.01638
273,0.015,6.04584e+06,1.01622
274,0.015,6.04489e+06,1.01606
275,0.015,6.04396e+06,1.01591
276,0.015,6.04303e+06,1.01575
277,0.015,6.04211e+06,1.01559
278,0.015,6.0412e+06,1.01544
279,0.015,6.0403e+06,1.01529
280,0.015,6.03941e+06,1.01514
281,0.015,6.03853e+06,1.01499
282,0.015,6.03765e+06,1.01485
283,0.015,6.03679e+06,1.0147
284,0.015,6.03593e+06,1.01456
285,0.015,6.03508e+06,1.01441
286,0.015,6.03424e+06,1.01427
287,0.015,6.03341e+06,1.01413
288,0.015,6.03259e+06,1.01399
289,0.015,6.03177e+06,1.01386
290,0.015,6.03096e+06,1.01372
291,0.015,6.03016e+06,1.01359
292,0.015,6.02937e+06,1.01345
293,0.015,6.02859e+06,1.01332
294,0.015,6.02781e+06,1.01319
295,0.015,6.02704e+06,1.01306
296,0.015,6.02628e+06,1.01293
297,0.015,6.02553e+06,1.01281
298,0.015,6.02478e+06,1.01268
299,0.015,6.02404e+06,1.01256
300,0.015,6.02331e+06,1.01243
301,0.015,6.02258e+06,1.01231
302,0.015,6.02187e+06,1.01219
303,0.015,6.02116e+06,1.01207
304,0.015,6.02045e+06,1.01195
305,0.015,6.01976e+06,1.01184
306,0.015,6.01906e+06,1.01172
307,0.015,6.01838e+06,1.01161
308,0.015,6.01771e+06,1.01149
309,0.015,6.01704e+06,1.01138
310,0.015,6.01637e+06,1.01127
311,0.015,6.01571e+06,1.01116
312,0.015,6.01506e+06,1.01105
313,0.015,6.01442e+06,1.01094
314,0.015,6.01378e+06,1.01083
315,0.015,6.01315e+06,1.01073
316,0.015,6.01253e+06,1.01062
317,0.015,6.01191e+06,1.01052
318,0.015,6.01129e+06,1.01041
319,0.015,6.01069e+06,1.01031
320,0.015,6.01009e+06,1.01021
321,0.015,6.00949e+06,1.01011
322,0.015,6.0089e+06,1.01001
323,0.015,6.00832e+06,1.00991
324,0.015,6.00774e+06,1.00982
325,0.015,6.00717e+06,1.00972
326,0.015,6.0066e+06,1.00963
327,0.015,6.00604e+06,1.00953
328,0.015,6.00548e+06,1.00944
329,0.015,6.00493e+06,1.00935
330,0.015,6.00439e+06,1.00925
331,0.015,6.00385e+06,1.00916
332,0.015,6.00331e+06,1.00907
333,0.015,6.00279e+06,1.00898
334,0.015,6.00226e+06,1.0089
335,0.015,6.00174e+06,1.00881
336,0.015,6.00123e+06,1.00872
337,0.015,6.00072e+06,1.00864
338,0.015,6.00022e+06,1.00855
339,0.015,5.99972e+06,1.00847
340,0.015,5.99922e+06,1.00839
341,0.015,5.99874e+06,1.0083
342,0.015,5.99825e+06,1.00822
343,0.015,5.99777e+06,1.00814
344,0.015,5.9973e+06,1.00806
345,0.015,5.99683e+06,1.00798
346,0.015,5.99636e+06,1.0079
347,0.015,5.9959e+06,1.00783
348,0.015,5.99545e+06,1.00775
349,0.015,5.99499e+06,1.00767
350,0.015,5.99455e+06,1.0076
351,0.015,5.9941e+06,1.00753
352,0.015,5.99366e+06,1.00745
353,0.015,5.99323e+06,1.00738
354,0.015,5.9928e+06,1.00731
355,0.015,5.99237e+06,1.00723
356,0.015,5.99195e+06,1.00716
357,0.015,5.99153e+06,1.00709
358,0.015,5.99112e+06,1.00702
359,0.015,5.99071e+06,1.00696
360,0.015,5.99031e+06,1.00689
361,0.015,5.9899e+06,1.00682
362,0.015,5.98951e+06,1.00675
363,0.015,5.98911e+06,1.00669
364,0.015,5.98872e+06,1.00662
365,0.015,5.98834e+06,1.00656
366,0.015,5.98796e+06,1.00649
367,0.015,5.98758e+06,1.00643
368,0.015,5.9872e+06,1.00637
369,0.015,5.98683e+06,1.0063
370,0.015,5.98646e+06,1.00624
371,0.015,5.9861e+06,1.00618
372,0.015,5.98574e+06,1.00612
373,0.015,5.98538e+06,1.00606
374,0.015,5.98503e+06,1.006
375,0.015,5.98468e+06,1.00594
376,0.015,5.98433e+06,1.00588
377,0.015,5.98399e+06,1.00583
378,0.015,5.98365e+06,1.00577
379,0.015,5.98331e+06,1.00571
380,0.015,5.98298e+06,1.00566
381,0.015,5.98265e+06,1.0056
382,0.015,5.98233e+06,1.00555
383,0.015,5.982e+06,1.00549
384,0.015,5.98168e+06,1.00544
385,0.015,5.98137e+06,1.00538
386,0.015,5.98105e+06,1.00533
387,0.015,5.98074e+06,1.00528
388,0.015,5.98043e+06,1.00523
389,0.015,5.98013e+06,1.00518
390,0.015,5.97983e+06,1.00513
391,0.015,5.97953e+06,1.00508
392,0.015,5.97923e+06,1.00503
393,0.015,5.97894e+06,1.00498
394,0.015,5.97865e+06,1.00493
395,0.015,5.97836e+06,1.00488
396,0.015,5.97808e+06,1.00483
397,0.015,5.9778e+06,1.00478
398,0.015,5.97752e+06,1.00474
399,0.015,5.97724e+06,1.00469
400,0.015,5.97697e+06,1.00464
401,0.015,5.9767e+06,1.0046
402,0.015,5.97643e+06,1.00455
403,0.015,5.97616e+06,1.00451
404,0.015,5.9759e+06,1.00447
405,0.015,5.97564e+06,1.00442
406,0.015,5.97538e+06,1.00438
407,0.015,5.97513e+06,1.00434
408,0.015,5.97487e+06,1.00429
409,0.015,5.97462e+06,1.00425
410,0.015,5.97438e+06,1.00421
411,0.015,5.97413e+06,1.00417
412,0.015,5.97389e+06,1.00413
413,0.015,5.97365e+06,1.00409
414,0.015,5.97341e+06,1.00405
415,0.015,5.97317e+06,1.00401
416,0.015,5.97294e+06,1.00397
417,0.015,5.97271e+06,1.00393
418,0.015,5.97248e+06,1.00389
419,0.015,5.97225e+06,1.00385
420,0.015,5.97203e+06,1.00381
421,0.015,5.9718e+06,1.00378
422,0.015,5.97158e+06,1.00374
423,0.015,5.97137e+06,1.0037
424,0.015,5.97115e+06,1.00367
425,0.015,5.97094e+06,1.00363
426,0.015,5.97072e+06,1.0036
427,0.015,5.97052e+06,1.00356
428,0.015,5.97031e+06,1.00353
429,0.015,5.9701e+06,1.00349
430,0.015,5.9699e+06,1.00346
431,0.015,5.9697e+06,1.00342
432,0.015,5.9695e+06,1.00339
433,0.015,5.9693e+06,1.00336
434,0.015,5.9691e+06,1.00332
435,0.015,5.96891e+06,1.00329
436,0.015,5.96872e+06,1.00326
437,0.015,5.96853e+06,1.00323
438,0.015,5.96834e+06,1.00319
439,0.015,5.96815e+06,1.00316
440,0.015,5.96797e+06,1.00313
441,0.015,5.96779e+06,1.0031
442,0.015,5.96761e+06,1.00307
443,0.015,5.96743e+06,1.00304
444,0.015,5.96725e+06,1.00301
445,0.015,5.96707e+06,1.00298
446,0.015,5.9669e+06,1.00295
447,0.015,5.96673e+06,1.00292
448,0.015,5.96656e+06,1.0029
449,0.015,5.96639e+06,1.00287
450,0.015,5.96622e+06,1.00284
451,0.015,5.96606e+06,1.00281
452,0.015,5.96589e+06,1.00278
453,0.015,5.96573e+06,1.00276
454,0.015,5.96557e+06,1.00273
455,0.015,5.96541e+06,1.0027
456,0.015,5.96525e+06,1.00268
457,0.015,5.9651e+06,1.00265
458,0.015,5.96494e+06,1.00262
459,0.015,5.96479e+06,1.0026
460,0.015,5.96464e+06,1.00257
461,0.015,5.96449e+06,1.00255
462,0.015,5.96434e+06,1.00252
463,0.015,5.96419e+06,1.0025
464,0.015,5.96405e+06,1.00247
465,0.015,5.9639e+06,1.00245
466,0.015,5.96376e+06,1.00243
467,0.015,5.96362e+06,1.0024
468,0.015,5.96348e+06,1.00238
469,0.015,5.96334e+06,1.00235
470,0.015,5.9632e+06,1.00233
471,0.015,5.96307e+06,1.00231
472,0.015,5.96293e+06,1.00229
473,0.015,5.9628e+06,1.00226
474,0.015,5.96267e+06,1.00224
475,0.015,5.96254e+06,1.00222
476,0.015,5.96241e+06,1.0022
477,0.015,5.96228e+06,1.00218
478,0.015,5.96215e+06,1.00215
479,0.015,5.96203e+06,1.00213
480,0.015,5.9619e+06,1.00211
481,0.015,5.96178e+06,1.00209
482,0.015,5.96166e+06,1.00207
483,0.015,5.96154e+06,1.00205
484,0.015,5.96142e+06,1.00203
485,0.015,5.9613e+06,1.00201
486,0.015,5.96118e+06,1.00199
487,0.015,5.96107e+06,1.00197
488,0.015,5.96095e+06,1.00195
489,0.015,5.96084e+06,1.00193
490,0.015,5.96072e+06,1.00191
491,0.015,5.96061e+06,1.0019
492,0.015,5.9605e+06,1.00188
493,0.015,5.96039e+06,1.00186
494,0.015,5.96028e+06,1.00184
495,0.015,5.96018e+06,1.00182
496,0.015,5.96007e+06,1.0018
497,0.015,5.95997e+06,1.00179
498,0.015,5.95986e+06,1.00177
499,0.015,5.95976e+06,1.00175
500,0.015,5.95966e+06,1.00174
501,0.015,5.95955e+06,1.00172
502,0.015,5.95945e+06,1.0017
503,0.015,5.95936e+06,1.00168
504,0.015,5.95926e+06,1.00167
505,0.015,5.95916e+06,1.00165
506,0.015,5.95906e+06,1.00164
507,0.015,5.95897e+06,1.00162
508,0.015,5.95887e+06,1.0016
509,0.015,5.95878e+06,1.00159
510,0.015,5.95869e+06,1.00157
511,0.015,5.9586e+06,1.00156
512,0.015,5.95851e+06,1.00154
513,0.015,5.95842e+06,1.00153
514,0.015,5.95833e+06,1.00151
515,0.015,5.95824e+06,1.0015
516,0.015,5.95815e+06,1.00148
517,0.015,5.95806e+06,1.00147
518,0.015,5.95798e+06,1.00145
519,0.015,5.95789e+06,1.00144
520,0.015,5.95781e+06,1.00142
521,0.015,5.95773e+06,1.00141
522,0.015,5.95765e+06,1.0014
523,0.015,5.95756e+06,1.00138
524,0.015,5.95748e+06,1.00137
525,0.015,5.9574e+06,1.00136
526,0.015,5.95732e+06,1.00134
527,0.015,5.95725e+06,1.00133
528,0.015,5.95717e+06,1.00132
529,0.015,5.95709e+06,1.0013
530,0.015,5.95702e+06,1.00129
531,0.015,5.95694e+06,1.00128
532,0.015,5.95687e+06,1.00127
533,0.015,5.95679e+06,1.00125
534,0.015,5.95672e+06,1.00124
535,0.015,5.95665e+06,1.00123
536,0.015,5.95657e+06,1.00122
537,0.015,5.9565e+06,1.00121
538,0.015,5.95643e+06,1.00119
539,0.015,5.95636e+06,1.00118
540,0.015,5.9563e+06,1.00117
541,0.015,5.95623e+06,1.00116
542,0.015,5.95616e+06,1.00115
543,0.015,5.95609e+06,1.00114
544,0.015,5.95603e+06,1.00112
545,0.015,5.95596e+06,1.00111
546,0.015,5.9559e+06,1.0011
547,0.015,5.95583e+06,1.00109
548,0.015,5.95577e+06,1.00108
549,0.015,5.9557e+06,1.00107
550,0.015,5.95564e+06,1.00106
551,0.015,5.95558e+06,1.00105
552,0.015,5.95552e+06,1.00104
553,0.015,5.95546e+06,1.00103
554,0.015,5.9554e+06,1.00102
555,0.015,5.95534e+06,1.00101
556,0.015,5.95528e+06,1.001
557,0.015,5.95522e+06,1.00099
558,0.015,5.95516e+06,1.00098
559,0.015,5.95511e+06,1.00097
560,0.015,5.95505e+06,1.00096
561,0.015,5.95499e+06,1.00095
562,0.015,5.95494e+06,1.00094
563,0.015,5.95488e+06,1.00093
564,0.015,5.95483e+06,1.00092
565,0.015,5.95478e+06,1.00091
566,0.015,5.95472e+06,1.00091
567,0.015,5.95467e+06,1.0009
568,0.015,5.95462e+06,1.00089
569,0.015,5.95457e+06,1.00088
570,0.015,5.95451e+06,1.00087
571,0.015,5.95446e+06,1.00086
572,0.015,5.95441e+06,1.00085
573,0.015,5.95436e+06,1.00085
574,0.015,5.95431e+06,1.00084
575,0.015,5.95427e+06,1.00083
576,0.015,5.95422e+06,1.00082
577,0.015,5.95417e+06,1.00081
578,0.015,5.95412e+06,1.0008
579,0.015,5.95408e+06,1.0008
580,0.015,5.95403e+06,1.00079
581,0.015,5.95398e+06,1.00078
582,0.015,5.95394e+06,1.00077
583,0.015,5.95389e+06,1.00077
584,0.015,5.95385e+06,1.00076
585,0.015,5.9538e+06,1.00075
586,0.015,5.95376e+06,1.00074
587,0.015,5.95372e+06,1.00074
588,0.015,5.95367e+06,1.00073
589,0.015,5.95363e+06,1.00072
590,0.015,5.95359e+06,1.00072
591,0.015,5.95355e+06,1.00071
592,0.015,5.95351e+06,1.0007
593,0.015,5.95346e+06,1.00069
594,0.015,5.95342e+06,1.00069
595,0.015,5.95338e+06,1.00068
596,0.015,5.95334e+06,1.00067
597,0.015,5.9533e+06,1.00067
598,0.015,5.95327e+06,1.00066
599,0.015,5.95323e+06,1.00065
600,0.015,5.95319e+06,1.00065
601,0.015,5.95315e+06,1.00064
602,0.015,5.95311e+06,1.00064
603,0.015,5.95308e+06,1.00063
604,0.015,5.95304e+06,1.00062
605,0.015,5.953e+06,1.00062
606,0.015,5.95297e+06,1.00061
607,0.015,5.95293e+06,1.0006
608,0.015,5.9529e+06,1.0006
609,0.015,5.95286e+06,1.00059
610,0.015,5.95283e+06,1.00059
611,0.015,5.95279e+06,1.00058
612,0.015,5.95276e+06,1.00058
613,0.015,5.95273e+06,1.00057
614,0.015,5.95269e+06,1.00056
615,0.015,5.95266e+06,1.00056
616,0.015,5.95263e+06,1.00055
617,0.015,5.95259e+06,1.00055
618,0.015,5.95256e+06,1.00054
619,0.015,5.95253e+06,1.00054
620,0.015,5.9525e+06,1.00053
621,0.015,5.95247e+06,1.00053
622,0.015,5.95244e+06,1.00052
623,0.015,5.95241e+06,1.00052
624,0.015,5.95238e+06,1.00051
625,0.015,5.95235e+06,1.00051
626,0.015,5.95232e+06,1.0005
627,0.015,5.95229e+06,1.0005
628,0.015,5.95226e+06,1.00049
629,0.015,5.95223e+06,1.00049
630,0.015,5.9522e+06,1.00048
631,0.015,5.95217e+06,1.00048
632,0.015,5.95215e+06,1.00047
633,0.015,5.95212e+06,1.00047
634,0.015,5.95209e+06,1.00046
635,0.015,5.95207e+06,1.00046
636,0.015,5.95204e+06,1.00045
637,0.015,5.95201e+06,1.00045
638,0.015,5.95199e+06,1.00045
639,0.015,5.95196e+06,1.00044
640,0.015,5.95193e+06,1.00044
641,0.015,5.95191e+06,1.00043
642,0.015,5.95188e+06,1.00043
643,0.015,5.95186e+06,1.00042
644,0.015,5.95183e+06,1.00042
645,0.015,5.95181e+06,1.00042
646,0.015,5.95178e+06,1.00041
647,0.015,5.95176e+06,1.00041
648,0.015,5.95174e+06,1.0004
649,0.015,5.95171e+06,1.0004
650,0.015,5.95169e+06,1.0004
651,0.015,5.95167e+06,1.00039
652,0.015,5.95164e+06,1.00039
653,0.015,5.95162e+06,1.00038
654,0.015,5.9516e+06,1.00038
655,0.015,5.95158e+06,1.00038
656,0.015,5.95155e+06,1.00037
657,0.015,5.95153e+06,1.00037
658,0.015,5.95151e+06,1.00037
659,0.015,5.95149e+06,1.00036
660,0.015,5.95147e+06,1.00036
661,0.015,5.95145e+06,1.00036
662,0.015,5.95143e+06,1.00035
663,0.015,5.95141e+06,1.00035
664,0.015,5.95139e+06,1.00035
665,0.015,5.95137e+06,1.00034
666,0.015,5.95135e+06,1.00034
667,0.015,5.95133e+06,1.00034
668,0.015,5.95131e+06,1.00033
669,0.015,5.95129e+06,1.00033
670,0.015,5.95127e+06,1.00033
671,0.015,5.95125e+06,1.00032
672,0.015,5.95123e+06,1.00032
673,0.015,5.95121e+06,1.00032
674,0.015,5.95119e+06,1.00031
675,0.015,5.95118e+06,1.00031
676,0.015,5.95116e+06,1.00031
677,0.015,5.95114e+06,1.0003
678,0.015,5.95112e+06,1.0003
679,0.015,5.9511e+06,1.0003
680,0.015,5.95109e+06,1.00029
681,0.015,5.95107e+06,1.00029
682,0.015,5.95105e+06,1.00029
683,0.015,5.95104e+06,1.00029
684,0.015,5.95102e+06,1.00028
685,0.015,5.951e+06,1.00028
686,0.015,5.95099e+06,1.00028
687,0.015,5.95097e+06,1.00028
688,0.015,5.95095e+06,1.00027
689,0.015,5.95094e+06,1.00027
690,0.015,5.95092e+06,1.00027
691,0.015,5.95091e+06,1.00026
692,0.015,5.95089e+06,1.00026
693,0.015,5.95088e+06,1.00026
694,0.015,5.95086e+06,1.00026
695,0.015,5.95085e+06,1.00025
696,0.015,5.95083e+06,1.00025
697,0.015,5.95082e+06,1.00025
698,0.015,5.9508e+06,1.00025
699,0.015,5.95079e+06,1.00024
700,0.015,5.95077e+06,1.00024
701,0.015,5.95076e+06,1.00024
702,0.015,5.95075e+06,1.00024
703,0.015,5.95073e+06,1.00024
704,0.015,5.95072e+06,1.00023
705,0.015,5.9507e+06,1.00023
706,0.015,5.95069e+06,1.00023
707,0.015,5.95068e+06,1.00023
708,0.015,5.95066e+06,1.00022
709,0.015,5.95065e+06,1.00022
710,0.015,5.95064e+06,1.00022
711,0.015,5.95063e+06,1.00022
712,0.015,5.95061e+06,1.00022
713,0.015,5.9506e+06,1.00021
714,0.015,5.95059e+06,1.00021
715,0.015,5.95058e+06,1.00021
716,0.015,5.95056e+06,1.00021
717,0.015,5.95055e+06,1.0002
718,0.015,5.95054e+06,1.0002
719,0.015,5.95053e+06,1.0002
720,0.015,5.95052e+06,1.0002
721,0.015,5.9505e+06,1.0002
722,0.015,5.95049e+06,1.00019
723,0.015,5.95048e+06,1.00019
724,0.015,5.95047e+06,1.00019
725,0.015,5.95046e+06,1.00019
726,0.015,5.95045e+06,1.00019
727,0.015,5.95044e+06,1.00019
728,0.015,5.95043e+06,1.00018
729,0.015,5.95042e+06,1.00018
730,0.015,5.95041e+06,1.00018
731,0.015,5.95039e+06,1.00018
732,0.015,5.95038e+06,1.00018
733,0.015,5.95037e+06,1.00017
