step,strain,p,p_over_p_eq
228,0.015,6.19615e+06,1.04149
229,0.015,6.19373e+06,1.04108
230,0.015,6.19134e+06,1.04068
231,0.015,6.18896e+06,1.04028
232,0.015,6.18662e+06,1.03988
233,0.015,6.18429e+06,1.03949
234,0.015,6.18199e+06,1.03911
235,0.015,6.17971e+06,1.03872
236,0.015,6.17745e+06,1.03834
237,0.015,6.17522e+06,1.03797
238,0.015,6.173e+06,1.0376
239,0.015,6.17081e+06,1.03723
240,0.015,6.16864e+06,1.03686
241,0.015,6.16649e+06,1.0365
242,0.015,6.16436e+06,1.03614
243,0.015,6.16226e+06,1.03579
244,0.015,6.16017e+06,1.03544
245,0.015,6.15811e+06,1.03509
246,0.015,6.15606e+06,1.03475
247,0.015,6.15403e+06,1.03441
248,0.015,6.15203e+06,1.03407
249,0.015,6.15004e+06,1.03374
250,0.015,6.14808e+06,1.03341
251,0.015,6.14613e+06,1.03308
252,0.015,6.1442e+06,1.03275
253,0.015,6.14229e+06,1.03243
254,0.015,6.1404e+06,1.03212
255,0.015,6.13853e+06,1.0318
256,0.015,6.13667e+06,1.03149
257,0.015,6.13484e+06,1.03118
258,0.015,6.13302e+06,1.03088
259,0.015,6.13122e+06,1.03057
260,0.015,6.12944e+06,1.03027
261,0.015,6.12767e+06,1.02998
262,0.015,6.12593e+06,1.02968
263,0.015,6.12419e+06,1.02939
264,0.015,6.12248e+06,1.0291
265,0.015,6.12078e+06,1.02882
266,0.015,6.1191e+06,1.02854
267,0.015,6.11744e+06,1.02826
268,0.015,6.11579e+06,1.02798
269,0.015,6.11416e+06,1.02771
270,0.015,6.11255e+06,1.02743
271,0.015,6.11095e+06,1.02717
272,0.015,6.10936e+06,1.0269
273,0.015,6.1078e+06,1.02664
274,0.015,6.10624e+06,1.02637
275,0.015,6.10471e+06,1.02612
276,0.015,6.10318e+06,1.02586
277,0.015,6.10168e+06,1.02561
278,0.015,6.10018e+06,1.02536
279,0.015,6.09871e+06,1.02511
280,0.015,6.09724e+06,1.02486
281,0.015,6.09579e+06,1.02462
282,0.015,6.09436e+06,1.02438
283,0.015,6.09294e+06,1.02414
284,0.015,6.09153e+06,1.0239
285,0.015,6.09014e+06,1.02367
286,0.015,6.08876e+06,1.02344
287,0.015,6.08739e+06,1.02321
288,0.015,6.08604e+06,1.02298
289,0.015,6.0847e+06,1.02275
290,0.015,6.08337e+06,1.02253
291,0.015,6.08206e+06,1.02231
292,0.015,6.08076e+06,1.02209
293,0.015,6.07947e+06,1.02187
294,0.015,6.07819e+06,1.02166
295,0.015,6.07693e+06,1.02145
296,0.015,6.07568e+06,1.02124
297,0.015,6.07444e+06,1.02103
298,0.015,6.07322e+06,1.02082
299,0.015,6.072e+06,1.02062
300,0.015,6.0708e+06,1.02042
301,0.015,6.06961e+06,1.02022
302,0.015,6.06843e+06,1.02002
303,0.015,6.06727e+06,1.01982
304,0.015,6.06611e+06,1.01963
305,0.015,6.06497e+06,1.01944
306,0.015,6.06383e+06,1.01925
307,0.015,6.06271e+06,1.01906
308,0.015,6.0616e+06,1.01887
309,0.015,6.0605e+06,1.01869
310,0.015,6.05941e+06,1.0185
311,0.015,6.05833e+06,1.01832
312,0.015,6.05726e+06,1.01814
313,0.015,6.05621e+06,1.01796
314,0.015,6.05516e+06,1.01779
315,0.015,6.05412e+06,1.01761
316,0.015,6.0531e+06,1.01744
317,0.015,6.05208e+06,1.01727
318,0.015,6.05107e+06,1.0171
319,0.015,6.05007e+06,1.01693
320,0.015,6.04909e+06,1.01677
321,0.015,6.04811e+06,1.0166
322,0.015,6.04714e+06,1.01644
323,0.015,6.04618e+06,1.01628
324,0.015,6.04523e+06,1.01612
325,0.015,6.0443e+06,1.01596
326,0.015,6.04336e+06,1.01581
327,0.015,6.04244e+06,1.01565
328,0.015,6.04153e+06,1.0155
329,0.015,6.04063e+06,1.01535
330,0.015,6.03973e+06,1.01519
331,0.015,6.03885e+06,1.01505
332,0.015,6.03797e+06,1.0149
333,0.015,6.0371e+06,1.01475
334,0.015,6.03624e+06,1.01461
335,0.015,6.03539e+06,1.01446
336,0.015,6.03455e+06,1.01432
337,0.015,6.03371e+06,1.01418
338,0.015,6.03288e+06,1.01404
339,0.015,6.03207e+06,1.01391
340,0.015,6.03126e+06,1.01377
341,0.015,6.03045e+06,1.01364
342,0.015,6.02966e+06,1.0135
343,0.015,6.02887e+06,1.01337
344,0.015,6.02809e+06,1.01324
345,0.015,6.02732e+06,1.01311
346,0.015,6.02656e+06,1.01298
347,0.015,6.0258e+06,1.01285
348,0.015,6.02505e+06,1.01273
349,0.015,6.02431e+06,1.0126
350,0.015,6.02357e+06,1.01248
351,0.015,6.02285e+06,1.01236
352,0.015,6.02213e+06,1.01224
353,0.015,6.02141e+06,1.01212
354,0.015,6.02071e+06,1.012
355,0.015,6.02001e+06,1.01188
356,0.015,6.01931e+06,1.01176
357,0.015,6.01863e+06,1.01165
358,0.015,6.01795e+06,1.01153
359,0.015,6.01728e+06,1.01142
360,0.015,6.01661e+06,1.01131
361,0.015,6.01595e+06,1.0112
362,0.015,6.0153e+06,1.01109
363,0.015,6.01465e+06,1.01098
364,0.015,6.01401e+06,1.01087
365,0.015,6.01338e+06,1.01077
366,0.015,6.01275e+06,1.01066
367,0.015,6.01213e+06,1.01056
368,0.015,6.01151e+06,1.01045
369,0.015,6.0109e+06,1.01035
370,0.015,6.0103e+06,1.01025
371,0.015,6.0097e+06,1.01015
372,0.015,6.00911e+06,1.01005
373,0.015,6.00853e+06,1.00995
374,0.015,6.00795e+06,1.00985
375,0.015,6.00737e+06,1.00976
376,0.015,6.0068e+06,1.00966
377,0.015,6.00624e+06,1.00957
378,0.015,6.00568e+06,1.00947
379,0.015,6.00513e+06,1.00938
380,0.015,6.00458e+06,1.00929
381,0.015,6.00404e+06,1.0092
382,0.015,6.00351e+06,1.00911
383,0.015,6.00298e+06,1.00902
384,0.015,6.00245e+06,1.00893
385,0.015,6.00193e+06,1.00884
386,0.015,6.00141e+06,1.00875
387,0.015,6.0009e+06,1.00867
388,0.015,6.0004e+06,1.00858
389,0.015,5.9999e+06,1.0085
390,0.015,5.9994e+06,1.00842
391,0.015,5.99891e+06,1.00833
392,0.015,5.99843e+06,1.00825
393,0.015,5.99795e+06,1.00817
394,0.015,5.99747e+06,1.00809
395,0.015,5.997e+06,1.00801
396,0.015,5.99653e+06,1.00793
397,0.015,5.99607e+06,1.00786
398,0.015,5.99561e+06,1.00778
399,0.015,5.99516e+06,1.0077
400,0.015,5.99471e+06,1.00763
401,0.015,5.99426e+06,1.00755
402,0.015,5.99382e+06,1.00748
403,0.015,5.99339e+06,1.0074
404,0.015,5.99295e+06,1.00733
405,0.015,5.99253e+06,1.00726
406,0.015,5.9921e+06,1.00719
407,0.015,5.99169e+06,1.00712
408,0.015,5.99127e+06,1.00705
409,0.015,5.99086e+06,1.00698
410,0.015,5.99045e+06,1.00691
411,0.015,5.99005e+06,1.00684
412,0.015,5.98965e+06,1.00678
413,0.015,5.98926e+06,1.00671
414,0.015,5.98886e+06,1.00664
415,0.015,5.98848e+06,1.00658
416,0.015,5.98809e+06,1.00652
417,0.015,5.98771e+06,1.00645
418,0.015,5.98734e+06,1.00639
419,0.015,5.98696e+06,1.00633
420,0.015,5.9866e+06,1.00626
421,0.015,5.98623e+06,1.0062
422,0.015,5.98587e+06,1.00614
423,0.015,5.98551e+06,1.00608
424,0.015,5.98516e+06,1.00602
425,0.015,5.98481e+06,1.00596
426,0.015,5.98446e+06,1.0059
427,0.015,5.98411e+06,1.00585
428,0.015,5.98377e+06,1.00579
429,0.015,5.98344e+06,1.00573
430,0.015,5.9831e+06,1.00568
431,0.015,5.98277e+06,1.00562
432,0.015,5.98244e+06,1.00557
433,0.015,5.98212e+06,1.00551
434,0.015,5.9818e+06,1.00546
435,0.015,5.98148e+06,1.0054
436,0.015,5.98116e+06,1.00535
437,0.015,5.98085e+06,1.0053
438,0.015,5.98054e+06,1.00525
439,0.015,5.98024e+06,1.00519
440,0.015,5.97994e+06,1.00514
441,0.015,5.97964e+06,1.00509
442,0.015,5.97934e+06,1.00504
443,0.015,5.97904e+06,1.00499
444,0.015,5.97875e+06,1.00495
445,0.015,5.97846e+06,1.0049
446,0.015,5.97818e+06,1.00485
447,0.015,5.9779e+06,1.0048
448,0.015,5.97762e+06,1.00475
449,0.015,5.97734e+06,1.00471
450,0.015,5.97707e+06,1.00466
451,0.015,5.97679e+06,1.00462
452,0.015,5.97652e+06,1.00457
453,0.015,5.97626e+06,1.00453
454,0.015,5.97599e+06,1.00448
455,0.015,5.97573e+06,1.00444
456,0.015,5.97547e+06,1.00439
457,0.015,5.97522e+06,1.00435
458,0.015,5.97496e+06,1.00431
459,0.015,5.97471e+06,1.00427
460,0.015,5.97446e+06,1.00422
461,0.015,5.97422e+06,1.00418
462,0.015,5.97397e+06,1.00414
463,0.015,5.97373e+06,1.0041
464,0.015,5.97349e+06,1.00406
465,0.015,5.97326e+06,1.00402
466,0.015,5.97302e+06,1.00398
467,0.015,5.97279e+06,1.00394
468,0.015,5.97256e+06,1.0039
469,0.015,5.97233e+06,1.00387
470,0.015,5.97211e+06,1.00383
471,0.015,5.97188e+06,1.00379
472,0.015,5.97166e+06,1.00375
473,0.015,5.97144e+06,1.00372
474,0.015,5.97123e+06,1.00368
475,0.015,5.97101e+06,1.00364
476,0.015,5.9708e+06,1.00361
477,0.015,5.97059e+06,1.00357
478,0.015,5.97038e+06,1.00354
479,0.015,5.97018e+06,1.0035
480,0.015,5.96997e+06,1.00347
481,0.015,5.96977e+06,1.00344
482,0.015,5.96957e+06,1.0034
483,0.015,5.96937e+06,1.00337
484,0.015,5.96917e+06,1.00334
485,0.015,5.96898e+06,1.0033
486,0.015,5.96879e+06,1.00327
487,0.015,5.9686e+06,1.00324
488,0.015,5.96841e+06,1.00321
489,0.015,5.96822e+06,1.00317
490,0.015,5.96804e+06,1.00314
491,0.015,5.96785e+06,1.00311
492,0.015,5.96767e+06,1.00308
493,0.015,5.96749e+06,1.00305
494,0.015,5.96731e+06,1.00302
495,0.015,5.96714e+06,1.00299
496,0.015,5.96696e+06,1.00296
497,0.015,5.96679e+06,1.00293
498,0.015,5.96662e+06,1.00291
499,0.015,5.96645e+06,1.00288
500,0.015,5.96628e+06,1.00285
501,0.015,5.96612e+06,1.00282
502,0.015,5.96595e+06,1.00279
503,0.015,5.96579e+06,1.00277
504,0.015,5.96563e+06,1.00274
505,0.015,5.96547e+06,1.00271
506,0.015,5.96531e+06,1.00269
507,0.015,5.96515e+06,1.00266
508,0.015,5.965e+06,1.00263
509,0.015,5.96485e+06,1.00261
510,0.015,5.96469e+06,1.00258
511,0.015,5.96454e+06,1.00256
512,0.015,5.96439e+06,1.00253
513,0.015,5.96425e+06,1.00251
514,0.015,5.9641e+06,1.00248
515,0.015,5.96396e+06,1.00246
516,0.015,5.96381e+06,1.00243
517,0.015,5.96367e+06,1.00241
518,0.015,5.96353e+06,1.00239
519,0.015,5.96339e+06,1.00236
520,0.015,5.96325e+06,1.00234
521,0.015,5.96312e+06,1.00232
522,0.015,5.96298e+06,1.00229
523,0.015,5.96285e+06,1.00227
524,0.015,5.96272e+06,1.00225
525,0.015,5.96258e+06,1.00223
526,0.015,5.96245e+06,1.00221
527,0.015,5.96233e+06,1.00218
528,0.015,5.9622e+06,1.00216
529,0.015,5.96207e+06,1.00214
530,0.015,5.96195e+06,1.00212
531,0.015,5.96182e+06,1.0021
532,0.015,5.9617e+06,1.00208
533,0.015,5.96158e+06,1.00206
534,0.015,5.96146e+06,1.00204
535,0.015,5.96134e+06,1.00202
536,0.015,5.96122e+06,1.002
537,0.015,5.96111e+06,1.00198
538,0.015,5.96099e+06,1.00196
539,0.015,5.96088e+06,1.00194
540,0.015,5.96076e+06,1.00192
541,0.015,5.96065e+06,1.0019
542,0.015,5.96054e+06,1.00188
543,0.015,5.96043e+06,1.00187
544,0.015,5.96032e+06,1.00185
545,0.015,5.96022e+06,1.00183
546,0.015,5.96011e+06,1.00181
547,0.015,5.96e+06,1.00179
548,0.015,5.9599e+06,1.00178
549,0.015,5.9598e+06,1.00176
550,0.015,5.95969e+06,1.00174
551,0.015,5.95959e+06,1.00172
552,0.015,5.95949e+06,1.00171
553,0.015,5.95939e+06,1.00169
554,0.015,5.95929e+06,1.00167
555,0.015,5.95919e+06,1.00166
556,0.015,5.9591e+06,1.00164
557,0.015,5.959e+06,1.00163
558,0.015,5.95891e+06,1.00161
559,0.015,5.95881e+06,1.00159
560,0.015,5.95872e+06,1.00158
561,0.015,5.95863e+06,1.00156
562,0.015,5.95854e+06,1.00155
563,0.015,5.95845e+06,1.00153
564,0.015,5.95836e+06,1.00152
565,0.015,5.95827e+06,1.0015
566,0.015,5.95818e+06,1.00149
567,0.015,5.9581e+06,1.00147
568,0.015,5.95801e+06,1.00146
569,0.015,5.95792e+06,1.00144
570,0.015,5.95784e+06,1.00143
571,0.015,5.95776e+06,1.00142
572,0.015,5.95767e+06,1.0014
573,0.015,5.95759e+06,1.00139
574,0.015,5.95751e+06,1.00137
575,0.015,5.95743e+06,1.00136
576,0.015,5.95735e+06,1.00135
577,0.015,5.95727e+06,1.00133
578,0.015,5.9572e+06,1.00132
579,0.015,5.95712e+06,1.00131
580,0.015,5.95704e+06,1.0013
581,0.015,5.95697e+06,1.00128
582,0.015,5.95689e+06,1.00127
583,0.015,5.95682e+06,1.00126
584,0.015,5.95675e+06,1.00125
585,0.015,5.95667e+06,1.00123
586,0.015,5.9566e+06,1.00122
587,0.015,5.95653e+06,1.00121
588,0.015,5.95646e+06,1.0012
589,0.015,5.95639e+06,1.00119
590,0.015,5.95632e+06,1.00117
591,0.015,5.95625e+06,1.00116
592,0.015,5.95618e+06,1.00115
593,0.015,5.95612e+06,1.00114
594,0.015,5.95605e+06,1.00113
595,0.015,5.95598e+06,1.00112
596,0.015,5.95592e+06,1.00111
597,0.015,5.95585e+06,1.0011
598,0.015,5.95579e+06,1.00109
599,0.015,5.95573e+06,1.00107
600,0.015,5.95566e+06,1.00106
601,0.015,5.9556e+06,1.00105
602,0.015,5.95554e+06,1.00104
603,0.015,5.95548e+06,1.00103
604,0.015,5.95542e+06,1.00102
605,0.015,5.95536e+06,1.00101
606,0.015,5.9553e+06,1.001
607,0.015,5.95524e+06,1.00099
608,0.015,5.95519e+06,1.00098
609,0.015,5.95513e+06,1.00097
610,0.015,5.95507e+06,1.00096
611,0.015,5.95501e+06,1.00095
612,0.015,5.95496e+06,1.00095
613,0.015,5.9549e+06,1.00094
614,0.015,5.95485e+06,1.00093
615,0.015,5.9548e+06,1.00092
616,0.015,5.95474e+06,1.00091
617,0.015,5.95469e+06,1.0009
618,0.015,5.95464e+06,1.00089
619,0.015,5.95458e+06,1.00088
620,0.015,5.95453e+06,1.00087
621,0.015,5.95448e+06,1.00087
622,0.015,5.95443e+06,1.00086
623,0.015,5.95438e+06,1.00085
624,0.015,5.95433e+06,1.00084
625,0.015,5.95428e+06,1.00083
626,0.015,5.95423e+06,1.00082
627,0.015,5.95419e+06,1.00082
628,0.015,5.95414e+06,1.00081
629,0.015,5.95409e+06,1.0008
630,0.015,5.95405e+06,1.00079
631,0.015,5.954e+06,1.00078
632,0.015,5.95395e+06,1.00078
633,0.015,5.95391e+06,1.00077
634,0.015,5.95386e+06,1.00076
635,0.015,5.95382e+06,1.00075
636,0.015,5.95377e+06,1.00075
637,0.015,5.95373e+06,1.00074
638,0.015,5.95369e+06,1.00073
639,0.015,5.95365e+06,1.00072
640,0.015,5.9536e+06,1.00072
641,0.015,5.95356e+06,1.00071
642,0.015,5.95352e+06,1.0007
643,0.015,5.95348e+06,1.0007
644,0.015,5.95344e+06,1.00069
645,0.015,5.9534e+06,1.00068
646,0.015,5.95336e+06,1.00068
647,0.015,5.95332e+06,1.00067
648,0.015,5.95328e+06,1.00066
649,0.015,5.95324e+06,1.00066
650,0.015,5.9532e+06,1.00065
651,0.015,5.95317e+06,1.00064
652,0.015,5.95313e+06,1.00064
653,0.015,5.95309e+06,1.00063
654,0.015,5.95305e+06,1.00063
655,0.015,5.95302e+06,1.00062
656,0.015,5.95298e+06,1.00061
657,0.015,5.95295e+06,1.00061
658,0.015,5.95291e+06,1.0006
659,0.015,5.95287e+06,1.0006
660,0.015,5.95284e+06,1.00059
661,0.015,5.95281e+06,1.00058
662,0.015,5.95277e+06,1.00058
663,0.015,5.95274e+06,1.00057
664,0.015,5.9527e+06,1.00057
665,0.015,5.95267e+06,1.00056
666,0.015,5.95264e+06,1.00056
667,0.015,5.95261e+06,1.00055
668,0.015,5.95257e+06,1.00054
669,0.015,5.95254e+06,1.00054
670,0.015,5.95251e+06,1.00053
671,0.015,5.95248e+06,1.00053
672,0.015,5.95245e+06,1.00052
673,0.015,5.95242e+06,1.00052
674,0.015,5.95239e+06,1.00051
675,0.015,5.95236e+06,1.00051
676,0.015,5.95233e+06,1.0005
677,0.015,5.9523e+06,1.0005
678,0.015,5.95227e+06,1.00049
679,0.015,5.95224e+06,1.00049
680,0.015,5.95221e+06,1.00048
681,0.015,5.95218e+06,1.00048
682,0.015,5.95216e+06,1.00047
683,0.015,5.95213e+06,1.00047
684,0.015,5.9521e+06,1.00047
685,0.015,5.95207e+06,1.00046
686,0.015,5.95205e+06,1.00046
687,0.015,5.95202e+06,1.00045
688,0.015,5.952e+06,1.00045
689,0.015,5.95197e+06,1.00044
690,0.015,5.95194e+06,1.00044
691,0.015,5.95192e+06,1.00043
692,0.015,5.95189e+06,1.00043
693,0.015,5.95187e+06,1.00043
694,0.015,5.95184e+06,1.00042
695,0.015,5.95182e+06,1.00042
696,0.015,5.95179e+06,1.00041
697,0.015,5.95177e+06,1.00041
698,0.015,5.95175e+06,1.00041
699,0.015,5.95172e+06,1.0004
700,0.015,5.9517e+06,1.0004
701,0.015,5.95168e+06,1.00039
702,0.015,5.95165e+06,1.00039
703,0.015,5.95163e+06,1.00039
704,0.015,5.95161e+06,1.00038
705,0.015,5.95158e+06,1.00038
706,0.015,5.95156e+06,1.00037
707,0.015,5.95154e+06,1.00037
708,0.015,5.95152e+06,1.00037
709,0.015,5.9515e+06,1.00036
710,0.015,5.95148e+06,1.00036
711,0.015,5.95146e+06,1.00036
712,0.015,5.95143e+06,1.00035
713,0.015,5.95141e+06,1.00035
714,0.015,5.95139e+06,1.00035
715,0.015,5.95137e+06,1.00034
716,0.015,5.95135e+06,1.00034
717,0.015,5.95133e+06,1.00034
718,0.015,5.95131e+06,1.00033
719,0.015,5.95129e+06,1.00033
720,0.015,5.95128e+06,1.00033
721,0.015,5.95126e+06,1.00032
722,0.015,5.95124e+06,1.00032
723,0.015,5.95122e+06,1.00032
724,0.015,5.9512e+06,1.00031
725,0.015,5.95118e+06,1.00031
726,0.015,5.95116e+06,1.00031
727,0.015,5.95115e+06,1.0003
728,0.015,5.95113e+06,1.0003
729,0.015,5.95111e+06,1.0003
730,0.015,5.95109e+06,1.0003
731,0.015,5.95108e+06,1.00029
732,0.015,5.95106e+06,1.00029
733,0.015,5.95104e+06,1.00029
