step,strain,p,p_over_p_eq
324,0.015,6.01942e+06,1.01178
325,0.015,6.01873e+06,1.01167
326,0.015,6.01805e+06,1.01155
327,0.015,6.01738e+06,1.01144
328,0.015,6.01671e+06,1.01133
329,0.015,6.01605e+06,1.01121
330,0.015,6.0154e+06,1.0111
331,0.015,6.01475e+06,1.011
332,0.015,6.01411e+06,1.01089
333,0.015,6.01348e+06,1.01078
334,0.015,6.01285e+06,1.01068
335,0.015,6.01222e+06,1.01057
336,0.015,6.01161e+06,1.01047
337,0.015,6.011e+06,1.01037
338,0.015,6.01039e+06,1.01026
339,0.015,6.0098e+06,1.01016
340,0.015,6.0092e+06,1.01006
341,0.015,6.00862e+06,1.00996
342,0.015,6.00804e+06,1.00987
343,0.015,6.00746e+06,1.00977
344,0.015,6.00689e+06,1.00967
345,0.015,6.00633e+06,1.00958
346,0.015,6.00577e+06,1.00949
347,0.015,6.00522e+06,1.00939
348,0.015,6.00467e+06,1.0093
349,0.015,6.00413e+06,1.00921
350,0.015,6.00359e+06,1.00912
351,0.015,6.00306e+06,1.00903
352,0.015,6.00253e+06,1.00894
353,0.015,6.00201e+06,1.00885
354,0.015,6.00149e+06,1.00877
355,0.015,6.00098e+06,1.00868
356,0.015,6.00048e+06,1.0086
357,0.015,5.99997e+06,1.00851
358,0.015,5.99948e+06,1.00843
359,0.015,5.99899e+06,1.00835
360,0.015,5.9985e+06,1.00826
361,0.015,5.99802e+06,1.00818
362,0.015,5.99754e+06,1.0081
363,0.015,5.99707e+06,1.00802
364,0.015,5.9966e+06,1.00795
365,0.015,5.99614e+06,1.00787
366,0.015,5.99568e+06,1.00779
367,0.015,5.99523e+06,1.00771
368,0.015,5.99478e+06,1.00764
369,0.015,5.99433e+06,1.00756
370,0.015,5.99389e+06,1.00749
371,0.015,5.99345e+06,1.00742
372,0.015,5.99302e+06,1.00734
373,0.015,5.99259e+06,1.00727
374,0.015,5.99217e+06,1.0072
375,0.015,5.99175e+06,1.00713
376,0.015,5.99133e+06,1.00706
377,0.015,5.99092e+06,1.00699
378,0.015,5.99051e+06,1.00692
379,0.015,5.99011e+06,1.00685
380,0.015,5.98971e+06,1.00679
381,0.015,5.98932e+06,1.00672
382,0.015,5.98892e+06,1.00665
383,0.015,5.98854e+06,1.00659
384,0.015,5.98815e+06,1.00652
385,0.015,5.98777e+06,1.00646
386,0.015,5.98739e+06,1.0064
387,0.015,5.98702e+06,1.00633
388,0.015,5.98665e+06,1.00627
389,0.015,5.98629e+06,1.00621
390,0.015,5.98592e+06,1.00615
391,0.015,5.98557e+06,1.00609
392,0.015,5.98521e+06,1.00603
393,0.015,5.98486e+06,1.00597
394,0.015,5.98451e+06,1.00591
395,0.015,5.98417e+06,1.00586
396,0.015,5.98383e+06,1.0058
397,0.015,5.98349e+06,1.00574
398,0.015,5.98315e+06,1.00568
399,0.015,5.98282e+06,1.00563
400,0.015,5.98249e+06,1.00557
401,0.015,5.98217e+06,1.00552
402,0.015,5.98185e+06,1.00547
403,0.015,5.98153e+06,1.00541
404,0.015,5.98121e+06,1.00536
405,0.015,5.9809e+06,1.00531
406,0.015,5.98059e+06,1.00525
407,0.015,5.98028e+06,1.0052
408,0.015,5.97998e+06,1.00515
409,0.015,5.97968e+06,1.0051
410,0.015,5.97938e+06,1.00505
411,0.015,5.97909e+06,1.005
412,0.015,5.9788e+06,1.00495
413,0.015,5.97851e+06,1.0049
414,0.015,5.97822e+06,1.00486
415,0.015,5.97794e+06,1.00481
416,0.015,5.97766e+06,1.00476
417,0.015,5.97738e+06,1.00471
418,0.015,5.97711e+06,1.00467
419,0.015,5.97684e+06,1.00462
420,0.015,5.97657e+06,1.00458
421,0.015,5.9763e+06,1.00453
422,0.015,5.97603e+06,1.00449
423,0.015,5.97577e+06,1.00444
424,0.015,5.97551e+06,1.0044
425,0.015,5.97526e+06,1.00436
426,0.015,5.975e+06,1.00431
427,0.015,5.97475e+06,1.00427
428,0.015,5.9745e+06,1.00423
429,0.015,5.97426e+06,1.00419
430,0.015,5.97401e+06,1.00415
431,0.015,5.97377e+06,1.00411
432,0.015,5.97353e+06,1.00407
433,0.015,5.97329e+06,1.00403
434,0.015,5.97306e+06,1.00399
435,0.015,5.97283e+06,1.00395
436,0.015,5.9726e+06,1.00391
437,0.015,5.97237e+06,1.00387
438,0.015,5.97214e+06,1.00383
439,0.015,5.97192e+06,1.0038
440,0.015,5.9717e+06,1.00376
441,0.015,5.97148e+06,1.00372
442,0.015,5.97126e+06,1.00369
443,0.015,5.97105e+06,1.00365
444,0.015,5.97083e+06,1.00361
445,0.015,5.97062e+06,1.00358
446,0.015,5.97041e+06,1.00354
447,0.015,5.97021e+06,1.00351
448,0.015,5.97e+06,1.00347
449,0.015,5.9698e+06,1.00344
450,0.015,5.9696e+06,1.00341
451,0.015,5.9694e+06,1.00337
452,0.015,5.96921e+06,1.00334
453,0.015,5.96901e+06,1.00331
454,0.015,5.96882e+06,1.00328
455,0.015,5.96863e+06,1.00324
456,0.015,5.96844e+06,1.00321
457,0.015,5.96825e+06,1.00318
458,0.015,5.96806e+06,1.00315
459,0.015,5.96788e+06,1.00312
460,0.015,5.9677e+06,1.00309
461,0.015,5.96752e+06,1.00306
462,0.015,5.96734e+06,1.00303
463,0.015,5.96717e+06,1.003
464,0.015,5.96699e+06,1.00297
465,0.015,5.96682e+06,1.00294
466,0.015,5.96665e+06,1.00291
467,0.015,5.96648e+06,1.00288
468,0.015,5.96631e+06,1.00285
469,0.015,5.96614e+06,1.00283
470,0.015,5.96598e+06,1.0028
471,0.015,5.96581e+06,1.00277
472,0.015,5.96565e+06,1.00274
473,0.015,5.96549e+06,1.00272
474,0.015,5.96533e+06,1.00269
475,0.015,5.96518e+06,1.00266
476,0.015,5.96502e+06,1.00264
477,0.015,5.96487e+06,1.00261
478,0.015,5.96472e+06,1.00259
479,0.015,5.96457e+06,1.00256
480,0.015,5.96442e+06,1.00254
481,0.015,5.96427e+06,1.00251
482,0.015,5.96412e+06,1.00249
483,0.015,5.96398e+06,1.00246
484,0.015,5.96383e+06,1.00244
485,0.015,5.96369e+06,1.00241
486,0.015,5.96355e+06,1.00239
487,0.015,5.96341e+06,1.00237
488,0.015,5.96327e+06,1.00234
489,0.015,5.96314e+06,1.00232
490,0.015,5.963e+06,1.0023
491,0.015,5.96287e+06,1.00228
492,0.015,5.96274e+06,1.00225
493,0.015,5.9626e+06,1.00223
494,0.015,5.96247e+06,1.00221
495,0.015,5.96235e+06,1.00219
496,0.015,5.96222e+06,1.00217
497,0.015,5.96209e+06,1.00214
498,0.015,5.96197e+06,1.00212
499,0.015,5.96184e+06,1.0021
500,0.015,5.96172e+06,1.00208
501,0.015,5.9616e+06,1.00206
502,0.015,5.96148e+06,1.00204
503,0.015,5.96136e+06,1.00202
504,0.015,5.96124e+06,1.002
505,0.015,5.96113e+06,1.00198
506,0.015,5.96101e+06,1.00196
507,0.015,5.9609e+06,1.00194
508,0.015,5.96078e+06,1.00192
509,0.015,5.96067e+06,1.00191
510,0.015,5.96056e+06,1.00189
511,0.015,5.96045e+06,1.00187
512,0.015,5.96034e+06,1.00185
513,0.015,5.96023e+06,1.00183
514,0.015,5.96013e+06,1.00181
515,0.015,5.96002e+06,1.0018
516,0.015,5.95991e+06,1.00178
517,0.015,5.95981e+06,1.00176
518,0.015,5.95971e+06,1.00174
519,0.015,5.95961e+06,1.00173
520,0.015,5.95951e+06,1.00171
521,0.015,5.95941e+06,1.00169
522,0.015,5.95931e+06,1.00168
523,0.015,5.95921e+06,1.00166
524,0.015,5.95911e+06,1.00164
525,0.015,5.95902e+06,1.00163
526,0.015,5.95892e+06,1.00161
527,0.015,5.95883e+06,1.0016
528,0.015,5.95874e+06,1.00158
529,0.015,5.95864e+06,1.00156
530,0.015,5.95855e+06,1.00155
531,0.015,5.95846e+06,1.00153
532,0.015,5.95837e+06,1.00152
533,0.015,5.95828e+06,1.0015
534,0.015,5.9582e+06,1.00149
535,0.015,5.95811e+06,1.00148
536,0.015,5.95802e+06,1.00146
537,0.015,5.95794e+06,1.00145
538,0.015,5.95785e+06,1.00143
539,0.015,5.95777e+06,1.00142
540,0.015,5.95769e+06,1.0014
541,0.015,5.95761e+06,1.00139
542,0.015,5.95752e+06,1.00138
543,0.015,5.95744e+06,1.00136
544,0.015,5.95736e+06,1.00135
545,0.015,5.95729e+06,1.00134
546,0.015,5.95721e+06,1.00132
547,0.015,5.95713e+06,1.00131
548,0.015,5.95705e+06,1.0013
549,0.015,5.95698e+06,1.00129
550,0.015,5.9569e+06,1.00127
551,0.015,5.95683e+06,1.00126
552,0.015,5.95676e+06,1.00125
553,0.015,5.95668e+06,1.00124
554,0.015,5.95661e+06,1.00122
555,0.015,5.95654e+06,1.00121
556,0.015,5.95647e+06,1.0012
557,0.015,5.9564e+06,1.00119
558,0.015,5.95633e+06,1.00118
559,0.015,5.95626e+06,1.00116
560,0.015,5.95619e+06,1.00115
561,0.015,5.95613e+06,1.00114
562,0.015,5.95606e+06,1.00113
563,0.015,5.95599e+06,1.00112
564,0.015,5.95593e+06,1.00111
565,0.015,5.95586e+06,1.0011
566,0.015,5.9558e+06,1.00109
567,0.015,5.95574e+06,1.00108
568,0.015,5.95567e+06,1.00107
569,0.015,5.95561e+06,1.00106
570,0.015,5.95555e+06,1.00105
571,0.015,5.95549e+06,1.00103
572,0.015,5.95543e+06,1.00102
573,0.015,5.95537e+06,1.00101
574,0.015,5.95531e+06,1.001
575,0.015,5.95525e+06,1.00099
576,0.015,5.95519e+06,1.00099
577,0.015,5.95514e+06,1.00098
578,0.015,5.95508e+06,1.00097
579,0.015,5.95502e+06,1.00096
580,0.015,5.95497e+06,1.00095
581,0.015,5.95491e+06,1.00094
582,0.015,5.95486e+06,1.00093
583,0.015,5.9548e+06,1.00092
584,0.015,5.95475e+06,1.00091
585,0.015,5.9547e+06,1.0009
586,0.015,5.95464e+06,1.00089
587,0.015,5.95459e+06,1.00088
588,0.015,5.95454e+06,1.00088
589,0.015,5.95449e+06,1.00087
590,0.015,5.95444e+06,1.00086
591,0.015,5.95439e+06,1.00085
592,0.015,5.95434e+06,1.00084
593,0.015,5.95429e+06,1.00083
594,0.015,5.95424e+06,1.00083
595,0.015,5.95419e+06,1.00082
596,0.015,5.95415e+06,1.00081
597,0.015,5.9541e+06,1.0008
598,0.015,5.95405e+06,1.00079
599,0.015,5.95401e+06,1.00079
600,0.015,5.95396e+06,1.00078
601,0.015,5.95392e+06,1.00077
602,0.015,5.95387e+06,1.00076
603,0.015,5.95383e+06,1.00076
604,0.015,5.95378e+06,1.00075
605,0.015,5.95374e+06,1.00074
606,0.015,5.95369e+06,1.00073
607,0.015,5.95365e+06,1.00073
608,0.015,5.95361e+06,1.00072
609,0.015,5.95357e+06,1.00071
610,0.015,5.95353e+06,1.0007
611,0.015,5.95349e+06,1.0007
612,0.015,5.95344e+06,1.00069
613,0.015,5.9534e+06,1.00068
614,0.015,5.95336e+06,1.00068
615,0.015,5.95333e+06,1.00067
616,0.015,5.95329e+06,1.00066
617,0.015,5.95325e+06,1.00066
618,0.015,5.95321e+06,1.00065
619,0.015,5.95317e+06,1.00065
620,0.015,5.95313e+06,1.00064
621,0.015,5.9531e+06,1.00063
622,0.015,5.95306e+06,1.00063
623,0.015,5.95302e+06,1.00062
624,0.015,5.95299e+06,1.00061
625,0.015,5.95295e+06,1.00061
626,0.015,5.95292e+06,1.0006
627,0.015,5.95288e+06,1.0006
628,0.015,5.95285e+06,1.00059
629,0.015,5.95281e+06,1.00058
630,0.015,5.95278e+06,1.00058
631,0.015,5.95274e+06,1.00057
632,0.015,5.95271e+06,1.00057
633,0.015,5.95268e+06,1.00056
634,0.015,5.95264e+06,1.00056
635,0.015,5.95261e+06,1.00055
636,0.015,5.95258e+06,1.00055
637,0.015,5.95255e+06,1.00054
638,0.015,5.95252e+06,1.00053
639,0.015,5.95248e+06,1.00053
640,0.015,5.95245e+06,1.00052
641,0.015,5.95242e+06,1.00052
642,0.015,5.95239e+06,1.00051
643,0.015,5.95236e+06,1.00051
644,0.015,5.95233e+06,1.0005
645,0.015,5.9523e+06,1.0005
646,0.015,5.95227e+06,1.00049
647,0.015,5.95225e+06,1.00049
648,0.015,5.95222e+06,1.00048
649,0.015,5.95219e+06,1.00048
650,0.015,5.95216e+06,1.00048
651,0.015,5.95213e+06,1.00047
652,0.015,5.95211e+06,1.00047
653,0.015,5.95208e+06,1.00046
654,0.015,5.95205e+06,1.00046
655,0.015,5.95203e+06,1.00045
656,0.015,5.952e+06,1.00045
657,0.015,5.95197e+06,1.00044
658,0.015,5.95195e+06,1.00044
659,0.015,5.95192e+06,1.00044
660,0.015,5.9519e+06,1.00043
661,0.015,5.95187e+06,1.00043
662,0.015,5.95185e+06,1.00042
663,0.015,5.95182e+06,1.00042
664,0.015,5.9518e+06,1.00041
665,0.015,5.95177e+06,1.00041
666,0.015,5.95175e+06,1.00041
667,0.015,5.95173e+06,1.0004
668,0.015,5.9517e+06,1.0004
669,0.015,5.95168e+06,1.00039
670,0.015,5.95166e+06,1.00039
671,0.015,5.95163e+06,1.00039
672,0.015,5.95161e+06,1.00038
673,0.015,5.95159e+06,1.00038
674,0.015,5.95157e+06,1.00038
675,0.015,5.95154e+06,1.00037
676,0.015,5.95152e+06,1.00037
677,0.015,5.9515e+06,1.00036
678,0.015,5.95148e+06,1.00036
679,0.015,5.95146e+06,1.00036
680,0.015,5.95144e+06,1.00035
681,0.015,5.95142e+06,1.00035
682,0.015,5.9514e+06,1.00035
683,0.015,5.95138e+06,1.00034
684,0.015,5.95136e+06,1.00034
685,0.015,5.95134e+06,1.00034
686,0.015,5.95132e+06,1.00033
687,0.015,5.9513e+06,1.00033
688,0.015,5.95128e+06,1.00033
689,0.015,5.95126e+06,1.00032
690,0.015,5.95124e+06,1.00032
691,0.015,5.95122e+06,1.00032
692,0.015,5.9512e+06,1.00031
693,0.015,5.95119e+06,1.00031
694,0.015,5.95117e+06,1.00031
695,0.015,5.95115e+06,1.00031
696,0.015,5.95113e+06,1.0003
697,0.015,5.95111e+06,1.0003
698,0.015,5.9511e+06,1.0003
699,0.015,5.95108e+06,1.00029
700,0.015,5.95106e+06,1.00029
701,0.015,5.95104e+06,1.00029
702,0.015,5.95103e+06,1.00028
703,0.015,5.95101e+06,1.00028
704,0.015,5.951e+06,1.00028
705,0.015,5.95098e+06,1.00028
706,0.015,5.95096e+06,1.00027
707,0.015,5.95095e+06,1.00027
708,0.015,5.95093e+06,1.00027
709,0.015,5.95092e+06,1.00027
710,0.015,5.9509e+06,1.00026
711,0.015,5.95088e+06,1.00026
712,0.015,5.95087e+06,1.00026
713,0.015,5.95085e+06,1.00026
714,0.015,5.95084e+06,1.00025
715,0.015,5.95082e+06,1.00025
716,0.015,5.95081e+06,1.00025
717,0.015,5.9508e+06,1.00025
718,0.015,5.95078e+06,1.00024
719,0.015,5.95077e+06,1.00024
720,0.015,5.95075e+06,1.00024
721,0.015,5.95074e+06,1.00024
722,0.015,5.95073e+06,1.00023
723,0.015,5.95071e+06,1.00023
724,0.015,5.9507e+06,1.00023
725,0.015,5.95068e+06,1.00023
726,0.015,5.95067e+06,1.00022
727,0.015,5.95066e+06,1.00022
728,0.015,5.95065e+06,1.00022
729,0.015,5.95063e+06,1.00022
730,0.015,5.95062e+06,1.00022
731,0.015,5.95061e+06,1.00021
732,0.015,5.95059e+06,1.00021
733,0.015,5.95058e+06,1.00021
