step,strain,p,p_over_p_eq
839,0.015,5.94933e+06,1
840,0.015,5.94933e+06,1
841,0.015,5.94933e+06,1
842,0.015,5.94933e+06,1
843,0.015,5.94933e+06,1
844,0.015,5.94933e+06,1
845,0.015,5.94933e+06,1
846,0.015,5.94933e+06,1
847,0.015,5.94933e+06,1
848,0.015,5.94933e+06,1
849,0.015,5.94933e+06,1
850,0.015,5.94933e+06,1
851,0.015,5.94933e+06,1
852,0.015,5.94933e+06,1
853,0.015,5.94933e+06,1
854,0.015,5.94933e+06,1
855,0.015,5.94933e+06,1
856,0.015,5.94933e+06,1
857,0.015,5.94933e+06,1
858,0.015,5.94933e+06,1
859,0.015,5.94933e+06,1
860,0.015,5.94933e+06,1
861,0.015,5.94933e+06,1
862,0.015,5.94933e+06,1
863,0.015,5.94933e+06,1
864,0.015,5.94933e+06,1
865,0.015,5.94933e+06,1
866,0.015,5.94933e+06,1
867,0.015,5.94933e+06,1
868,0.015,5.94933e+06,1
869,0.015,5.94933e+06,1
870,0.015,5.94933e+06,1
871,0.015,5.94933e+06,1
872,0.015,5.94933e+06,1
873,0.015,5.94933e+06,1
874,0.015,5.94933e+06,1
875,0.015,5.94933e+06,1
876,0.015,5.94933e+06,1
877,0.015,5.94933e+06,1
878,0.015,5.94933e+06,1
879,0.015,5.94933e+06,1
880,0.015,5.94933e+06,1
881,0.015,5.94933e+06,1
882,0.015,5.94933e+06,1
883,0.015,5.94933e+06,1
884,0.015,5.94933e+06,1
885,0.015,5.94933e+06,1
886,0.015,5.94933e+06,1
887,0.015,5.94933e+06,1
888,0.015,5.94933e+06,1
889,0.015,5.94933e+06,1
890,0.015,5.94933e+06,1
891,0.015,5.94933e+06,1
892,0.015,5.94933e+06,1
893,0.015,5.94933e+06,1
894,0.015,5.94933e+06,1
895,0.015,5.94933e+06,1
896,0.015,5.94933e+06,1
897,0.015,5.94933e+06,1
898,0.015,5.94933e+06,1
899,0.015,5.94933e+06,1
900,0.015,5.94933e+06,1
901,0.015,5.94933e+06,1
902,0.015,5.94933e+06,1
903,0.015,5.94933e+06,1
904,0.015,5.94933e+06,1
905,0.015,5.94933e+06,1
906,0.015,5.94933e+06,1
907,0.015,5.94933e+06,1
908,0.015,5.94933e+06,1
909,0.015,5.94933e+06,1
910,0.015,5.94933e+06,1
911,0.015,5.94933e+06,1
912,0.015,5.94933e+06,1
913,0.015,5.94933e+06,1
914,0.015,5.94933e+06,1
915,0.015,5.94933e+06,1
916,0.015,5.94933e+06,1
917,0.015,5.94933e+06,1
918,0.015,5.94933e+06,1
919,0.015,5.94933e+06,1
920,0.015,5.94933e+06,1
921,0.015,5.94933e+06,1
922,0.015,5.94933e+06,1
923,0.015,5.94933e+06,1
924,0.015,5.94933e+06,1
925,0.015,5.94933e+06,1
926,0.015,5.94933e+06,1
927,0.015,5.94933e+06,1
928,0.015,5.94933e+06,1
929,0.015,5.94933e+06,1
930,0.015,5.94933e+06,1
931,0.015,5.94933e+06,1
932,0.015,5.94933e+06,1
933,0.015,5.94933e+06,1
934,0.015,5.94933e+06,1
935,0.015,5.94933e+06,1
936,0.015,5.94933e+06,1
937,0.015,5.94933e+06,1
938,0.015,5.94933e+06,1
939,0.015,5.94933e+06,1
940,0.015,5.94933e+06,1
941,0.015,5.94933e+06,1
942,0.015,5.94933e+06,1
943,0.015,5.94933e+06,1
944,0.015,5.94933e+06,1
945,0.015,5.94933e+06,1
946,0.015,5.94933e+06,1
947,0.015,5.94933e+06,1
948,0.015,5.94933e+06,1
949,0.015,5.94933e+06,1
950,0.015,5.94933e+06,1
951,0.015,5.94933e+06,1
952,0.015,5.94933e+06,1
953,0.015,5.94933e+06,1
954,0.015,5.94933e+06,1
955,0.015,5.94933e+06,1
956,0.015,5.94933e+06,1
957,0.015,5.94933e+06,1
958,0.015,5.94933e+06,1
959,0.015,5.94933e+06,1
960,0.015,5.94933e+06,1
961,0.015,5.94933e+06,1
962,0.015,5.94933e+06,1
963,0.015,5.94933e+06,1
964,0.015,5.94933e+06,1
965,0.015,5.94933e+06,1
966,0.015,5.94933e+06,1
967,0.015,5.94933e+06,1
968,0.015,5.94933e+06,1
969,0.015,5.94933e+06,1
970,0.015,5.94933e+06,1
971,0.015,5.94933e+06,1
972,0.015,5.94933e+06,1
973,0.015,5.94933e+06,1
974,0.015,5.94933e+06,1
975,0.015,5.94933e+06,1
976,0.015,5.94933e+06,1
977,0.015,5.94933e+06,1
978,0.015,5.94933e+06,1
979,0.015,5.94933e+06,1
980,0.015,5.94933e+06,1
981,0.015,5.94933e+06,1
982,0.015,5.94933e+06,1
983,0.015,5.94933e+06,1
984,0.015,5.94933e+06,1
985,0.015,5.94933e+06,1
986,0.015,5.94933e+06,1
987,0.015,5.94933e+06,1
988,0.015,5.94933e+06,1
989,0.015,5.94933e+06,1
990,0.015,5.94933e+06,1
991,0.015,5.94933e+06,1
992,0.015,5.94933e+06,1
993,0.015,5.94933e+06,1
994,0.015,5.94933e+06,1
995,0.015,5.94933e+06,1
996,0.015,5.94933e+06,1
997,0.015,5.94933e+06,1
998,0.015,5.94933e+06,1
999,0.015,5.94933e+06,1
