step,strain,p,p_over_p_eq
728,0.015,1.28356e+07,2.15748
729,0.015,1.28329e+07,2.15704
730,0.015,1.28303e+07,2.15659
731,0.015,1.28276e+07,2.15615
732,0.015,1.2825e+07,2.1557
733,0.015,1.28224e+07,2.15526
734,0.015,1.28198e+07,2.15482
735,0.015,1.28171e+07,2.15438
736,0.015,1.28145e+07,2.15394
737,0.015,1.28119e+07,2.1535
738,0.015,1.28093e+07,2.15306
739,0.015,1.28067e+07,2.15263
740,0.015,1.28041e+07,2.15219
741,0.015,1.28015e+07,2.15175
742,0.015,1.27989e+07,2.15132
743,0.015,1.27963e+07,2.15088
744,0.015,1.27937e+07,2.15045
745,0.015,1.27911e+07,2.15001
746,0.015,1.27886e+07,2.14958
747,0.015,1.2786e+07,2.14915
748,0.015,1.27834e+07,2.14872
749,0.015,1.27809e+07,2.14829
750,0.015,1.27783e+07,2.14786
751,0.015,1.27758e+07,2.14743
752,0.015,1.27732e+07,2.147
753,0.015,1.27707e+07,2.14657
754,0.015,1.27681e+07,2.14614
755,0.015,1.27656e+07,2.14572
756,0.015,1.27631e+07,2.14529
757,0.015,1.27605e+07,2.14487
758,0.015,1.2758e+07,2.14444
759,0.015,1.27555e+07,2.14402
760,0.015,1.2753e+07,2.1436
761,0.015,1.27504e+07,2.14317
762,0.015,1.27479e+07,2.14275
763,0.015,1.27454e+07,2.14233
764,0.015,1.27429e+07,2.14191
765,0.015,1.27404e+07,2.14149
766,0.015,1.27379e+07,2.14107
767,0.015,1.27355e+07,2.14065
768,0.015,1.2733e+07,2.14023
769,0.015,1.27305e+07,2.13982
770,0.015,1.2728e+07,2.1394
771,0.015,1.27255e+07,2.13898
772,0.015,1.27231e+07,2.13857
773,0.015,1.27206e+07,2.13816
774,0.015,1.27181e+07,2.13774
775,0.015,1.27157e+07,2.13733
776,0.015,1.27132e+07,2.13692
777,0.015,1.27108e+07,2.1365
778,0.015,1.27083e+07,2.13609
779,0.015,1.27059e+07,2.13568
780,0.015,1.27034e+07,2.13527
781,0.015,1.2701e+07,2.13486
782,0.015,1.26986e+07,2.13445
783,0.015,1.26961e+07,2.13405
784,0.015,1.26937e+07,2.13364
785,0.015,1.26913e+07,2.13323
786,0.015,1.26889e+07,2.13282
787,0.015,1.26865e+07,2.13242
788,0.015,1.26841e+07,2.13201
789,0.015,1.26817e+07,2.13161
790,0.015,1.26793e+07,2.13121
791,0.015,1.26769e+07,2.1308
792,0.015,1.26745e+07,2.1304
793,0.015,1.26721e+07,2.13
794,0.015,1.26697e+07,2.1296
795,0.015,1.26673e+07,2.1292
796,0.015,1.26649e+07,2.1288
797,0.015,1.26625e+07,2.1284
798,0.015,1.26602e+07,2.128
799,0.015,1.26578e+07,2.1276
800,0.015,1.26554e+07,2.1272
801,0.015,1.26531e+07,2.12681
802,0.015,1.26507e+07,2.12641
803,0.015,1.26484e+07,2.12601
804,0.015,1.2646e+07,2.12562
805,0.015,1.26437e+07,2.12522
806,0.015,1.26413e+07,2.12483
807,0.015,1.2639e+07,2.12444
808,0.015,1.26366e+07,2.12404
809,0.015,1.26343e+07,2.12365
810,0.015,1.2632e+07,2.12326
811,0.015,1.26296e+07,2.12287
812,0.015,1.26273e+07,2.12248
813,0.015,1.2625e+07,2.12209
814,0.015,1.26227e+07,2.1217
815,0.015,1.26204e+07,2.12131
816,0.015,1.26181e+07,2.12092
817,0.015,1.26158e+07,2.12053
818,0.015,1.26135e+07,2.12015
819,0.015,1.26112e+07,2.11976
820,0.015,1.26089e+07,2.11937
821,0.015,1.26066e+07,2.11899
822,0.015,1.26043e+07,2.1186
823,0.015,1.2602e+07,2.11822
824,0.015,1.25997e+07,2.11784
825,0.015,1.25974e+07,2.11745
826,0.015,1.25952e+07,2.11707
827,0.015,1.25929e+07,2.11669
828,0.015,1.25906e+07,2.11631
829,0.015,1.25883e+07,2.11593
830,0.015,1.25861e+07,2.11554
831,0.015,1.25838e+07,2.11517
832,0.015,1.25816e+07,2.11479
833,0.015,1.25793e+07,2.11441
834,0.015,1.25771e+07,2.11403
835,0.015,1.25748e+07,2.11365
836,0.015,1.25726e+07,2.11327
837,0.015,1.25703e+07,2.1129
838,0.015,1.25681e+07,2.11252
839,0.015,1.25659e+07,2.11215
840,0.015,1.25636e+07,2.11177
841,0.015,1.25614e+07,2.1114
842,0.015,1.25592e+07,2.11102
843,0.015,1.2557e+07,2.11065
844,0.015,1.25547e+07,2.11028
845,0.015,1.25525e+07,2.10991
846,0.015,1.25503e+07,2.10953
847,0.015,1.25481e+07,2.10916
848,0.015,1.25459e+07,2.10879
849,0.015,1.25437e+07,2.10842
850,0.015,1.25415e+07,2.10805
851,0.015,1.25393e+07,2.10768
852,0.015,1.25371e+07,2.10731
853,0.015,1.25349e+07,2.10695
854,0.015,1.25327e+07,2.10658
855,0.015,1.25306e+07,2.10621
856,0.015,1.25284e+07,2.10585
857,0.015,1.25262e+07,2.10548
858,0.015,1.2524e+07,2.10511
859,0.015,1.25219e+07,2.10475
860,0.015,1.25197e+07,2.10438
861,0.015,1.25175e+07,2.10402
862,0.015,1.25154e+07,2.10366
863,0.015,1.25132e+07,2.10329
864,0.015,1.2511e+07,2.10293
865,0.015,1.25089e+07,2.10257
866,0.015,1.25067e+07,2.10221
867,0.015,1.25046e+07,2.10185
868,0.015,1.25024e+07,2.10149
869,0.015,1.25003e+07,2.10113
870,0.015,1.24982e+07,2.10077
871,0.015,1.2496e+07,2.10041
872,0.015,1.24939e+07,2.10005
873,0.015,1.24918e+07,2.09969
874,0.015,1.24896e+07,2.09933
875,0.015,1.24875e+07,2.09898
876,0.015,1.24854e+07,2.09862
877,0.015,1.24833e+07,2.09827
878,0.015,1.24812e+07,2.09791
879,0.015,1.24791e+07,2.09755
880,0.015,1.24769e+07,2.0972
881,0.015,1.24748e+07,2.09685
882,0.015,1.24727e+07,2.09649
883,0.015,1.24706e+07,2.09614
884,0.015,1.24685e+07,2.09579
885,0.015,1.24664e+07,2.09543
886,0.015,1.24643e+07,2.09508
887,0.015,1.24623e+07,2.09473
888,0.015,1.24602e+07,2.09438
889,0.015,1.24581e+07,2.09403
890,0.015,1.2456e+07,2.09368
891,0.015,1.24539e+07,2.09333
892,0.015,1.24519e+07,2.09298
893,0.015,1.24498e+07,2.09263
894,0.015,1.24477e+07,2.09229
895,0.015,1.24456e+07,2.09194
896,0.015,1.24436e+07,2.09159
897,0.015,1.24415e+07,2.09125
898,0.015,1.24395e+07,2.0909
899,0.015,1.24374e+07,2.09055
900,0.015,1.24353e+07,2.09021
901,0.015,1.24333e+07,2.08986
902,0.015,1.24313e+07,2.08952
903,0.015,1.24292e+07,2.08918
904,0.015,1.24272e+07,2.08883
905,0.015,1.24251e+07,2.08849
906,0.015,1.24231e+07,2.08815
907,0.015,1.24211e+07,2.08781
908,0.015,1.2419e+07,2.08746
909,0.015,1.2417e+07,2.08712
910,0.015,1.2415e+07,2.08678
911,0.015,1.24129e+07,2.08644
912,0.015,1.24109e+07,2.0861
913,0.015,1.24089e+07,2.08576
914,0.015,1.24069e+07,2.08542
915,0.015,1.24049e+07,2.08509
916,0.015,1.24029e+07,2.08475
917,0.015,1.24009e+07,2.08441
918,0.015,1.23988e+07,2.08407
919,0.015,1.23968e+07,2.08374
920,0.015,1.23948e+07,2.0834
921,0.015,1.23928e+07,2.08306
922,0.015,1.23908e+07,2.08273
923,0.015,1.23889e+07,2.08239
924,0.015,1.23869e+07,2.08206
925,0.015,1.23849e+07,2.08173
926,0.015,1.23829e+07,2.08139
927,0.015,1.23809e+07,2.08106
928,0.015,1.23789e+07,2.08073
929,0.015,1.2377e+07,2.08039
930,0.015,1.2375e+07,2.08006
931,0.015,1.2373e+07,2.07973
932,0.015,1.2371e+07,2.0794
933,0.015,1.23691e+07,2.07907
934,0.015,1.23671e+07,2.07874
935,0.015,1.23651e+07,2.07841
936,0.015,1.23632e+07,2.07808
937,0.015,1.23612e+07,2.07775
938,0.015,1.23593e+07,2.07742
939,0.015,1.23573e+07,2.07709
940,0.015,1.23554e+07,2.07676
941,0.015,1.23534e+07,2.07644
942,0.015,1.23515e+07,2.07611
943,0.015,1.23495e+07,2.07578
944,0.015,1.23476e+07,2.07546
945,0.015,1.23456e+07,2.07513
946,0.015,1.23437e+07,2.07481
947,0.015,1.23418e+07,2.07448
948,0.015,1.23398e+07,2.07416
949,0.015,1.23379e+07,2.07383
950,0.015,1.2336e+07,2.07351
951,0.015,1.23341e+07,2.07319
952,0.015,1.23322e+07,2.07286
953,0.015,1.23302e+07,2.07254
954,0.015,1.23283e+07,2.07222
955,0.015,1.23264e+07,2.0719
956,0.015,1.23245e+07,2.07157
957,0.015,1.23226e+07,2.07125
958,0.015,1.23207e+07,2.07093
959,0.015,1.23188e+07,2.07061
960,0.015,1.23169e+07,2.07029
961,0.015,1.2315e+07,2.06997
962,0.015,1.23131e+07,2.06966
963,0.015,1.23112e+07,2.06934
964,0.015,1.23093e+07,2.06902
965,0.015,1.23074e+07,2.0687
966,0.015,1.23055e+07,2.06838
967,0.015,1.23036e+07,2.06807
968,0.015,1.23017e+07,2.06775
969,0.015,1.22998e+07,2.06743
970,0.015,1.2298e+07,2.06712
971,0.015,1.22961e+07,2.0668
972,0.015,1.22942e+07,2.06649
973,0.015,1.22923e+07,2.06617
974,0.015,1.22905e+07,2.06586
975,0.015,1.22886e+07,2.06554
976,0.015,1.22867e+07,2.06523
977,0.015,1.22849e+07,2.06492
978,0.015,1.2283e+07,2.0646
979,0.015,1.22812e+07,2.06429
980,0.015,1.22793e+07,2.06398
981,0.015,1.22774e+07,2.06367
982,0.015,1.22756e+07,2.06336
983,0.015,1.22737e+07,2.06304
984,0.015,1.22719e+07,2.06273
985,0.015,1.227e+07,2.06242
986,0.015,1.22682e+07,2.06211
987,0.015,1.22664e+07,2.0618
988,0.015,1.22645e+07,2.06149
989,0.015,1.22627e+07,2.06119
990,0.015,1.22608e+07,2.06088
991,0.015,1.2259e+07,2.06057
992,0.015,1.22572e+07,2.06026
993,0.015,1.22554e+07,2.05995
994,0.015,1.22535e+07,2.05965
995,0.015,1.22517e+07,2.05934
996,0.015,1.22499e+07,2.05903
997,0.015,1.22481e+07,2.05873
998,0.015,1.22462e+07,2.05842
999,0.015,1.22444e+07,2.05812
