step,strain,p,p_over_p_eq
207,0.015,6.20812e+06,1.0435
208,0.015,6.20558e+06,1.04307
209,0.015,6.20307e+06,1.04265
210,0.015,6.20058e+06,1.04223
211,0.015,6.19812e+06,1.04182
212,0.015,6.19568e+06,1.04141
213,0.015,6.19327e+06,1.041
214,0.015,6.19088e+06,1.0406
215,0.015,6.18851e+06,1.0402
216,0.015,6.18617e+06,1.03981
217,0.015,6.18385e+06,1.03942
218,0.015,6.18155e+06,1.03903
219,0.015,6.17927e+06,1.03865
220,0.015,6.17702e+06,1.03827
221,0.015,6.17479e+06,1.0379
222,0.015,6.17258e+06,1.03752
223,0.015,6.17039e+06,1.03716
224,0.015,6.16823e+06,1.03679
225,0.015,6.16608e+06,1.03643
226,0.015,6.16396e+06,1.03608
227,0.015,6.16186e+06,1.03572
228,0.015,6.15977e+06,1.03537
229,0.015,6.15771e+06,1.03503
230,0.015,6.15567e+06,1.03468
231,0.015,6.15365e+06,1.03434
232,0.015,6.15165e+06,1.03401
233,0.015,6.14966e+06,1.03367
234,0.015,6.1477e+06,1.03334
235,0.015,6.14576e+06,1.03302
236,0.015,6.14383e+06,1.03269
237,0.015,6.14193e+06,1.03237
238,0.015,6.14004e+06,1.03205
239,0.015,6.13817e+06,1.03174
240,0.015,6.13632e+06,1.03143
241,0.015,6.13449e+06,1.03112
242,0.015,6.13267e+06,1.03082
243,0.015,6.13088e+06,1.03051
244,0.015,6.1291e+06,1.03022
245,0.015,6.12734e+06,1.02992
246,0.015,6.12559e+06,1.02963
247,0.015,6.12386e+06,1.02934
248,0.015,6.12215e+06,1.02905
249,0.015,6.12046e+06,1.02876
250,0.015,6.11878e+06,1.02848
251,0.015,6.11712e+06,1.0282
252,0.015,6.11548e+06,1.02793
253,0.015,6.11385e+06,1.02765
254,0.015,6.11224e+06,1.02738
255,0.015,6.11064e+06,1.02711
256,0.015,6.10906e+06,1.02685
257,0.015,6.1075e+06,1.02659
258,0.015,6.10595e+06,1.02632
259,0.015,6.10441e+06,1.02607
260,0.015,6.10289e+06,1.02581
261,0.015,6.10139e+06,1.02556
262,0.015,6.0999e+06,1.02531
263,0.015,6.09842e+06,1.02506
264,0.015,6.09696e+06,1.02481
265,0.015,6.09552e+06,1.02457
266,0.015,6.09408e+06,1.02433
267,0.015,6.09267e+06,1.02409
268,0.015,6.09126e+06,1.02386
269,0.015,6.08987e+06,1.02362
270,0.015,6.08849e+06,1.02339
271,0.015,6.08713e+06,1.02316
272,0.015,6.08578e+06,1.02293
273,0.015,6.08444e+06,1.02271
274,0.015,6.08312e+06,1.02249
275,0.015,6.08181e+06,1.02227
276,0.015,6.08051e+06,1.02205
277,0.015,6.07922e+06,1.02183
278,0.015,6.07795e+06,1.02162
279,0.015,6.07669e+06,1.02141
280,0.015,6.07544e+06,1.0212
281,0.015,6.07421e+06,1.02099
282,0.015,6.07298e+06,1.02078
283,0.015,6.07177e+06,1.02058
284,0.015,6.07057e+06,1.02038
285,0.015,6.06938e+06,1.02018
286,0.015,6.06821e+06,1.01998
287,0.015,6.06704e+06,1.01979
288,0.015,6.06589e+06,1.01959
289,0.015,6.06475e+06,1.0194
290,0.015,6.06362e+06,1.01921
291,0.015,6.0625e+06,1.01902
292,0.015,6.06139e+06,1.01883
293,0.015,6.06029e+06,1.01865
294,0.015,6.0592e+06,1.01847
295,0.015,6.05813e+06,1.01829
296,0.015,6.05706e+06,1.01811
297,0.015,6.056e+06,1.01793
298,0.015,6.05496e+06,1.01775
299,0.015,6.05392e+06,1.01758
300,0.015,6.0529e+06,1.01741
301,0.015,6.05188e+06,1.01724
302,0.015,6.05088e+06,1.01707
303,0.015,6.04988e+06,1.0169
304,0.015,6.0489e+06,1.01674
305,0.015,6.04792e+06,1.01657
306,0.015,6.04696e+06,1.01641
307,0.015,6.046e+06,1.01625
308,0.015,6.04505e+06,1.01609
309,0.015,6.04412e+06,1.01593
310,0.015,6.04319e+06,1.01578
311,0.015,6.04227e+06,1.01562
312,0.015,6.04136e+06,1.01547
313,0.015,6.04046e+06,1.01532
314,0.015,6.03956e+06,1.01517
315,0.015,6.03868e+06,1.01502
316,0.015,6.0378e+06,1.01487
317,0.015,6.03694e+06,1.01472
318,0.015,6.03608e+06,1.01458
319,0.015,6.03523e+06,1.01444
320,0.015,6.03439e+06,1.0143
321,0.015,6.03355e+06,1.01416
322,0.015,6.03273e+06,1.01402
323,0.015,6.03191e+06,1.01388
324,0.015,6.0311e+06,1.01374
325,0.015,6.0303e+06,1.01361
326,0.015,6.02951e+06,1.01348
327,0.015,6.02872e+06,1.01334
328,0.015,6.02794e+06,1.01321
329,0.015,6.02717e+06,1.01308
330,0.015,6.02641e+06,1.01296
331,0.015,6.02565e+06,1.01283
332,0.015,6.02491e+06,1.0127
333,0.015,6.02417e+06,1.01258
334,0.015,6.02343e+06,1.01246
335,0.015,6.02271e+06,1.01233
336,0.015,6.02199e+06,1.01221
337,0.015,6.02128e+06,1.01209
338,0.015,6.02057e+06,1.01197
339,0.015,6.01987e+06,1.01186
340,0.015,6.01918e+06,1.01174
341,0.015,6.0185e+06,1.01163
342,0.015,6.01782e+06,1.01151
343,0.015,6.01715e+06,1.0114
344,0.015,6.01648e+06,1.01129
345,0.015,6.01583e+06,1.01118
346,0.015,6.01517e+06,1.01107
347,0.015,6.01453e+06,1.01096
348,0.015,6.01389e+06,1.01085
349,0.015,6.01326e+06,1.01074
350,0.015,6.01263e+06,1.01064
351,0.015,6.01201e+06,1.01054
352,0.015,6.0114e+06,1.01043
353,0.015,6.01079e+06,1.01033
354,0.015,6.01019e+06,1.01023
355,0.015,6.00959e+06,1.01013
356,0.015,6.009e+06,1.01003
357,0.015,6.00842e+06,1.00993
358,0.015,6.00784e+06,1.00983
359,0.015,6.00726e+06,1.00974
360,0.015,6.0067e+06,1.00964
361,0.015,6.00613e+06,1.00955
362,0.015,6.00558e+06,1.00945
363,0.015,6.00503e+06,1.00936
364,0.015,6.00448e+06,1.00927
365,0.015,6.00394e+06,1.00918
366,0.015,6.0034e+06,1.00909
367,0.015,6.00287e+06,1.009
368,0.015,6.00235e+06,1.00891
369,0.015,6.00183e+06,1.00882
370,0.015,6.00132e+06,1.00874
371,0.015,6.00081e+06,1.00865
372,0.015,6.0003e+06,1.00857
373,0.015,5.9998e+06,1.00848
374,0.015,5.99931e+06,1.0084
375,0.015,5.99882e+06,1.00832
376,0.015,5.99833e+06,1.00824
377,0.015,5.99785e+06,1.00816
378,0.015,5.99738e+06,1.00808
379,0.015,5.99691e+06,1.008
380,0.015,5.99644e+06,1.00792
381,0.015,5.99598e+06,1.00784
382,0.015,5.99552e+06,1.00776
383,0.015,5.99507e+06,1.00769
384,0.015,5.99462e+06,1.00761
385,0.015,5.99418e+06,1.00754
386,0.015,5.99374e+06,1.00746
387,0.015,5.9933e+06,1.00739
388,0.015,5.99287e+06,1.00732
389,0.015,5.99245e+06,1.00725
390,0.015,5.99202e+06,1.00718
391,0.015,5.99161e+06,1.00711
392,0.015,5.99119e+06,1.00704
393,0.015,5.99078e+06,1.00697
394,0.015,5.99037e+06,1.0069
395,0.015,5.98997e+06,1.00683
396,0.015,5.98957e+06,1.00676
397,0.015,5.98918e+06,1.0067
398,0.015,5.98879e+06,1.00663
399,0.015,5.9884e+06,1.00657
400,0.015,5.98802e+06,1.0065
401,0.015,5.98764e+06,1.00644
402,0.015,5.98727e+06,1.00638
403,0.015,5.98689e+06,1.00631
404,0.015,5.98653e+06,1.00625
405,0.015,5.98616e+06,1.00619
406,0.015,5.9858e+06,1.00613
407,0.015,5.98544e+06,1.00607
408,0.015,5.98509e+06,1.00601
409,0.015,5.98474e+06,1.00595
410,0.015,5.98439e+06,1.00589
411,0.015,5.98405e+06,1.00584
412,0.015,5.98371e+06,1.00578
413,0.015,5.98337e+06,1.00572
414,0.015,5.98304e+06,1.00567
415,0.015,5.98271e+06,1.00561
416,0.015,5.98238e+06,1.00555
417,0.015,5.98206e+06,1.0055
418,0.015,5.98174e+06,1.00545
419,0.015,5.98142e+06,1.00539
420,0.015,5.9811e+06,1.00534
421,0.015,5.98079e+06,1.00529
422,0.015,5.98048e+06,1.00524
423,0.015,5.98018e+06,1.00518
424,0.015,5.97988e+06,1.00513
425,0.015,5.97958e+06,1.00508
426,0.015,5.97928e+06,1.00503
427,0.015,5.97899e+06,1.00498
428,0.015,5.9787e+06,1.00494
429,0.015,5.97841e+06,1.00489
430,0.015,5.97812e+06,1.00484
431,0.015,5.97784e+06,1.00479
432,0.015,5.97756e+06,1.00475
433,0.015,5.97729e+06,1.0047
434,0.015,5.97701e+06,1.00465
435,0.015,5.97674e+06,1.00461
436,0.015,5.97647e+06,1.00456
437,0.015,5.97621e+06,1.00452
438,0.015,5.97594e+06,1.00447
439,0.015,5.97568e+06,1.00443
440,0.015,5.97542e+06,1.00439
441,0.015,5.97517e+06,1.00434
442,0.015,5.97492e+06,1.0043
443,0.015,5.97467e+06,1.00426
444,0.015,5.97442e+06,1.00422
445,0.015,5.97417e+06,1.00417
446,0.015,5.97393e+06,1.00413
447,0.015,5.97369e+06,1.00409
448,0.015,5.97345e+06,1.00405
449,0.015,5.97321e+06,1.00401
450,0.015,5.97298e+06,1.00397
451,0.015,5.97275e+06,1.00394
452,0.015,5.97252e+06,1.0039
453,0.015,5.97229e+06,1.00386
454,0.015,5.97206e+06,1.00382
455,0.015,5.97184e+06,1.00378
456,0.015,5.97162e+06,1.00375
457,0.015,5.9714e+06,1.00371
458,0.015,5.97119e+06,1.00367
459,0.015,5.97097e+06,1.00364
460,0.015,5.97076e+06,1.0036
461,0.015,5.97055e+06,1.00357
462,0.015,5.97034e+06,1.00353
463,0.015,5.97014e+06,1.0035
464,0.015,5.96993e+06,1.00346
465,0.015,5.96973e+06,1.00343
466,0.015,5.96953e+06,1.0034
467,0.015,5.96933e+06,1.00336
468,0.015,5.96914e+06,1.00333
469,0.015,5.96894e+06,1.0033
470,0.015,5.96875e+06,1.00326
471,0.015,5.96856e+06,1.00323
472,0.015,5.96837e+06,1.0032
473,0.015,5.96819e+06,1.00317
474,0.015,5.968e+06,1.00314
475,0.015,5.96782e+06,1.00311
476,0.015,5.96764e+06,1.00308
477,0.015,5.96746e+06,1.00305
478,0.015,5.96728e+06,1.00302
479,0.015,5.9671e+06,1.00299
480,0.015,5.96693e+06,1.00296
481,0.015,5.96676e+06,1.00293
482,0.015,5.96659e+06,1.0029
483,0.015,5.96642e+06,1.00287
484,0.015,5.96625e+06,1.00284
485,0.015,5.96608e+06,1.00282
486,0.015,5.96592e+06,1.00279
487,0.015,5.96576e+06,1.00276
488,0.015,5.9656e+06,1.00273
489,0.015,5.96544e+06,1.00271
490,0.015,5.96528e+06,1.00268
491,0.015,5.96512e+06,1.00265
492,0.015,5.96497e+06,1.00263
493,0.015,5.96482e+06,1.0026
494,0.015,5.96466e+06,1.00258
495,0.015,5.96451e+06,1.00255
496,0.015,5.96437e+06,1.00253
497,0.015,5.96422e+06,1.0025
498,0.015,5.96407e+06,1.00248
499,0.015,5.96393e+06,1.00245
500,0.015,5.96378e+06,1.00243
501,0.015,5.96364e+06,1.00241
502,0.015,5.9635e+06,1.00238
503,0.015,5.96336e+06,1.00236
504,0.015,5.96323e+06,1.00234
505,0.015,5.96309e+06,1.00231
506,0.015,5.96296e+06,1.00229
507,0.015,5.96282e+06,1.00227
508,0.015,5.96269e+06,1.00225
509,0.015,5.96256e+06,1.00222
510,0.015,5.96243e+06,1.0022
511,0.015,5.9623e+06,1.00218
512,0.015,5.96217e+06,1.00216
513,0.015,5.96205e+06,1.00214
514,0.015,5.96192e+06,1.00212
515,0.015,5.9618e+06,1.0021
516,0.015,5.96168e+06,1.00207
517,0.015,5.96156e+06,1.00205
518,0.015,5.96144e+06,1.00203
519,0.015,5.96132e+06,1.00201
520,0.015,5.9612e+06,1.00199
521,0.015,5.96109e+06,1.00198
522,0.015,5.96097e+06,1.00196
523,0.015,5.96086e+06,1.00194
524,0.015,5.96074e+06,1.00192
525,0.015,5.96063e+06,1.0019
526,0.015,5.96052e+06,1.00188
527,0.015,5.96041e+06,1.00186
528,0.015,5.9603e+06,1.00184
529,0.015,5.96019e+06,1.00183
530,0.015,5.96009e+06,1.00181
531,0.015,5.95998e+06,1.00179
532,0.015,5.95988e+06,1.00177
533,0.015,5.95978e+06,1.00176
534,0.015,5.95967e+06,1.00174
535,0.015,5.95957e+06,1.00172
536,0.015,5.95947e+06,1.0017
537,0.015,5.95937e+06,1.00169
538,0.015,5.95927e+06,1.00167
539,0.015,5.95918e+06,1.00165
540,0.015,5.95908e+06,1.00164
541,0.015,5.95898e+06,1.00162
542,0.015,5.95889e+06,1.00161
543,0.015,5.9588e+06,1.00159
544,0.015,5.9587e+06,1.00157
545,0.015,5.95861e+06,1.00156
546,0.015,5.95852e+06,1.00154
547,0.015,5.95843e+06,1.00153
548,0.015,5.95834e+06,1.00151
549,0.015,5.95825e+06,1.0015
550,0.015,5.95817e+06,1.00148
551,0.015,5.95808e+06,1.00147
552,0.015,5.95799e+06,1.00146
553,0.015,5.95791e+06,1.00144
554,0.015,5.95782e+06,1.00143
555,0.015,5.95774e+06,1.00141
556,0.015,5.95766e+06,1.0014
557,0.015,5.95758e+06,1.00139
558,0.015,5.9575e+06,1.00137
559,0.015,5.95742e+06,1.00136
560,0.015,5.95734e+06,1.00135
561,0.015,5.95726e+06,1.00133
562,0.015,5.95718e+06,1.00132
563,0.015,5.9571e+06,1.00131
564,0.015,5.95703e+06,1.00129
565,0.015,5.95695e+06,1.00128
566,0.015,5.95688e+06,1.00127
567,0.015,5.9568e+06,1.00126
568,0.015,5.95673e+06,1.00124
569,0.015,5.95666e+06,1.00123
570,0.015,5.95659e+06,1.00122
571,0.015,5.95652e+06,1.00121
572,0.015,5.95645e+06,1.0012
573,0.015,5.95638e+06,1.00118
574,0.015,5.95631e+06,1.00117
575,0.015,5.95624e+06,1.00116
576,0.015,5.95617e+06,1.00115
577,0.015,5.9561e+06,1.00114
578,0.015,5.95604e+06,1.00113
579,0.015,5.95597e+06,1.00112
580,0.015,5.95591e+06,1.0011
581,0.015,5.95584e+06,1.00109
582,0.015,5.95578e+06,1.00108
583,0.015,5.95572e+06,1.00107
584,0.015,5.95565e+06,1.00106
585,0.015,5.95559e+06,1.00105
586,0.015,5.95553e+06,1.00104
587,0.015,5.95547e+06,1.00103
588,0.015,5.95541e+06,1.00102
589,0.015,5.95535e+06,1.00101
590,0.015,5.95529e+06,1.001
591,0.015,5.95523e+06,1.00099
592,0.015,5.95517e+06,1.00098
593,0.015,5.95512e+06,1.00097
594,0.015,5.95506e+06,1.00096
595,0.015,5.955e+06,1.00095
596,0.015,5.95495e+06,1.00094
597,0.015,5.95489e+06,1.00093
598,0.015,5.95484e+06,1.00093
599,0.015,5.95479e+06,1.00092
600,0.015,5.95473e+06,1.00091
601,0.015,5.95468e+06,1.0009
602,0.015,5.95463e+06,1.00089
603,0.015,5.95457e+06,1.00088
604,0.015,5.95452e+06,1.00087
605,0.015,5.95447e+06,1.00086
606,0.015,5.95442e+06,1.00086
607,0.015,5.95437e+06,1.00085
608,0.015,5.95432e+06,1.00084
609,0.015,5.95427e+06,1.00083
610,0.015,5.95423e+06,1.00082
611,0.015,5.95418e+06,1.00081
612,0.015,5.95413e+06,1.00081
613,0.015,5.95408e+06,1.0008
614,0.015,5.95404e+06,1.00079
615,0.015,5.95399e+06,1.00078
616,0.015,5.95394e+06,1.00078
617,0.015,5.9539e+06,1.00077
618,0.015,5.95385e+06,1.00076
619,0.015,5.95381e+06,1.00075
620,0.015,5.95377e+06,1.00075
621,0.015,5.95372e+06,1.00074
622,0.015,5.95368e+06,1.00073
623,0.015,5.95364e+06,1.00072
624,0.015,5.9536e+06,1.00072
625,0.015,5.95355e+06,1.00071
626,0.015,5.95351e+06,1.0007
627,0.015,5.95347e+06,1.0007
628,0.015,5.95343e+06,1.00069
629,0.015,5.95339e+06,1.00068
630,0.015,5.95335e+06,1.00068
631,0.015,5.95331e+06,1.00067
632,0.015,5.95327e+06,1.00066
633,0.015,5.95323e+06,1.00066
634,0.015,5.9532e+06,1.00065
635,0.015,5.95316e+06,1.00064
636,0.015,5.95312e+06,1.00064
637,0.015,5.95308e+06,1.00063
638,0.015,5.95305e+06,1.00062
639,0.015,5.95301e+06,1.00062
640,0.015,5.95297e+06,1.00061
641,0.015,5.95294e+06,1.00061
642,0.015,5.9529e+06,1.0006
643,0.015,5.95287e+06,1.00059
644,0.015,5.95283e+06,1.00059
645,0.015,5.9528e+06,1.00058
646,0.015,5.95277e+06,1.00058
647,0.015,5.95273e+06,1.00057
648,0.015,5.9527e+06,1.00057
649,0.015,5.95267e+06,1.00056
650,0.015,5.95263e+06,1.00055
651,0.015,5.9526e+06,1.00055
652,0.015,5.95257e+06,1.00054
653,0.015,5.95254e+06,1.00054
654,0.015,5.95251e+06,1.00053
655,0.015,5.95247e+06,1.00053
656,0.015,5.95244e+06,1.00052
657,0.015,5.95241e+06,1.00052
658,0.015,5.95238e+06,1.00051
659,0.015,5.95235e+06,1.00051
660,0.015,5.95232e+06,1.0005
661,0.015,5.95229e+06,1.0005
662,0.015,5.95226e+06,1.00049
663,0.015,5.95224e+06,1.00049
664,0.015,5.95221e+06,1.00048
665,0.015,5.95218e+06,1.00048
666,0.015,5.95215e+06,1.00047
667,0.015,5.95212e+06,1.00047
668,0.015,5.9521e+06,1.00046
669,0.015,5.95207e+06,1.00046
670,0.015,5.95204e+06,1.00046
671,0.015,5.95202e+06,1.00045
672,0.015,5.95199e+06,1.00045
673,0.015,5.95196e+06,1.00044
674,0.015,5.95194e+06,1.00044
675,0.015,5.95191e+06,1.00043
676,0.015,5.95189e+06,1.00043
677,0.015,5.95186e+06,1.00043
678,0.015,5.95184e+06,1.00042
679,0.015,5.95181e+06,1.00042
680,0.015,5.95179e+06,1.00041
681,0.015,5.95176e+06,1.00041
682,0.015,5.95174e+06,1.0004
683,0.015,5.95172e+06,1.0004
684,0.015,5.95169e+06,1.0004
685,0.015,5.95167e+06,1.00039
686,0.015,5.95165e+06,1.00039
687,0.015,5.95163e+06,1.00039
688,0.015,5.9516e+06,1.00038
689,0.015,5.95158e+06,1.00038
690,0.015,5.95156e+06,1.00037
691,0.015,5.95154e+06,1.00037
692,0.015,5.95152e+06,1.00037
693,0.015,5.95149e+06,1.00036
694,0.015,5.95147e+06,1.00036
695,0.015,5.95145e+06,1.00036
696,0.015,5.95143e+06,1.00035
697,0.015,5.95141e+06,1.00035
698,0.015,5.95139e+06,1.00035
699,0.015,5.95137e+06,1.00034
700,0.015,5.95135e+06,1.00034
701,0.015,5.95133e+06,1.00034
702,0.015,5.95131e+06,1.00033
703,0.015,5.95129e+06,1.00033
704,0.015,5.95127e+06,1.00033
705,0.015,5.95125e+06,1.00032
706,0.015,5.95123e+06,1.00032
707,0.015,5.95122e+06,1.00032
708,0.015,5.9512e+06,1.00031
709,0.015,5.95118e+06,1.00031
710,0.015,5.95116e+06,1.00031
711,0.015,5.95114e+06,1.0003
712,0.015,5.95113e+06,1.0003
713,0.015,5.95111e+06,1.0003
714,0.015,5.95109e+06,1.0003
715,0.015,5.95107e+06,1.00029
716,0.015,5.95106e+06,1.00029
717,0.015,5.95104e+06,1.00029
718,0.015,5.95102e+06,1.00028
719,0.015,5.95101e+06,1.00028
720,0.015,5.95099e+06,1.00028
721,0.015,5.95097e+06,1.00028
722,0.015,5.95096e+06,1.00027
723,0.015,5.95094e+06,1.00027
724,0.015,5.95093e+06,1.00027
725,0.015,5.95091e+06,1.00026
726,0.015,5.95089e+06,1.00026
727,0.015,5.95088e+06,1.00026
728,0.015,5.95086e+06,1.00026
729,0.015,5.95085e+06,1.00025
730,0.015,5.95083e+06,1.00025
731,0.015,5.95082e+06,1.00025
732,0.015,5.9508e+06,1.00025
733,0.015,5.95079e+06,1.00024
